"contract_id","group_id","fold_id","seed","execution_order","biological_pairs","landscape_component_rows","disposition","exit_status","elapsed_seconds","charged_worker_seconds","peak_process_tree_rss_bytes","cumulative_private_bytes","queue_root_sha256","implementation_root_sha256","rust_library_sha256","group_directory_complete","diagrams_sha256","diagram_manifest_sha256","distances_sha256","outcome_label_state","biological_outcomes_computed","fusion_jobs","clustering_jobs","outcome_jobs"
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:b78f7ac00ffefcaac391af0c8d588f9cc57926b694039c636d2ad434be3f160f","large_loso_v1:SRA716608",20260809,35,425,1700,"reused_validated",0,5.34353709220886,236.446,55222272,624233151,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"1e0868be678e326c67b79143c0b7e6c896c23fe5aa333efd6ba7960b389af0c9","a2946360e7f4a2d7f406431206ad8f057b18c13bd16e17b3ff38f49a17f7a3ff","6bde4b1d7ce7310576683161bbe5f77c0ee8e3e480cd01b40704a91735ebd6d3","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:08aeeee1d79b188b7a96f0c88bc767f2822336c2522b90bf8ac3d4d0afa42f7a","large_loso_v1:SRA703206",20260805,36,344,1376,"reused_validated",0,5.32363986968994,349.804,55058432,624233261,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"016b9d9e91863e5bc9be31ce1a9afc3c23fa5b0ec6b58ba9a7e34122d2cc9678","db06421bfe43ba78b9ddcfc284e395b7ed0acd028e9280a10fbeea8456347cd4","c29a09fb529f6f8ee79cce016447635fd5605fb2f81908fe390f01d01357fd84","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:628f707eace53f1d02d05a05644916cc933549085f579059062942a87fcd9eca","large_loso_v1:SRA703206",20260806,37,344,1376,"reused_validated",0,5.04035472869873,279.324,55083008,624233371,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"288d76160a3668b87bc4289391e51ac8843af0416a6a75d3c9683c075607c227","f710aae6956d1b12937b86b019d720724552655dc07a5eaafe2ea70a40cad3d2","cd8d87188fb17a39bb2a6da7f2a7454814ad5d1315a6d9a344e52d7a42fd94d4","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:2b10e2be129d09113bb6c23c209180089b1bd0f3ac7e6ffc536079bc415a339a","large_loso_v1:SRA703206",20260807,38,344,1376,"reused_validated",0,4.97193908691406,239.172,55132160,624233481,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"c91a0fd78b47e51ba843b7c4dfb66c2375533c6dc92b55e6e664c577a14f0f6d","2a840e56699bb0da8906c41f9a2e5ed7a2267d39fcf5d3eed2d9313c345c6b68","59c64e53ccfaf64503635cf15bcdf5a716724b79c3bee97a01debe68f4888e69","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:b2ec6de7ae421895363f86584f6524280ade79aad6163f33a880d2d726cb3d41","large_loso_v1:SRA703206",20260808,39,344,1376,"reused_validated",0,5.07071876525879,223.89,55087104,624233591,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"509ae530cf5f78f17978f59de9978ca53c6598b81ce709faac7f042bec70d375","dce6516b0ae080565139304afbe7f7badc5d51de92fec2b0ff4c93d0875b9563","a0dd2c2a61277229a5d9cb4f9962dc2991656595eb9f72c6b13a368ad7b67c0e","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:68df8117e967bda08f592eb2b4f3b8c96d1ca88c8a15b69375c613e716797ff5","large_loso_v1:SRA703206",20260809,40,344,1376,"reused_validated",0,5.11208820343018,224.547,55054336,624233701,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"a094cbec0ce32c511d3ab5be53aa9edd75422f11bae18f610c96babbc0e27499","31693a78c22b8c1e5d4800ed8b986ac3c517337d3c182d32f585648e2d4d4743","d4e523b5d6f302715f6fe470df3aaafccf8a4fe80c28609113c7b193378e2b19","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:67858282214382f3e8fecbe28b794feda7d00799e52ae46575d632bd59d1a89d","large_loso_v1:SRA740174",20260805,41,344,1376,"reused_validated",0,5.11147737503052,333.852,55164928,624233811,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"b58a1d2280e69080c777304e1961228bc332f0a9b785699e541197ffbcd99c38","63970a6f04c6293bf96d4afa077c4acd1baa474dbc747ef768e12209eba5b612","e893dda01d85d748e820ec3a6a20bf7b4d57394ec51aac8982f9217c1904a017","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:72b53f6e0ccff94d9f8001599e1f0b63e3899733f72abd2a0ae993a4aa728f92","large_loso_v1:SRA740174",20260806,42,344,1376,"reused_validated",0,5.03905749320984,274.843,55152640,624233921,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"66195ce293daa630d5208f116c672d3deff7f389597363737181e2ac66e69530","e2f092978163490396f13b2e12cd0705ac7f28936230cfe3c32a2678abe6a0b7","dfeb44181eb41fad10110a05db0d61bb3f1da33fdb0383cc67139039b0718320","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:d3aca232b73eac7590da85aca6ed36bbaa8cb555c51a2af05b1b6b2711f016fb","large_loso_v1:SRA740174",20260807,43,344,1376,"reused_validated",0,5.04540181159973,235.076,55164928,624234031,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"c8dfd615380956f993811229cac7133810bb0177686f8c02d369538997bcc77a","44fb1fe703eca890e2fac7ae8e76b69e73105bb4b068e1a2d595a8b8801f6e32","d7253266f6d68d5e3ea61eb7f1cede34aef56b8a9b1d92183096e53ca1edce9d","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:0c65f3e6ca263a121de390bfa47bfaedc051687a0b4d8632d1f5de0bf24b0c27","large_loso_v1:SRA740174",20260808,44,344,1376,"reused_validated",0,5.20278668403625,214.207,55029760,624234141,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"9698c058e56fc4c95e64a9e5ec928763408489f2d7ac13c665b8b494ebe48742","1577ffdf9a6781fddf5b533b1993a282b9c49933284dc38f0b58c439bac2e182","0a28410887d6714aa169a65a8079072fad3ec92adba2f196bee5f4cd1e7206d8","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:9722d70aa65c60ce06d827661afae22ca2c6afd162f76211a329575a4538d33a","large_loso_v1:SRA740174",20260809,45,344,1376,"reused_validated",0,5.20868968963623,216.588,55185408,624234251,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"a4b1ed1a8939037e0705013bfa471fa823ab95328f0bc151b9a5653d9bf053b4","01e2e21b98f0da83871b42cd82bea20be5133c6db5aa3510692c52cc11431d39","c4723b01328703631fc1c461ab97fb91ecdb8fa7059e40fd7af05d0af34d6449","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:6890cbf2d67487dad1516f5ef4d3e8620e6da73cfdb37bbad27e7fa0f7f2b64d","large_loso_v1:SRA749327",20260805,46,344,1376,"reused_validated",0,5.14697194099426,341.328,55025664,624234361,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"ea4ac117c8befc3b2bade90039f407562765a1e06d438b10fcbadfc676ca653b","f4e9210cdc3832c508ae70f9a155dd9472be7d0dbac6356019bba0b722710915","aa4b9776c2439799ec169e690a4455c53cd8977174499b7ac81b2971b21f82ea","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:feb1d3ce88f5a474c58f20177f96e7f850b252d2098154e139f88ce674094444","large_loso_v1:SRA749327",20260806,47,344,1376,"reused_validated",0,5.13864636421204,290.162,55070720,624234471,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"e6bca1d51beb61622db4aab58de44f1c166cbd332d79dd58db3baa2742de7ba8","01060910ac234f1748b033f61434b1e578e52a3f9db87e2e299d69841078b24f","93bcbf6e02d1881340ed2fe59ed32f06c8307376f51919cc95c1c3ea3d6a22df","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:2734ab2f32b3459bc66508c10d7583fac02ce0425b342d73efe7f3f4f4b4aa68","large_loso_v1:SRA749327",20260807,48,344,1376,"reused_validated",0,5.256192445755,266.418,55128064,624234581,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"160880f18731ecc2aaf97dc2adb1315a99c3fbc01823e4d489fe02fc2ede0ee3","6d8a8d3c02262d435e43035f4e8ed88afee8938ac683173a799575c53302baf5","ff27d9703436757b455b562fc47f53f6a14a56fc916edafcc813a3e8f5cc5575","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:2c78a35b51ec2615beb82313010a9d9489057c3a225aa923f16e3228468dd8ae","large_loso_v1:SRA749327",20260808,49,344,1376,"reused_validated",0,5.28040957450867,302.889,55033856,624234691,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"c4c1e27b69ab011572ab4998dfda1e84d424ac52bf1a1298799a8631552bbf91","11e2aead548abc2950c6e877e681a0e0130dfd6e1da4b0c9e367b2fc13f8ae4f","9e645c3583af57dab9bb2283231c7d4d6aa9ff463e8e85e283e995a6fba5ab58","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:fbca3ade46a2dd671380df8e7fb07714bab96d9c8c8a9e0c9a579422ee8ec53c","large_loso_v1:SRA749327",20260809,50,344,1376,"reused_validated",0,5.14002227783203,277.819,55107584,624234801,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"1fec4f702043b31542438ec9161838faadbc6a1eaefad8f60aa2d07784fb32ca","8fcc0fc14d54c7fda65bad14ee2eda622e5bbe7f959e9a6528cd561047f7db8f","02e1481b9d555478c887f7a895db0a304429ac1f4ef4083620cfd84bfbf2a961","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:e1a65ad83356a04ea2dd1bff442eff5fc682ce4897045040aac220e3ec0dcbe0","large_loso_v1:SRA784242",20260805,51,344,1376,"reused_validated",0,5.22593021392822,391.327,55070720,624234911,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"de5fcc389f17bea4e9648b2a9f3d28e7f45999cb804e96895481aab1686cfc03","883717f16517895f07dd257d4a1cf535a320d111a22d9ea9e9e8bc51bf1bc2e5","42249d614b41fc74867546b7e14757c1ac72646922ad720a6dafb2812160c09b","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:decdd91d6aa94de71f4716651259b472a2a02d1143c6d51510d1e1803ca7cfc8","large_loso_v1:SRA784242",20260806,52,344,1376,"reused_validated",0,5.34247589111328,310.548,55226368,624235021,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"b881f2c79de803aa4bce675ce8d68be0c98062da3543bd56d49a4fbefe58a888","0095f8b9742132e0a52437796d9614b91740cf49d086ad8136bebc7797345bb3","223a16dc519f7f95f8010aa0d70cc1adca75624b1fa21ee3df429264129e3265","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:fd89439b152e8788780776a6f491f20ad5cc8e695711224d8309ad92615d4f61","large_loso_v1:SRA784242",20260807,53,344,1376,"reused_validated",0,5.29001188278198,277.564,55128064,624235131,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"de60c417c0f065d0368c36f2e77a6a06b9cf40343701bd9b36ed0e088826d242","4315c071f53dc64cc747a43033b39b163febe9f39ec63b086f201cfa0957ca86","74701dc8d5cca0c41f74a1083206b4c9437c81a825cd608cc4bb9d242817df75","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:17bbb301c021120de90a2c3d676bcfeae639ab4348df09976064649e75aa25f1","large_loso_v1:SRA784242",20260808,54,344,1376,"reused_validated",0,4.99836826324463,254.815,55222272,624235241,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"d477de073db9609c08c90c9083c7c4aa580fc6af652ac478714be88ed8a45419","9577684c0d71763f328dc5ef6beb3d8a0845232b36e51c98464cc4132b3adda5","d3819957cddaa6bb83311ef9e63592f7cd53b2e6c39ed31067cb530c3c0f6ef2","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:8a1c1fd1ec6c38fff930224001e8780cb6a3f77aa66359987eeb8b7e7b8dc7a6","large_loso_v1:SRA784242",20260809,55,344,1376,"reused_validated",0,4.99516844749451,257.906,56131584,624235351,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"64d3c1a2514fe46a7c82da662c2d62f8287ccb7cf5a877a91eb084f27c78f924","1743af2f86c56d6670387107559db76900880381bae27e6177b4383284cd75d2","4c6bd7c147374fc06142bacbb822357d817dafe5a05b598239661e8afb892183","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:7c19ff1e3d0cc1f6840e8dc812b71fe9aa67efc7dcfe7452f3b7d9e5ee2002d2","large_loso_v1:SRA621638",20260805,56,176,704,"reused_validated",0,2.09304022789001,378.797,55083008,624235461,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"a59b03a527f6e768c7938f98af31ee82cdc08d7b629940cb2aebcd600259cf5d","ab0815539fdc48d3126706c6a49a1bc377ca71c26c9a67c5461b1629e6a4ae9d","9e107c1a0788af7b8d2be5abaa524157eb8ba17fcff6ebe184a801b50edb7fa3","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:7dbadc56fbd61636fcb998ad170213953cc29b6852148b25b739630b0a399b4e","large_loso_v1:SRA621638",20260806,57,176,704,"reused_validated",0,5.37045836448669,296.316,55197696,624235571,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"e8d464bd34c565d10b8ac239668521ae983bd9aed0419f15e5836d6b300e375c","c4b8b1bd2f18e6ffac8d0ea81527585dd4678229892913d420e163f762496947","83da620d5456defff794552678f76a1be524fa4f7ba4d0316d4576cebdd870c5","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:7f98730bc851a3c4b5877a38a69e20b88ee8343ccb135f89bd6440d8b77ba948","large_loso_v1:SRA621638",20260807,58,176,704,"reused_validated",0,5.11090421676636,252.457,55173120,624235681,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"420e2632bbd458bfff1f9bd90dd421989d5d28af85f8989fc4a97c8295f4d195","26f1e7d20aa2b8cd2fa444f2f3b1ba25b0112cc6903557abb840c75f79371efd","21b404289c38df728849bfd2067e9b074e3ab09c48233bbaad8c32d5fa88f92c","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:858156269cc82adfd2a08d7f02843c6f20bd323c45d04d191db5b0daa8b2e98d","large_loso_v1:SRA621638",20260808,59,176,704,"reused_validated",0,2.15268325805664,243.354,56320000,624235791,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"245343431a261ca7e68e913349fa22e4b88487a763cfde76af2b86687c573dc8","d45cfc876667b115b7a32eccc4d060e07787170b125357b40205ab7877af888a","2dd8ce532af399aed0ae1446fa108a15d0ef109e1b5f5a34ac0b678cc1be2f2a","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:26e9fae36393a93186d31abc4b743802345db6aeb2b3edea2a4bf19706d081fc","large_loso_v1:SRA621638",20260809,60,176,704,"reused_validated",0,2.06012582778931,245.387,55119872,624235901,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"a3cafe39857e6ffda8115f06ffb8d5adc661aaa84b44a10544f40ab44623cf4b","879d099edacbb2f09404eb6d8273b9e141ef71e09bc8620ba47cfa6f4b6b0617","da9cbf75f8103783d58caacacd6c5f68874067764e34a0b2c528450bdee2738b","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:21f527973cb03b4cf648798023bdf209b74e75c8e2f9c8b07f7591fec4e2ed05","large_loso_v1:SRA628554",20260805,61,176,704,"reused_validated",0,2.19389533996582,406.866,57311232,624236011,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"30c45ea93386d1286d673d664741544e702d94a886cf2f0117665a0ea39f7a4e","df33b0a4e2581012847aaa432612d35170a3bc0136e5e7084ec62db35f1b31ef","4fc1aab6a837e9b1dfffcb834dc7c67133472bff43ecc4dc44d08d0f78539a3c","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:65db552c558c49ec5d0c47f6d7ec2a61a5fd041f16e959cb8fa76c0b8544aabe","large_loso_v1:SRA628554",20260806,62,176,704,"reused_validated",0,2.12040877342224,327.317,55197696,624236121,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"ed62154d884764019f6e1b68216842b846bf8f409a3002638dca326a13e15a1b","cf4f313b0afcdd0c2a8e2f37626b5f85ab9198f486896377ee5895bf1983447b","673083dfcaac63e357a221b1c389f8544484bf431e6c7875227f08d12c0693f5","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:4f83938581758419ed8209945da5f962fafc84b0bf214808921e5c05521082b0","large_loso_v1:SRA628554",20260807,63,176,704,"reused_validated",0,5.34218072891235,297.56,55087104,624236231,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"0cb7752523eeac0772ccf98dbe9a75df46477f686a95ded28b0d94a64a9a337f","51c7f44354d8bc6682113b5eca2ec75b22b502367345efd43e0d2b523dba04f8","6a7a45216e9f09dcb6ca21581ac5dea03ecb144e8494d21a73c5c4e5d2bb9a23","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:17fd1f24ff364a54fccff2d22f96838374f3fe5948fd1034f5456890e4aab47c","large_loso_v1:SRA628554",20260808,64,176,704,"reused_validated",0,2.0896520614624,276.14,55115776,624236341,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"6657847de899cfe457df8d22c9a254cf1766c196caae6f620e99285c0d15e346","076c8d6cd3821cf877b016e4256fea8a1e943b342fee040f59f209e5a97278f2","61a1cc38f3eedf2a253a74c7b00c7328e10b503eb69960d96901a05a3241d96a","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:fdb4ac3c3aac4ab29b4c4ce6867e7142eed606f1fd9eaad9721efb5e9321faea","large_loso_v1:SRA628554",20260809,65,176,704,"reused_validated",0,2.09785270690918,281.998,55058432,624236451,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"5af562130563f6aa12941199d5d897000b9a65b90e3b91aab7196c2729ce672b","118eca28944bb0592c951068cf282e5f1143ca143cdcb2b6de85d623889f4016","711f1a948501e4fea07303b2e916bfb6076e28158aeb26358a1f3c84b5c21dc6","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:40c94c4ae479a65d2ecc5fd5a87eebfce74dfc028dcb55b30b9e1fd409a01566","large_loso_v1:SRA713577",20260805,66,89,356,"reused_validated",0,2.07001423835754,355.441,55021568,624236561,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"872942dc1946c6d5cefc95837a7504afbc8aa5df4ab7997a4e5f9c40591c52c4","71e6c2eb050ba543e4ae0ca0db0c7f87853328948d6c1962b7a13f5f98c01109","8d550e36fb759d83b910ef0a2ff98f16f70c5b8a803c00250512ae6687c7ae4a","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:c53b623686d3bd75d3d8788cf2ebb7b4ca18cb151fab35453c350aef230a6d22","large_loso_v1:SRA713577",20260806,67,89,356,"reused_validated",0,2.02426266670227,268.407,55111680,624236671,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"cb618acb4b4b25d0bc9badeb267fe6594b4dda3f38115cc9e05ada55eb628c65","cec38d38ab2a9c37bf78f318a6572739d8024850009fef6edde3b36605dd2887","4a1aba6f66866cb2440f51a4f6adfc20312d6270d7f7a28e88e3718a399329e5","closed",FALSE,0,0,0
"mv06f_stage2_resource_metric_v1","mv06f_group_v1:69e42b6be65a64765dce79348978f0d1ec6514d290d628388ebf976e93e46e18","large_loso_v1:SRA713577",20260807,68,89,356,"reused_validated",0,2.05987024307251,251.19,55144448,624236781,"f5471633e21d229eeabecadf12989dece2a3a7ab5b5d09f4584b0c3b6410bb5d","5a1258e87eb30c367648daa4bb02d1aec1f4b40dd3799a91fbb7067e9558d292","51d3fca4808c6620c46c7b1100ddfad4753af02d37f87ec3eb278008846b160d",TRUE,"d797fba06fdfb05b123bb1da0920fcd347c22a29773bce6b5f66fdd224e3288d","c0db6522bb70bb4a3c0133807f18104477ee1a54d112f112f256e153c8776d02","4879da595364741d855c0b78820387fa0e072d9c7437405e339b077dee372add","closed",FALSE,0,0,0
