contract_id,slice_id,pr_number,base_commit,head_commit,change_status,path,review_class,primary_scientific_review,landscape_key
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,scripts/profile_landscape_python_oracles.py,scientific_orchestration,True,True
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,scripts/profile_realistic_ph_dimensions.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,scripts/profile_toy_baseline.R,repository_tooling,False,False
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,scripts/restore_locked_dependencies.R,repository_tooling,False,False
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,scripts/run_realistic_fixture.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,scripts/run_source_tests.R,repository_tooling,False,False
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,scripts/summarize_landscape_feasibility.R,scientific_orchestration,True,True
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,tests/testthat/test-landscape-convergence.R,test_or_fixture,True,True
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,tests/testthat/test-landscape-reference.R,test_or_fixture,True,True
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,tests/testthat/test-landscape-specification.R,test_or_fixture,True,True
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,tests/testthat/test-ph-subprocess-provenance.R,test_or_fixture,True,False
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,M,tests/testthat/test-postprocessing_modules.R,test_or_fixture,True,False
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,tests/testthat/test-provenance.R,test_or_fixture,True,False
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,tests/testthat/test-realistic-fixture.R,test_or_fixture,True,False
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,M,tests/testthat/test-run_unified_pipeline.R,test_or_fixture,True,False
scphcompare_merge_readiness_inventory_v1,P01,111,3910b15ce6d3f88197847a8aba94b184e7d9c034,826dde01e6baaca653115ea9f8e0683e176e86f7,A,tests/testthat/test-toy-baseline.R,test_or_fixture,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,.Rbuildignore,package_or_dependency_metadata,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,.gitignore,package_or_dependency_metadata,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,DESCRIPTION,package_or_dependency_metadata,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,NAMESPACE,package_or_dependency_metadata,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,PROJECT_PLAN.md,plan_or_evidence_index,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,R/PH_Calculation.R,scientific_r_source,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,R/dual_view_topology.R,scientific_r_source,True,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,R/mv03_pilot.R,scientific_r_source,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,R/mv05_benchmark_contract.R,scientific_r_source,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,R/mv05_benchmark_execution.R,scientific_r_source,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,R/mv05_inductive_mapping.R,scientific_r_source,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,R/mv05_resource_safe_execution.R,scientific_r_source,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,R/topological_distance_contract.R,scientific_r_source,True,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,docs/PROJECT_EVIDENCE.md,plan_or_evidence_index,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/architecture/ADR-003-MV04-TOPOLOGICAL-DISTANCE-PRODUCTION.md,architecture_decision,True,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/architecture/ADR-004-MV05-STATISTICAL-BENCHMARK-CONTRACT.md,architecture_decision,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/architecture/ADR-005-MV05AB-EXECUTION-SCAFFOLD.md,architecture_decision,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/architecture/ADR-006-MV05C-EXISTING-DATA-FEASIBILITY.md,architecture_decision,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/architecture/ADR-007-MV05C2-RESOURCE-SAFE-EXECUTION.md,architecture_decision,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/architecture/ADR-008-MV05D0-NORMALIZATION-SOURCE-AND-IDENTITY-GATE.md,architecture_decision,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/architecture/ADR-009-MV05D0-STAGE1-COMPLETION.md,architecture_decision,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/audits/MV02_ORIENTATION_SAFE_CONSTRUCTORS_2026-08-05.md,scientific_or_process_audit,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/audits/MV03_CORRECTED_PILOT_FEASIBILITY_2026-08-05.md,scientific_or_process_audit,True,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/audits/MV04_TOPOLOGICAL_DISTANCE_VALIDATION_2026-08-05.md,scientific_or_process_audit,True,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/audits/MV05AB_EXECUTION_SCAFFOLD_2026-08-06.md,scientific_or_process_audit,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/audits/MV05C2_RESOURCE_SAFE_EXECUTION_2026-08-06.md,scientific_or_process_audit,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/audits/MV05C_EXISTING_DATA_FEASIBILITY_2026-08-06.md,scientific_or_process_audit,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/audits/MV05D0_NORMALIZATION_CACHE_GATE_2026-08-07.md,scientific_or_process_audit,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/audits/MV05D0_STAGE1_COMPLETION_2026-08-07.md,scientific_or_process_audit,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/audits/MV05_STATISTICAL_PLAN_FREEZE_2026-08-06.md,scientific_or_process_audit,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,docs/plans/DUAL_VIEW_MULTIVIEW_SPRINT_ROADMAP.md,plan_or_evidence_index,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,docs/plans/WORK_LOG.md,plan_or_evidence_index,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,docs/plans/phase-1-scientific-audit.md,plan_or_evidence_index,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,docs/plans/phase-4-primary-benchmark.md,plan_or_evidence_index,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,docs/plans/phase-5-method-expansion.md,plan_or_evidence_index,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,docs/specifications/DUAL_VIEW_TOPOLOGY_SPECIFICATION_V1.md,scientific_specification,True,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/specifications/MV05C2_RESOURCE_SAFE_EXECUTION_SPECIFICATION_V1.md,scientific_specification,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/specifications/MV05D0_NORMALIZATION_CACHE_SPECIFICATION_V2.md,scientific_specification,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,docs/specifications/MV05_STATISTICAL_BENCHMARK_PLAN_V1.md,scientific_specification,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,man/construct_cell_topology_view.Rd,generated_r_documentation,False,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,man/construct_frozen_cell_topology_view.Rd,generated_r_documentation,False,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,man/construct_gene_topology_view.Rd,generated_r_documentation,False,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,man/fit_cell_topology_pca.Rd,generated_r_documentation,False,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,man/new_cell_projection_source.Rd,generated_r_documentation,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,man/new_dual_view_source.Rd,generated_r_documentation,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,M,man/process_datasets_PH.Rd,generated_r_documentation,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,man/run_legacy_matrix_ph.Rd,generated_r_documentation,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,man/run_topology_view_ph.Rd,generated_r_documentation,False,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,man/select_matched_cells.Rd,generated_r_documentation,False,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,man/validate_topology_view.Rd,generated_r_documentation,False,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/assemble_mv04_distance_bundle.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/assemble_mv05c_inputs.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/audit_mv03_source_intermediates.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/audit_mv05d0_raw_shards.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv03_stage_a_inputs.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv03_stage_bc_inputs.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv04_artifact_manifest.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv04_diagram_bundle.R,scientific_orchestration,True,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05_statistical_plan.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05ab_artifact_manifest.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05ab_execution_scaffold.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05c2_artifact_manifest.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05c2_full_execution_plan.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05c2_normalization_cache.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05c2_pilot_pair_manifest.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05c2_resource_projection.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05c_artifact_manifest.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05c_execution_manifest.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05c_label_free_artifacts.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05d0_artifact_manifest.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05d0_frozen_inputs.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/build_mv05d0_selection_summary_from_shards.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/diagnose_mv03_cell_id_schema.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/extract_mv03_integrated_pilot.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/extract_mv03_sct_residuals.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/monitor_mv03_ph_stage.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/mv04_landscape_batch.py,scientific_orchestration,True,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/mv05c2_landscape_chunk.py,scientific_orchestration,True,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/mv05c_landscape_batch.py,scientific_orchestration,True,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/recover_mv03_sct_residuals_from_model.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/requirements-mv04.txt,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/run_mv03_ph_job.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/run_mv04_diagram_sensitivities.R,scientific_orchestration,True,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/run_mv04_package_tests.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/run_mv05_inductive_fixture.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/run_mv05c_existing_data_job.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/run_mv05c_job_queue.sh,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/run_mv05d0_raw_shard_entry.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/run_mv05d0_raw_shard_queue.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/run_mv05d0_sct_cache_entry.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/run_mv05d0_sct_cache_queue.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/snapshot_mv05c2_chunk_artifacts.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/summarize_mv03_feasibility.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/summarize_mv04_validation.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/validate_mv03_bundle.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/validate_mv04_oracle.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/validate_mv05c2_cached_sct_fold.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/validate_mv05c2_landscape_chunks.R,scientific_orchestration,True,True
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/validate_mv05c2_normalization_cache.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/validate_mv05d0_matrix_cache_equivalence.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/validate_mv05d0_production_cache.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/validate_mv05d0_v2_reproducibility.R,scientific_orchestration,True,False
scphcompare_merge_readiness_inventory_v1,P02,112,826dde01e6baaca653115ea9f8e0683e176e86f7,aeee92d7fa13f1c167a5f838199b109ef9951a7b,A,scripts/verify_mv05c2_chunk_resume.R,scientific_orchestration,True,False
