contract_id,engine_id,row_type,pair_id,view_id,homology_dimension,first_diagram_id,second_diagram_id,first_finite_intervals,second_finite_intervals,squared_distance,distance,active_levels,event_segments,critical_points,exact,all_active_levels,level_cap_applied,outcome_label_state,biological_outcomes_computed,execution_identity_sha256
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:f46d9edb0fb92a6b24ee9caa50b6990e8a0e1f68b9df37c5f7aebfa4416c8e76,cell_topology_v1,H0,mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72,mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26,383,383,2995.3620731315959,54.729901088267972,383,1532,1915,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:fb7e4f38fba773888c6a2a040e3e0f4eac0cacc77b9dfb41ce3608f753062dca,cell_topology_v1,H0,mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e,mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0,383,383,133.2608770911954,11.543867510119622,383,1532,1915,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:fd649ce60dce13d56bd7e414f2ceb4fe3b2e49b413fe19ff63c6a908becdd917,cell_topology_v1,H0,mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212,mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26,383,383,575.71355358986591,23.994031624340789,383,1532,1915,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:00d6f41030d5f91964abb7c3c434bb737f032aada8a9138e55841448391af34e,cell_topology_v1,H1,mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f,mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0,264,231,1.4466346148933955,1.2027612460057879,30,8495,8525,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:021ea054ea7e82ac7ba23433425ff7096d9a83fc6352fdf0c1c94be5a2610350,cell_topology_v1,H1,mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72,mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22,486,365,0.8277301645307652,0.90979677100480261,98,48245,48343,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:03f628ddc1cf3b1656a8fa73d02a1fa7e03d7af22e8f233937ffc94513731f62,cell_topology_v1,H1,mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0,mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0,231,207,1.2254371409885603,1.1069946436133105,29,6633,6662,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:0f36c0b55a002599aa90a9bfe94b19ff7da7e6e8087004000eb47691ab8d4ece,cell_topology_v1,H1,mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72,mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f,486,264,2.9140437119380329,1.7070570324210124,98,35874,35972,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:13b0567c81516ea95f310e432a72adcef4e55510e4de13dbfffa235b4e1081f1,cell_topology_v1,H1,mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f,mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e,264,196,1.3219595752670137,1.1497650087157001,30,7756,7786,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:1e92eff95075e7a2fd3e93f98ec0a08342965a7aa8296cf841def18c8fedeff1,cell_topology_v1,H1,mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58,mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3,345,291,0.76442081529346029,0.87431162367514037,60,20752,20812,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:3110e846bd9dc8a32a7acc4167115d4b383a83bf0a1780cc80623a13645559e8,cell_topology_v1,H1,mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22,mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e,365,196,2.2587845608768524,1.5029253344317717,74,20083,20157,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:31c6d97a5f83a5072d628dc9e6482f270b9584ef2c08e4a4f08e626c4d7fd249,cell_topology_v1,H1,mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212,mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3,297,291,0.47105180746073844,0.68633214077495919,61,19847,19908,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:376e484d1a9264e7693ba2c332a9d3edf39301975b3f0e0cb3332f0196e7c484,cell_topology_v1,H1,mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72,mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58,486,345,1.7006272942165195,1.3040810152043927,98,44609,44707,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:4224d7cc197bf154b84fb936344666c352abdd52f5c7223d56da90ddede93e9b,cell_topology_v1,H1,mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e,mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3,196,291,0.79058344568145955,0.88914759499278828,44,10067,10111,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:46b0107d6b54f2d9cf38752eff971f7f280d5d27a9cff9efd5edab93e546fb28,cell_topology_v1,H1,mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212,mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0,297,231,1.5209270893868163,1.2332587276751039,61,16295,16356,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:480f6ae5ca53496adb39b98b940f4b7236f4c32965fbb5384bd00514c05ca1ef,cell_topology_v1,H1,mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26,mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3,203,291,2.2267010399184577,1.4922134699561111,44,9820,9864,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:4fbc904a51dff19686567b67bfaa427bd1cfb8f1bcdde4a2d35de15d1a77eade,cell_topology_v1,H1,mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22,mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0,365,231,1.6331716956203068,1.2779560616939485,74,20822,20896,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:50b11c5648862f6a387f63e4ca10cfece8ee8a129dd38eb414b12185d96ae5ba,cell_topology_v1,H1,mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22,mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3,365,291,1.4920718919776292,1.2215039467712043,74,24374,24448,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:5428ecc5096856b7679c4e76595887af3997d8fc37f6ed393055d22eb7a98b28,cell_topology_v1,H1,mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26,mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58,203,345,2.7975664830627021,1.6725927427388598,60,16214,16274,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:588dfd323099048367d1a4de8ab296cba26ce597bd395795dc597d753babf9a9,cell_topology_v1,H1,mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3,mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0,291,231,0.99264954118975357,0.99631799200343341,44,10806,10850,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:60bf95c6bb04c0b1e7b87f805398b4546650f8de73ce6410374f6a61998c67a6,cell_topology_v1,H1,mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26,mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0,203,207,1.8132947423905743,1.3465863293493567,26,5650,5676,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:61b4a803dc3f82d8b2a29aadc62419b9220e1adf61c230eba1cb25104b6cc247,cell_topology_v1,H1,mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212,mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e,297,196,1.1083994602144591,1.0528055187044087,61,15556,15617,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:6418d8ff0e498437beee6b6d67ce6847c37101a0781c9fc7be8bbb8b1084073c,cell_topology_v1,H1,mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58,mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f,345,264,2.0855485105563769,1.4441428290014728,60,18427,18487,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:6c9fa40f8bf416daaf0164ca5ce10ccfa7fe9dd3cb78630a08acd9bfd19709e6,cell_topology_v1,H1,mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212,mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0,297,207,1.8127251065282586,1.3463748016537811,61,15659,15720,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:70941e0a7bceb903229af99647a56f9159e46a690a08de20be253878f4bf9d74,cell_topology_v1,H1,mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26,mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22,203,365,2.7502703032898204,1.6583938926834663,74,19836,19910,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:71864e0232b520e96c90d5efbed5e56b899581a65ced9e31f6083a9f67b9281c,cell_topology_v1,H1,mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212,mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22,297,365,2.121031724628951,1.4563762304531582,74,29880,29954,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:72b7789e83f01810ddd8996ebea95d01a5f7e60774dd564073977f17907907e8,cell_topology_v1,H1,mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58,mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0,345,231,1.5382468428686298,1.2402607963120618,60,17200,17260,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:77df8e929f4193116f6a4a30f484cdf6cc1255042e5fe80506ed6fc3953864da,cell_topology_v1,H1,mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58,mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22,345,365,0.75746663572515682,0.87032559179031199,74,30784,30858,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:7c744aa1def3f494f01df687e3fc4500dd96bd4cc363014e6a8662f41e243e92,cell_topology_v1,H1,mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72,mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e,486,196,2.3576162890478352,1.5354531217356768,98,33908,34006,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:7d8abb7b0cd8a594bce0ce573205732b6391aad31bc6fdb372d81a5e66675378,cell_topology_v1,H1,mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212,mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f,297,264,1.584619883947453,1.2588168587794863,61,17522,17583,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:8f47be710cd67e6ba17c162665abea40c652c4879adde9e64149e492fb6990ef,cell_topology_v1,H1,mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72,mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0,486,207,2.4109160743704492,1.5527124892814024,98,34011,34109,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:923a4713cc97fdd6c36bf17731c9b258b330c7f8aaee5a7bc9ca8a080415449e,cell_topology_v1,H1,mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26,mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0,203,231,2.0355803968870116,1.4267376762695416,29,6283,6312,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:990dd8f087d7e74b1d33b168abd075437c23bd8d2f461c250856f4cef258c604,cell_topology_v1,H1,mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72,mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3,486,291,1.8625456323414018,1.3647511246895536,98,38199,38297,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:9c6feab9244edf960286b379fea1747053f024091a97c7435d3e6451e63b102b,cell_topology_v1,H1,mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26,mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e,203,196,1.8442792223831039,1.3580424228952142,28,5545,5573,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:ac632a3bbd8110b3e46c728530ba06163181011c07e9a8a0aa6492109ed9329b,cell_topology_v1,H1,mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212,mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72,297,486,2.6327342689236102,1.6225702662515451,98,43705,43803,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:ad27d12f162c1a57cbab930e1d545c711d54562564b16ee4cc78a4d231092e86,cell_topology_v1,H1,mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f,mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3,264,291,1.2750581018101079,1.1291847066844769,44,12033,12077,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:af881b1bac13980aeb22ab1171b9c74c2b10305ab951a689bb31492479dc9cd9,cell_topology_v1,H1,mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26,mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f,203,264,1.8755075947388478,1.3694917286127901,30,7509,7539,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:afbeb785bce761ace12b5f289ad9d8ec42a8f3e0bdff966f5b8436dd820acc25,cell_topology_v1,H1,mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212,mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58,297,345,1.1317176548025576,1.0638221913471055,61,26257,26318,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:b0e37d719e4e7b67571087597cbaefeec0455f7f4beb32358fe565a33595a259,cell_topology_v1,H1,mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22,mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0,365,207,2.2637395024504094,1.5045728637890587,74,20186,20260,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:b45093eae1e5aa1385b847fcbb4380dd2c1892f590945499841ab35eae6ec7cc,cell_topology_v1,H1,mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58,mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e,345,196,1.4844795620309885,1.2183922036975567,60,16461,16521,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:bbcec6e0b123302ffa145e023a7cffd6455f188a23520f35c9bd5f122e073513,cell_topology_v1,H1,mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f,mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22,264,365,2.380911867337836,1.5430203716535424,74,22049,22123,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:c0334a3d1f85b02be8f5af18e023aab598a45c18db366fe994d415670b45e222,cell_topology_v1,H1,mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f,mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0,264,207,1.385713146186353,1.1771631773829629,30,7859,7889,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:c48c9047e9c344c6bdc6510dfe0ef803c4448e864792843eb6357d1cf5cbe150,cell_topology_v1,H1,mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e,mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0,196,207,1.208597543757536,1.0993623350640753,28,5895,5923,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
mv06e_grouped_persim_result_v1,persim_0.3.8_mv05d4_exact_critical_pairs_v1,primary,mv06e_pair_v1:ce1acead480878553feeb4cb9b47870743daf9a1b948f65548fdc4d6a374f16d,cell_topology_v1,H1,mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72,mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0,486,231,1.6011395201768823,1.2653614187957851,98,34647,34745,TRUE,TRUE,FALSE,closed,FALSE,ebad83014d2e47f061dc9cb0adb5b9ae3b0251d5daa52b4635a61aea893d6629
