"contract_id","engine_id","row_type","pair_id","view_id","homology_dimension","first_diagram_id","second_diagram_id","first_finite_intervals","second_finite_intervals","squared_distance","distance","active_levels","event_segments","critical_points","exact","all_active_levels","level_cap_applied","status","engine_version","outcome_label_state","biological_outcomes_computed","execution_identity_sha256"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:fb7e4f38fba773888c6a2a040e3e0f4eac0cacc77b9dfb41ce3608f753062dca","cell_topology_v1","H0","mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e","mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0",383,383,133.260877091195,11.5438675101196,383,1532,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:fd649ce60dce13d56bd7e414f2ceb4fe3b2e49b413fe19ff63c6a908becdd917","cell_topology_v1","H0","mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212","mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26",383,383,575.713553589865,23.9940316243408,383,1532,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:00d6f41030d5f91964abb7c3c434bb737f032aada8a9138e55841448391af34e","cell_topology_v1","H1","mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f","mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0",264,231,1.4466346148934,1.20276124600579,30,8495,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:021ea054ea7e82ac7ba23433425ff7096d9a83fc6352fdf0c1c94be5a2610350","cell_topology_v1","H1","mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72","mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22",486,365,0.827730164530769,0.909796771004805,98,48245,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:03f628ddc1cf3b1656a8fa73d02a1fa7e03d7af22e8f233937ffc94513731f62","cell_topology_v1","H1","mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0","mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0",231,207,1.22543714098857,1.10699464361331,29,6633,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:0f36c0b55a002599aa90a9bfe94b19ff7da7e6e8087004000eb47691ab8d4ece","cell_topology_v1","H1","mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72","mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f",486,264,2.91404371193802,1.70705703242101,98,35874,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:13b0567c81516ea95f310e432a72adcef4e55510e4de13dbfffa235b4e1081f1","cell_topology_v1","H1","mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f","mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e",264,196,1.32195957526702,1.1497650087157,30,7756,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:1e92eff95075e7a2fd3e93f98ec0a08342965a7aa8296cf841def18c8fedeff1","cell_topology_v1","H1","mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58","mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3",345,291,0.764420815293456,0.874311623675138,60,20752,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:3110e846bd9dc8a32a7acc4167115d4b383a83bf0a1780cc80623a13645559e8","cell_topology_v1","H1","mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22","mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e",365,196,2.25878456087682,1.50292533443176,74,20083,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:31c6d97a5f83a5072d628dc9e6482f270b9584ef2c08e4a4f08e626c4d7fd249","cell_topology_v1","H1","mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212","mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3",297,291,0.471051807460734,0.686332140774956,61,19847,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:376e484d1a9264e7693ba2c332a9d3edf39301975b3f0e0cb3332f0196e7c484","cell_topology_v1","H1","mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72","mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58",486,345,1.70062729421653,1.3040810152044,98,44609,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:4224d7cc197bf154b84fb936344666c352abdd52f5c7223d56da90ddede93e9b","cell_topology_v1","H1","mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e","mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3",196,291,0.790583445681459,0.889147594992788,44,10067,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:46b0107d6b54f2d9cf38752eff971f7f280d5d27a9cff9efd5edab93e546fb28","cell_topology_v1","H1","mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212","mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0",297,231,1.52092708938683,1.23325872767511,61,16295,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:480f6ae5ca53496adb39b98b940f4b7236f4c32965fbb5384bd00514c05ca1ef","cell_topology_v1","H1","mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26","mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3",203,291,2.22670103991847,1.49221346995612,44,9820,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:4fbc904a51dff19686567b67bfaa427bd1cfb8f1bcdde4a2d35de15d1a77eade","cell_topology_v1","H1","mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22","mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0",365,231,1.63317169562031,1.27795606169395,74,20822,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:50b11c5648862f6a387f63e4ca10cfece8ee8a129dd38eb414b12185d96ae5ba","cell_topology_v1","H1","mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22","mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3",365,291,1.49207189197763,1.2215039467712,74,24374,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:5428ecc5096856b7679c4e76595887af3997d8fc37f6ed393055d22eb7a98b28","cell_topology_v1","H1","mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26","mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58",203,345,2.79756648306271,1.67259274273886,60,16214,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:588dfd323099048367d1a4de8ab296cba26ce597bd395795dc597d753babf9a9","cell_topology_v1","H1","mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3","mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0",291,231,0.99264954118975,0.996317992003432,44,10806,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:60bf95c6bb04c0b1e7b87f805398b4546650f8de73ce6410374f6a61998c67a6","cell_topology_v1","H1","mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26","mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0",203,207,1.81329474239057,1.34658632934936,26,5650,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:61b4a803dc3f82d8b2a29aadc62419b9220e1adf61c230eba1cb25104b6cc247","cell_topology_v1","H1","mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212","mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e",297,196,1.10839946021447,1.05280551870441,61,15556,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:6418d8ff0e498437beee6b6d67ce6847c37101a0781c9fc7be8bbb8b1084073c","cell_topology_v1","H1","mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58","mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f",345,264,2.08554851055637,1.44414282900147,60,18427,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:6c9fa40f8bf416daaf0164ca5ce10ccfa7fe9dd3cb78630a08acd9bfd19709e6","cell_topology_v1","H1","mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212","mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0",297,207,1.81272510652827,1.34637480165378,61,15659,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:70941e0a7bceb903229af99647a56f9159e46a690a08de20be253878f4bf9d74","cell_topology_v1","H1","mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26","mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22",203,365,2.75027030328981,1.65839389268346,74,19836,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:71864e0232b520e96c90d5efbed5e56b899581a65ced9e31f6083a9f67b9281c","cell_topology_v1","H1","mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212","mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22",297,365,2.12103172462893,1.45637623045315,74,29880,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:72b7789e83f01810ddd8996ebea95d01a5f7e60774dd564073977f17907907e8","cell_topology_v1","H1","mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58","mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0",345,231,1.53824684286864,1.24026079631207,60,17200,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:77df8e929f4193116f6a4a30f484cdf6cc1255042e5fe80506ed6fc3953864da","cell_topology_v1","H1","mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58","mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22",345,365,0.757466635725151,0.870325591790309,74,30784,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:7c744aa1def3f494f01df687e3fc4500dd96bd4cc363014e6a8662f41e243e92","cell_topology_v1","H1","mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72","mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e",486,196,2.3576162890478,1.53545312173567,98,33908,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:7d8abb7b0cd8a594bce0ce573205732b6391aad31bc6fdb372d81a5e66675378","cell_topology_v1","H1","mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212","mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f",297,264,1.58461988394745,1.25881685877949,61,17522,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:8f47be710cd67e6ba17c162665abea40c652c4879adde9e64149e492fb6990ef","cell_topology_v1","H1","mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72","mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0",486,207,2.41091607437045,1.5527124892814,98,34011,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:923a4713cc97fdd6c36bf17731c9b258b330c7f8aaee5a7bc9ca8a080415449e","cell_topology_v1","H1","mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26","mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0",203,231,2.03558039688702,1.42673767626955,29,6283,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:990dd8f087d7e74b1d33b168abd075437c23bd8d2f461c250856f4cef258c604","cell_topology_v1","H1","mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72","mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3",486,291,1.86254563234141,1.36475112468956,98,38199,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:9c6feab9244edf960286b379fea1747053f024091a97c7435d3e6451e63b102b","cell_topology_v1","H1","mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26","mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e",203,196,1.84427922238311,1.35804242289522,28,5545,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:ac632a3bbd8110b3e46c728530ba06163181011c07e9a8a0aa6492109ed9329b","cell_topology_v1","H1","mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212","mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72",297,486,2.63273426892359,1.62257026625154,98,43705,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:ad27d12f162c1a57cbab930e1d545c711d54562564b16ee4cc78a4d231092e86","cell_topology_v1","H1","mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f","mv06e_diagram_v1:e69267c6d2508bd1d78278cb7e22433ae939e6e16e2f5424125987cefa4180d3",264,291,1.27505810181011,1.12918470668448,44,12033,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:af881b1bac13980aeb22ab1171b9c74c2b10305ab951a689bb31492479dc9cd9","cell_topology_v1","H1","mv06e_diagram_v1:5f2f73c392463f65e025587dfea68bbc83d3a7ce7626943157da713a28f06f26","mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f",203,264,1.87550759473885,1.36949172861279,30,7509,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:afbeb785bce761ace12b5f289ad9d8ec42a8f3e0bdff966f5b8436dd820acc25","cell_topology_v1","H1","mv06e_diagram_v1:09b294422e6802a723e1798817f0c2e4f05a584f9df20d588b2ad5e536ca5212","mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58",297,345,1.13171765480256,1.06382219134711,61,26257,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:b0e37d719e4e7b67571087597cbaefeec0455f7f4beb32358fe565a33595a259","cell_topology_v1","H1","mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22","mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0",365,207,2.26373950245039,1.50457286378905,74,20186,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:b45093eae1e5aa1385b847fcbb4380dd2c1892f590945499841ab35eae6ec7cc","cell_topology_v1","H1","mv06e_diagram_v1:63568c6593147e5d9c53ff968f56fe0a0d5fd5ea87e0a6c7b10f1975291d6f58","mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e",345,196,1.48447956203099,1.21839220369756,60,16461,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:bbcec6e0b123302ffa145e023a7cffd6455f188a23520f35c9bd5f122e073513","cell_topology_v1","H1","mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f","mv06e_diagram_v1:9622964daf402aa589ac37f7f7f904d474b9cd81a5337a734b6de07f7bcdcd22",264,365,2.38091186733782,1.54302037165354,74,22049,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:c0334a3d1f85b02be8f5af18e023aab598a45c18db366fe994d415670b45e222","cell_topology_v1","H1","mv06e_diagram_v1:7bcb13b339fc4f309194c9f5904fcafe4c50d2ba553a6dfff0b4b4143078666f","mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0",264,207,1.38571314618635,1.17716317738296,30,7859,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:c48c9047e9c344c6bdc6510dfe0ef803c4448e864792843eb6357d1cf5cbe150","cell_topology_v1","H1","mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e","mv06e_diagram_v1:ffa4ec0f53edc50bbf7fd03bd782575b90dcc09c32f4a8ea6019161062e73de0",196,207,1.20859754375753,1.09936233506407,28,5895,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:ce1acead480878553feeb4cb9b47870743daf9a1b948f65548fdc4d6a374f16d","cell_topology_v1","H1","mv06e_diagram_v1:26c3d94b43154cf3df4ab8415f43868a40ec8799f2d0ac9cdfe922773873ed72","mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0",486,231,1.60113952017689,1.26536141879579,98,34647,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
"mv06e_rust_exact_result_v1","rust_scph_landscape_kernel_v1","primary","mv06e_pair_v1:d304a1be5e0418c0838088728437dbf16e04430dfff14566977752650fe59c59","cell_topology_v1","H1","mv06e_diagram_v1:d64340b00ac5fac495d2504e7bf9d67a88adce7c8eb019a754f583e2d03e083e","mv06e_diagram_v1:e827a724e1bd3447756fe6ac4e80aa37ab59537f64ddb480133ddc48978213f0",196,231,0.656349231627014,0.810153832075745,29,6530,,TRUE,TRUE,FALSE,0,1,"closed",FALSE,"a0232a6dd2b95e996c0e34eeb5187c04b2d02c6066f89aa0a0ad9c591ed02060"
