"contract_id","source_tier","sample_id","seed","selected_cells","selected_cell_sha256","normalization_cache_key","payload_contract_id","payload_sha256","private_cache_file","private_cache_bytes","private_cache_sha256","outcome_label_state","biological_outcomes_computed"
"mv08f_primary90_recovery_axis_v1","primary90","SRA703206_SRS3296612",20260806,384,"2a81b1a46233106be334f7b55ff4c52307165f82db14ace952f33045a8eab86a","mv05d0_sample_seed_sct_v2:4a2297d3c9a496259c5ff21a56b400ffc4f7ee5fe790fb1a38d5306e4568bb60","mv05d0_sct_data_matrix_v1","03a2f5dec3acabb3f58dba8f5d22afca0c6de3a0a12e97a4f21d08e16ce52194","SRA703206_SRS3296612__20260806__sct.rds",7303300,"f6001184063c60a20b62da74b348ce32d0a45bcf2ea36fe063790964a9e730b4","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA703206_SRS3296613",20260806,384,"4f4fd586830ae1f98a5546631f3b3c6c3b86f204273215864890f49f7b1f2d80","mv05d0_sample_seed_sct_v2:7773a3e707b3b857ab58eb93a28857fe386871084cc48b0359fd5cf60f83654b","mv05d0_sct_data_matrix_v1","c6089dc6bef6e5ef079f41981a8eeee77cd00e3926bbd277fdabafaad49e0d69","SRA703206_SRS3296613__20260806__sct.rds",10468582,"607f7a938de6a8250178b88f76430d1bb1f7c7bc102eae4ff46a6b5342a5bad6","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA703206_SRS3296614",20260806,384,"c77fd068c70dc8990cbd57df0f9c23ab8b1955a54412d9ee1f5ba1321dadf71e","mv05d0_sample_seed_sct_v2:a289ed8c9e58189422967fb86cf48752868cf94b22e011092266089c7eb964d5","mv05d0_sct_data_matrix_v1","4a05764e1f8e4710e289d895cc95b206c871b3867660d33dd1864842ca99320e","SRA703206_SRS3296614__20260806__sct.rds",9522875,"3f419d8d748d98df827469730fd36b575549a7763bdffa086558df3673cd1ab0","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA713577_SRS3363004",20260806,384,"65530325851d7ec14d620b563c8d5ecc7d82ac4a227e308f8c13efc6bea510d5","mv05d0_sample_seed_sct_v2:9ff1de4b19758a68fed5ea80bca1de896b93a7f2684d5df75ba78bb25716fb1a","mv05d0_sct_data_matrix_v1","8d43fcd106a38f93ff8882f09ba24af7ee9babdfcd4723003bd157e73697e633","SRA713577_SRS3363004__20260806__sct.rds",5616804,"707694a99bdd78ec426826edf379866b5553ccfbf6a4cac79e2328501b8e4e72","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA716608_SRS3391629",20260806,384,"6152d06380ae391246b9b2d6d7717b55c494e58e7e9b0f528219d03ccbad12d7","mv05d0_sample_seed_sct_v2:45c1507651ce7d421f27be841e82aaf99de07881e6f2c5cebb2611e81a875f3e","mv05d0_sct_data_matrix_v1","805c345b9cd1e1f46d46ca6e2cfc5c8f0420a0c65e41dff1233599655ae4f411","SRA716608_SRS3391629__20260806__sct.rds",5304960,"5f1e820d5bd00ef8ff19af6179dff817f0b1b6a645d6e240a212ad30c96dc3c1","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA716608_SRS3391630",20260806,384,"475a87f89baa7473307455ab498e67103217d44b1106fba645bf7699d5f916a0","mv05d0_sample_seed_sct_v2:f2d5c1c74f1b7845ea3b2553abd4f81c9e720881ca9234f99eaa3d958bccc0c7","mv05d0_sct_data_matrix_v1","46993efbc5ce8d9c90473f8711023f3b4a2f2a286259c9b81db885b2cf12e518","SRA716608_SRS3391630__20260806__sct.rds",5834690,"153de22b0d6c3a5a53738702dfbd9a25c11c369d8395337787d5c9b354d93361","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA716608_SRS3391631",20260806,384,"b902070acef713aeb8a4360f382c0a0a4c6a6d2ea4417b22d42cae7056b1b7b4","mv05d0_sample_seed_sct_v2:7d74c12ee2f9b2b118a6e278c9ec9fd0147c31ab2c6cc80df848424545172234","mv05d0_sct_data_matrix_v1","547e84e57f81294384a4480e067d9a30446bc899663adf9b4f2c76e60adb0cc0","SRA716608_SRS3391631__20260806__sct.rds",3746051,"7233a0571eb17827bfdfefa43af4886dad4f0eceaa921fd5009892621b722330","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA716608_SRS3391632",20260806,384,"84ab908a4b3a6fdd412e1b5b21b1bdc5f817946dbbdf5049d2e38558df181fb1","mv05d0_sample_seed_sct_v2:a1bbebaf3f11d1629c0ef5e3458e50c14fd55d6e599fd33a422969df9812907f","mv05d0_sct_data_matrix_v1","9b95df117cd34c6c4295ffdbe9d70fe2313851d6e70980ecd381539af8144a53","SRA716608_SRS3391632__20260806__sct.rds",8381867,"542c9320e69af6b6b95d6f853a89a66258137a6583091e78a08e22169579253f","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA716608_SRS3391633",20260806,384,"e47986e8f988f16ac6787c6554a97b0ee91bdf2e902cec1900c9fe792229e5fa","mv05d0_sample_seed_sct_v2:d934e1d860f47ead26fa89cefad48d9083a58b80068793c8d9a4ef5b16568f14","mv05d0_sct_data_matrix_v1","3217bbd87d6527d033cb6e44781ac5557fbf2b84e7236718724ab2c71595f21a","SRA716608_SRS3391633__20260806__sct.rds",4221054,"ec5a03badcbacf2ff227708845db587785f02a5a27634da06d6461fc4562e6cb","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA728025_SRS3454421",20260806,384,"7f11f90afe7c5df7c340f1dbd22811756b1daec38b2ca17edf1514de2285297b","mv05d0_sample_seed_sct_v2:20fd286ad2d82a30e5b6b42ae740ef258ba536ebe017b8e9bb0436086e116728","mv05d0_sct_data_matrix_v1","e9619b440c63aeb4558e14cf2e9848d06b389351f3a5bd143d045f417717e805","SRA728025_SRS3454421__20260806__sct.rds",6385180,"ce19741abeaab4c43329f06142056b1fd6b03bd78613b072641b6fc754add8db","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA728025_SRS3454422",20260806,384,"f75a8f6a64c71a581b53e25343d24b8e0f7206fddfc318b710e4cb1bba311a8c","mv05d0_sample_seed_sct_v2:76a9d82c6537d11666f7a5104428b7f9d29d73689f055caf5813e34c7ad4b573","mv05d0_sct_data_matrix_v1","769598f4b66133cb337849e3d2790d0d54ed4f3585daf09d8e4d41bb98ae319d","SRA728025_SRS3454422__20260806__sct.rds",6522149,"badad186f3c60cae15445bdc0972afef13796b90c1012c03aa97e979c63ae3a5","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA728025_SRS3454423",20260806,384,"1e433ed6cd7234f1a0d4ffffa06ae697cfd584b260fd22dae4e3eb3410985f53","mv05d0_sample_seed_sct_v2:cc1f95ee0a6c370c0dca273227b37d13979032ba75dce89a56a847d1953d561d","mv05d0_sct_data_matrix_v1","e1f24e609ab4faf7407766d42cf92e02edf1c44b1438942f7e7756db94208385","SRA728025_SRS3454423__20260806__sct.rds",6735358,"878fc7f44370e96494d788e3c27b92e0c4c7ce8ba02e020ef387a04f13c7fcd0","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA728025_SRS3454424",20260806,384,"3cace83b2f95b084aea70ae664598d743a00acd680566da65e9118a75fa64b22","mv05d0_sample_seed_sct_v2:fb135b6f4ad5edb0ebe8577ee5f91b936402aa5da53557a4d0818c4770168ac0","mv05d0_sct_data_matrix_v1","aa2ca0e506b2bfba2636b05c80bb040543acd9dda47dbf2c8ec6402b9e2c0aa0","SRA728025_SRS3454424__20260806__sct.rds",15578698,"616ec91f9ee2348bc8bd3baf111846e308c9c020766c99e9001e01a97cb5c281","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA728025_SRS3454425",20260806,384,"407afffd1d11fede1db17a0a9abf570456157896992f276fdddb989f65a1421f","mv05d0_sample_seed_sct_v2:e0e88eec2d30aeed3dced83fe50ee4808dc9159ca13131124df333c5fe747b8d","mv05d0_sct_data_matrix_v1","fddeb19518f17af0e2bf8b391ed9e061520d54f7931ba76192aa2788e01efd0f","SRA728025_SRS3454425__20260806__sct.rds",6485040,"d71a76544d8a649c44432a2d36307cefad59436cac8d74b65c07654b3933608e","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA728025_SRS3454426",20260806,384,"c80588621ab475995de795d3da06c12aa26fb99fa1fc2c00014ae860cf65a9f8","mv05d0_sample_seed_sct_v2:8b40793f84a059c516e549547dcae1ca6b65441d7239ba901074db32a87dc55f","mv05d0_sct_data_matrix_v1","0066af96f827440f712a754aac28d8c6e27f2350c6f8827cac5e0c984cb7b08e","SRA728025_SRS3454426__20260806__sct.rds",9817409,"79b900ad7ac051e0ffbd7fb68b2a0e95544e2587b4fed2813b1bc0c5e9c738bb","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA728025_SRS3454427",20260806,384,"9c320de61ca0b43768788599060fce79a178b599b45085ce393a165eb48d3c39","mv05d0_sample_seed_sct_v2:5ac743e6c1549876e23813afb183f60776a532cc41f092d90f1a60acd59e3692","mv05d0_sct_data_matrix_v1","777daa2a911432582785d9ac55e2700e911d08e5ccb40d076d8b94872c2f787c","SRA728025_SRS3454427__20260806__sct.rds",5438961,"c45096c04815caef48f599acfd83d87bfffebbd19bb8bff1f19cc138a8ac8b75","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA728025_SRS3454428",20260806,384,"49149c69f913ae8b16c4092245b83ac02a09a9445d234097a5b034640a1b84d2","mv05d0_sample_seed_sct_v2:800422b7d10258462dd6fa7637d36300cea1f8df6bd78ccd0525caaac8b21d61","mv05d0_sct_data_matrix_v1","6b5ee4c2cc56b9b63e6c4dac43e3942dceff53825b95e8cbd7637d16b600fd93","SRA728025_SRS3454428__20260806__sct.rds",7608197,"8a226d5b9887fe9f4507010a704918f9bea3249b202596e6ccc0b500d4157067","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA728025_SRS3454430",20260806,384,"69863120cfa51120b7f36610796797d67c019ab624791646e9c0ebd874671edc","mv05d0_sample_seed_sct_v2:67a7afa2273d54f4a2f89043866b491be3d1d95f5919c70ada40783ec0f9f738","mv05d0_sct_data_matrix_v1","67b3e650cf105d7caa8d2369168f7163f602b1554a168b1eddec956ad695b428","SRA728025_SRS3454430__20260806__sct.rds",6878765,"56d6972aa66e726f581de2621c9ecb0ee169c3baa41996cbed87f4f125ded6ae","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA740174_SRS3548780",20260806,384,"bea81f19a07392b1f6380c9ca3de9774de0b23a41a4a61e60022a9111ff60fb2","mv05d0_sample_seed_sct_v2:16c815db865f57b0990fddd35e7042b5d1ddc3e9a0adb2a44871c191e3a3aebe","mv05d0_sct_data_matrix_v1","407e6a64f7e5819eb7a4755bdbdacc1835a59c462ad387a62cab6f6c2e999837","SRA740174_SRS3548780__20260806__sct.rds",6678455,"cfed80f722cc0636df3834de0c4bd4a8696814d0f397f5d68a4fbf110980e05e","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA740174_SRS3548781",20260806,384,"9035d05e1129abf56ffe8cf5168bf701cf5d9e3b15577e2ec01edb9226d97fbd","mv05d0_sample_seed_sct_v2:0f3c1e16d43eac53c803c5c7881248375e65e9057c49e0c4bad19d1e851c8e22","mv05d0_sct_data_matrix_v1","4890e9e517997a1ea371953c8c91790825e4fcdd0a9fb7c147aed28a5d97dba5","SRA740174_SRS3548781__20260806__sct.rds",9906123,"43eb121e744aa158232aeb23ddeac4bcf1851229d69e8dcd9133fc9811cf5758","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA740174_SRS3548782",20260806,384,"83d1f75f13ab3dd9292d4caf2d8f1f22d096e83caafbd2d95e65d203da6e863a","mv05d0_sample_seed_sct_v2:a740b315847349c133f1a5e637efb768b92d30ac90a5eabb7514d2c7cec8593b","mv05d0_sct_data_matrix_v1","865b7b10df88a388a5793f011df24289b75cb91ceea32532d55056a26b83987d","SRA740174_SRS3548782__20260806__sct.rds",5847301,"1373907d1d7714e2da82d9716c8fcf11f9ffe3bd813a1abe891026fa7c665362","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA740174_SRS3548783",20260806,384,"9319db810be73b9033979ee3735be54ed83c8dbb0aea278009ef2ace39625cfb","mv05d0_sample_seed_sct_v2:17bd61b398223be13b55b031524ce5cb3a27c0d20971e8e12fdff2e6740d3eb1","mv05d0_sct_data_matrix_v1","75ea93ccac55b2826cbe641b8172f1fffc554753c149d5b0de7694c04e1e46cc","SRA740174_SRS3548783__20260806__sct.rds",8590390,"b148fb3a55d0c765986bb4ec4a9cf10c9bcf77d422796281405a437b518a1b6d","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA749327_SRS3693910",20260806,384,"c559576dc8a6018dbfb3b5a8843de0574fc573c816c889a59192231d22fc8803","mv05d0_sample_seed_sct_v2:a2bb0cb4d09bd0459e32e506d7382d7329936f90c2b6f223df152f20a1df6704","mv05d0_sct_data_matrix_v1","6626d6cdafb5e8a751c857c35c25d76b375f09de7750036071f5c80c578d37e9","SRA749327_SRS3693910__20260806__sct.rds",4266278,"b94e8a011ae0ec2fd3357622202372e8f01f7f080040eae41d712db1cbade08a","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA749327_SRS3693911",20260806,384,"620b95f272fd4e43883a641bd64aae989a3621c9ebfbce810acbe3bb98225931","mv05d0_sample_seed_sct_v2:26eb5395db56545e5e1f211097f9fe181d3a2271baaaea5d1bd0895f0b85f21a","mv05d0_sct_data_matrix_v1","bef17073a5736abba5a5b09826d5ee48589417517f20a635a3858fe0984cef4e","SRA749327_SRS3693911__20260806__sct.rds",4865374,"c3bd56c69f00e5ee4e1b074bda5bd0306e30bd1a707e534d5e095150b9b96e38","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA749327_SRS3693912",20260806,384,"2d160676aba339e0f368ad661aa1930fb999104632eda15fb4854dcc5bb10be6","mv05d0_sample_seed_sct_v2:8f2565178a086990ef4b021cff0f9799440e1285c8e7f57bdb176798c4d6e11d","mv05d0_sct_data_matrix_v1","8ff7505a641af22f7bc298e147b328c31d900f87f1f29dfb173cdf13b181492f","SRA749327_SRS3693912__20260806__sct.rds",3337339,"aabd8e8e4e8028907278fe81452b638a214b69063207a05d2cd4fc1ec6794660","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA749327_SRS3693913",20260806,384,"941b00fc042dfc66417ed1aeb3d2c33523fbacee01a966c3003b6b3092847d14","mv05d0_sample_seed_sct_v2:17d953ed98bb270d88f5a15042b8885ce08ebe53f99adf5d7e1c9269eb851509","mv05d0_sct_data_matrix_v1","7bf47be62621e4855c24e844c8b27f98fd9676cc994b399c5f469c2a639326d0","SRA749327_SRS3693913__20260806__sct.rds",3227792,"df4e9d5539f61611372f64abf7636c9902cc8f0aa9953e135f1e8989bdeab511","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA760933_SRS3693061",20260806,384,"eeffb3120f2bc2739e0b05061ab35d29b92e16edbf6998dd63d485af8a0db522","mv05d0_sample_seed_sct_v2:39e66f13c7daba003297db3b996bc761f18127890bdba274a85832d108c1ff15","mv05d0_sct_data_matrix_v1","73302beb615b9b7e3260f6dfec8dcc4b6744e17c01f25f9946099f900bc52f24","SRA760933_SRS3693061__20260806__sct.rds",15328694,"3c7480ac4c8b6eea08da921b6545b03bee3a4e1c28cf1e44b201f618aac02ed8","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805245",20260806,384,"a143c86026ac79c272cf58ac3d98054745bff7c050f937a1ddea25a719b71853","mv05d0_sample_seed_sct_v2:898f3331d442ca11e06c598193574d93db3ff893ff577667b7d3d101595f1a9d","mv05d0_sct_data_matrix_v1","067fdb21bf282b1a14d9cbc35e47feb1e9e53dc9c8b13b0436163933ecee0d0c","SRA779509_SRS3805245__20260806__sct.rds",5529338,"1a015e3208d03e673b0d73b87a7efeecce156ae91ede463aa6d247efe853932a","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805246",20260806,384,"ee78b9064a3e4b6a5352e294fd2f13d70d7f3947b0f26892b2da7cf86d59b28e","mv05d0_sample_seed_sct_v2:3d849d2473832d57ff6367f5941f0ecaf8efd14c862281b9b28273a727d5020b","mv05d0_sct_data_matrix_v1","3a7ec59e8d2a663faf14d80a24add6585488b4ecd98b4eacf03b869c14965be0","SRA779509_SRS3805246__20260806__sct.rds",3732156,"7b36b5964f0afed8858b6890eab7dc70602e969975e5a7ab06de7f0bef52fa58","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805247",20260806,384,"1c8b4cae6287769c8d2d7da5487e7422990f248c1f5fea3b040baa2736e27112","mv05d0_sample_seed_sct_v2:2ee10c46c976b116199ea7de502e7166149c9145bb94383e81f3cb8847214875","mv05d0_sct_data_matrix_v1","668dddb223c68341cea6a745cb411e2f57203362568e2f9e8d20d54a1d691c2d","SRA779509_SRS3805247__20260806__sct.rds",3487926,"005aaafe1d7bf766d069e44cff7f2ef13c7183f4fd2c02d389bdf554e42de35f","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805248",20260806,384,"2db6b530e232d91c352c48f8eb1d34461bda005a6fb39a2b5475df8f3cb06b83","mv05d0_sample_seed_sct_v2:afc3fc9239b59e3b8dd94a94bb5bf00b984d63801959cdfafba5c877aecb0fbe","mv05d0_sct_data_matrix_v1","6306fd6f75da0754fea2e0ad04568d9f10b47e04b29804634c626b9477abed7a","SRA779509_SRS3805248__20260806__sct.rds",3440601,"4a2541a4ff3d46c273b485334a4895356b399b56975a6ac6c738257fa3d31c1d","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805249",20260806,384,"440045939d595ea0b804655ef45eccd858d853ed4b6358099152e4881661533a","mv05d0_sample_seed_sct_v2:885131544cc9a8b04c5904f97c84034a3030168cb604b9f31722444dde795d81","mv05d0_sct_data_matrix_v1","685fc51f124a1b54ff46a2e2e982018ae417e286fe9c3ff1bc61a14e7945bd10","SRA779509_SRS3805249__20260806__sct.rds",4495887,"d8141ac8843a5e38da18fd4c7e68e88f471aefc185b138c17e5d5c673172bcc2","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805250",20260806,384,"3e0c4327d2ca6ab3e16913cacbba07b3a02fd90233d26db110b4f5191b16a100","mv05d0_sample_seed_sct_v2:ae1d82143f6075ac0a2ba9fd490a9bf8e879a4f62da8e5fca4f97ec01e3971b9","mv05d0_sct_data_matrix_v1","890ebda187688aa6af4dfc47ab26e6aab35af5be52975b4ebe7680fa3e678a58","SRA779509_SRS3805250__20260806__sct.rds",3542472,"65cddc32763b397bacec087dd6df7e66425613a6167a8b11842a17f70e9f3428","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805251",20260806,384,"8ffc0b9d2adcfc1c42a8f36fd77c1462391d2961a71e14168f13050580e2cc76","mv05d0_sample_seed_sct_v2:ca5c010874695a610241d93c6f618d72a273d971ac1ddc079355d65449d8e369","mv05d0_sct_data_matrix_v1","46249140518a44c961d5977a2771b81812209b89dfe853d6ecc74a884b4dc387","SRA779509_SRS3805251__20260806__sct.rds",5486870,"00c783fc907614b054795a7d37523e84d8b63b59400e0411e2f6d1a5a56c7ab9","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805252",20260806,384,"3a3d9b2efe2d699b89f8a76a5430038d10bc396b57d99e5a4a6982bb54210dc1","mv05d0_sample_seed_sct_v2:d85214b58cff7e9464a7ba261ef1259c95930f302c3fcbb343d3884151950205","mv05d0_sct_data_matrix_v1","f771c4e88f918606e4e7828a3c30e07827a04f35ff442b7e30831abc6e56d591","SRA779509_SRS3805252__20260806__sct.rds",4174791,"a8c115490dc98202e695e47ffd4eb5fc4a176234d251f3f1200d4a668e37dc5f","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805253",20260806,384,"978b472ad868294116bc5e511492a4aceffb93490e15cdeb0998cc2f5efb6518","mv05d0_sample_seed_sct_v2:46eee93784d296823a297a14813cd35eaed1cd526d8217b590a7beb619dfad45","mv05d0_sct_data_matrix_v1","9e5bf872f4ec2a656940f73b243d549c803097830e3f4d19d37440ef1bb07017","SRA779509_SRS3805253__20260806__sct.rds",4551053,"30fd909798d55fdf40e3c1b80a12d95de8a22a0acf62e089a64875128049335d","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805254",20260806,384,"c6395d60229071526204946ec2960af255f0c1b9e031436656202807b6b87d40","mv05d0_sample_seed_sct_v2:61765632002c12bceadf496914b3c6783959b9d7b6affb8d7db087d93d738e95","mv05d0_sct_data_matrix_v1","a5650fc637a6d7a118b79323a2e3125abc8ffc351ebb9c9c73d8dd3456bfb313","SRA779509_SRS3805254__20260806__sct.rds",4848869,"ca1f12e0c04d94ec437f096605279f11d294728ed14b89103909da8b2a5901fc","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805255",20260806,384,"3be956fdccf27b2bac4d1562d8d2be9771fe7b277b87cfc6de6e046c51a967ea","mv05d0_sample_seed_sct_v2:6dfe408a34d953fc3b95858761bd35e8565a8292f7cca22507b7ed2037f7522d","mv05d0_sct_data_matrix_v1","8bf345df435a28dafdb8622691a6ddba5022029daadc927f339ed201d017c230","SRA779509_SRS3805255__20260806__sct.rds",4774939,"4defb48305302929ef542f2ca0d50797f607499a65d6533a8d9e5b3cdd05e27f","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805256",20260806,384,"a320edb44975a44d1e7184d623cd84c362e1f5af40298ca4956c0d05d5ab80c2","mv05d0_sample_seed_sct_v2:9c98704089c7e942e4b16824f7763786953fc6123402ba914502fc1fe6d814d3","mv05d0_sct_data_matrix_v1","fbc84aa8822508b8b737345bcc555622da05288a9bb01a0ae443527a87141cf0","SRA779509_SRS3805256__20260806__sct.rds",5015768,"c0ea4893ad3210d4cc21a7dcaf1adb2225a2751051c93de2760c713c0cd0840d","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805257",20260806,384,"e92963dadca001a162dcf32a2e636f699255a9f95e38d015a7d75091f3074b7f","mv05d0_sample_seed_sct_v2:40701adc7b6dbb46c24ef99940c1c7569a9d918c02598ffdc7fd9f09de5152a5","mv05d0_sct_data_matrix_v1","5ba9a077079fa03fa9623a37678057a577badbfcbfba911c099733d88cbb910b","SRA779509_SRS3805257__20260806__sct.rds",4771756,"584948801e3313e9610e53faa43f846216b3ff6d76efde09db426f271ec4354b","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805258",20260806,384,"2be886b801c6cb0bfdc2189999e7b7559ce7ebedfb5dabdc8a0df9d03eecc1d2","mv05d0_sample_seed_sct_v2:2d06740fa391653a560cc03b69c12aa714d2af74a7fa42f4e72234d9617ed9a2","mv05d0_sct_data_matrix_v1","dee46ab8508aaf7fd2fa780de794920eae963a9624ad9eb995de1742ffd254db","SRA779509_SRS3805258__20260806__sct.rds",4753151,"34578f3c83066cf237a6456dc3f9bec6e63499adf196a34dbb5ab8af35deab82","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805259",20260806,384,"b0d69085f225e8b494e1632f841e210443540f0d3ce4d12b43748d5ea7742e73","mv05d0_sample_seed_sct_v2:aff86d4bbcedc7a6b86fc358930e62e99332d85aace213d586f7f13b511eb66f","mv05d0_sct_data_matrix_v1","f0a465a991a8e91c2d2f827d8267daf6bcf36814f9c6c27dfd61b94ba2b17d67","SRA779509_SRS3805259__20260806__sct.rds",4515375,"f4bdfe850f890b17b637ef372b270d76fc38875d54bfdd77e424c284da99db8c","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805260",20260806,384,"65af6f1cbb9d21b61f0e95abcff130e8c0b99111de934a22e560fb444daf541c","mv05d0_sample_seed_sct_v2:ec647e8b4e2768f30c68a13ce5695f8da35dd3a3164c60649dbe8b77967a4249","mv05d0_sct_data_matrix_v1","68b9cf029a4cd8af495cbb6c812447c2e032c04845edb323722abaa0639e18d1","SRA779509_SRS3805260__20260806__sct.rds",3954472,"30510052950adf34b2f13a1a2db612d33f59d7ce43b901e310e3495c11b86197","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805261",20260806,384,"2376d61ff3f8275e679e6025256dda4df01778f446e6455c468451df54003d1c","mv05d0_sample_seed_sct_v2:23d823a276f31fa269f7c3e2017301a08be5c6d40dd1af389128e66678c81948","mv05d0_sct_data_matrix_v1","88fdcea0b0984cd484ec1e608af35648bca4932743f8612d37301bc9edaec3b0","SRA779509_SRS3805261__20260806__sct.rds",4146236,"fbdc17d9666bd9f232ad93d1bc009797c02139877ba625ab719498e6cf7633a0","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805262",20260806,384,"29ee0a2e6406a1142f013f0d9508669352bdbfa813295bb74ca79f5fe0183b16","mv05d0_sample_seed_sct_v2:e1241d4c0b13d7dd90ece98adb0f83d6fe1a97aabfaf344ed3b8e4a8a56f0473","mv05d0_sct_data_matrix_v1","d280e5f26479d8aaf8f2b09d09c8d0e3bcd80df8faf381927ed38d7a17b97d6d","SRA779509_SRS3805262__20260806__sct.rds",5982916,"e7f63a4a22f725def2133f695098ec19c840de9dec669eb74d23748a9d89735a","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805263",20260806,384,"43db774487f2f1406c8327e64cb6ede110b600187b718247e486f64345c6b81b","mv05d0_sample_seed_sct_v2:85242d58c93299c59235c94e712d6d0dd3a37dd31cf674a655b57ea4150017ab","mv05d0_sct_data_matrix_v1","8130f28ad142780239310e50b0231c8e24174969aea574817d8d3374aea40716","SRA779509_SRS3805263__20260806__sct.rds",4420920,"801751f158235930867c5c19d13a7e1582c867a26e87d70caa1a4cc567ceffa0","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805264",20260806,384,"c5da51e0fd061ac33f2d6835431f3647eafca0651effa112ce31a65e0af49e35","mv05d0_sample_seed_sct_v2:484d4db38c1730bb0546f22395d850dfe685632480e5ce62eb9c38f0155697bb","mv05d0_sct_data_matrix_v1","748901fc5b6d95cc321c651d984de2d33fe2d18289ffaa61d0be34ee6f685ffc","SRA779509_SRS3805264__20260806__sct.rds",5228008,"891892fc37f70df59c66fb48e0f6b15f7253db44f4a6919995b91f9850d5ef2b","closed",FALSE
"mv08f_primary90_recovery_axis_v1","primary90","SRA779509_SRS3805265",20260806,384,"232c0dab3834f7f1579a23f4354c241cad588fb35146b8eadffb0d9fe40fadc0","mv05d0_sample_seed_sct_v2:c8537107bbbad3ad3a01a60765cc0d37941378162d97bc49e0230a2a4dc8c91c","mv05d0_sct_data_matrix_v1","a0d3b48abf21dba93ec8260764863c5e10d8e6b3f2ea0d8ca613b8f360071e8c","SRA779509_SRS3805265__20260806__sct.rds",4384312,"5cea556e0a9ad6cd4e554615cd0c04cd4003af8ce53a123e60d705f263c942e6","closed",FALSE
