"contract_id","sample_id","genes","cells","historical_source_sha256","individual_source_file","individual_source_size_bytes","individual_source_sha256","counts_sha256","private_raw_cache_file","private_raw_cache_size_bytes","private_raw_cache_sha256","disposition","recovered_monolithic_comparison","outcome_label_state","biological_outcomes_computed","exit_status","elapsed_seconds","peak_process_tree_rss_bytes","elapsed_cap_seconds","rss_cap_bytes","storage_cap_bytes","cache_bytes_after_completion","maximum_heavy_workers"
"mv05d0_individual_raw_shard_resource_v1","SRA740174_SRS3548780",16593,614,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA740174_SRS3548780.rds",27200294,"3d91933247f2536dbee92212ef13bf24bd2e797128c255eaded0eddd3d78a791","e900dc2763789008807a880f9f787124508edfd8e17b30d4a0524ae18e4fae53","SRA740174_SRS3548780__raw.rds",3138679,"6f02be1c9b70ab9714535ec30bab75227df0e092de01230bbe886e8d112a87a7","built_atomic","not_available","closed",FALSE,0,12.653514623642,496984064,1800,8589934592,42949672960,544239870,2
"mv05d0_individual_raw_shard_resource_v1","SRA740174_SRS3548781",19118,952,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA740174_SRS3548781.rds",44371788,"19834fdf4e80d4907e84373e386f9082ab2c1fe32acebb53e1eccebcd84afe20","29753d56c1d9667ad3eacee71e61e4ef2914a6142c800a74f617577c1299cef2","SRA740174_SRS3548781__raw.rds",5538221,"9f8fc1a209032a4a3d0f9cbc0209c97cc5d0f00d3e66d076f8ad5cbe6978313d","built_atomic","not_available","closed",FALSE,0,19.1592531204224,532242432,1800,8589934592,42949672960,562951477,2
"mv05d0_individual_raw_shard_resource_v1","SRA740174_SRS3548782",16843,646,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA740174_SRS3548782.rds",28401687,"7624855edfeff47fbe50da6c725ae9be960eeb963017b5a31219df73b8735a33","a477fde97d78117f5d8813904de8b94512c97b5472f55bb720b6a9dc3e9fdd4b","SRA740174_SRS3548782__raw.rds",3339894,"22335339643af8dd410c9ce6b70449686a51d62f21d43e8b745d0c197573c8ca","built_atomic","not_available","closed",FALSE,0,12.7077848911285,500838400,1800,8589934592,42949672960,557413256,2
"mv05d0_individual_raw_shard_resource_v1","SRA740174_SRS3548783",19048,955,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA740174_SRS3548783.rds",44605046,"d18bc6badce8446adda7ac445180be5973e2e9d649eaeeb708d8a509af28e759","cfd4ebfbf577d1ddfbd7ffab969bb568d1ccabb234f9f26bf2690b0e9ce6470c","SRA740174_SRS3548783__raw.rds",5448935,"331fcb50da236131072799a1196ee8c4ce76b409bdf5ac03a1f97d6155b3eeb4","built_atomic","not_available","closed",FALSE,0,17.9157586097717,573198336,1800,8589934592,42949672960,568400412,2
"mv05d0_individual_raw_shard_resource_v1","SRA749327_SRS3693910",14616,1889,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA749327_SRS3693910.rds",61871570,"2816b2a68649e2d692a1617243828de7461159eae67f1019956ef88e6363c621","cc10faf54ce2ac82907b88ddbbd1416efb56917099218aba63ffa197a5a6f2ae","SRA749327_SRS3693910__raw.rds",3872248,"8ea3aa197cbc74517d8dba45263c603d520d1231f4cf72db8eb75923c445a3f6","built_atomic","not_available","closed",FALSE,0,19.3768517971039,566317056,1800,8589934592,42949672960,572272660,2
"mv05d0_individual_raw_shard_resource_v1","SRA749327_SRS3693911",12993,935,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA749327_SRS3693911.rds",32918741,"05354d2612f439bf72cbfdf178481e05749562f570fa6dfc49111ed6c46346eb","edb1c5d48f2aaa8b9089127e111afdb1b896b8578e6d93e7a185ba25de203a52","SRA749327_SRS3693911__raw.rds",2258413,"2253651a6eb0eab484e942ec8dad0e01dc13832663e8b11d60a6b390f92873b8","built_atomic","not_available","closed",FALSE,0,12.5259118080139,498548736,1800,8589934592,42949672960,574531073,2
"mv05d0_individual_raw_shard_resource_v1","SRA749327_SRS3693912",11151,945,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA749327_SRS3693912.rds",30034529,"ad71b5795012f7331a5f390ef72e025ccfa62ccc7f0d6ff74ec3c0600afb3c95","ea862d021478dc05210ce71f9e3751fe65b55fb260bbbed107cfc9c27cd077b7","SRA749327_SRS3693912__raw.rds",1532319,"d922f8a74959ec47ff288abc58beedd004d97359d86c7ae22ed9314d83f599aa","built_atomic","not_available","closed",FALSE,0,12.2237939834595,499671040,1800,8589934592,42949672960,576063392,2
"mv05d0_individual_raw_shard_resource_v1","SRA749327_SRS3693913",14170,2644,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA749327_SRS3693913.rds",79805391,"f519a3bb77f0b1b2aaf96581ba8bd75742bf8b2f0cea4101d8167178ecf6a0eb","a396489c69e48b73a7b2a535400ca1ad4ba6b9a54ecd6ccd707051a1bf6e6b49","SRA749327_SRS3693913__raw.rds",3960383,"c1d8cb96072e028aa5d4a2a8e19f196ff7ccad1b759c431b1f61721155353216","built_atomic","not_available","closed",FALSE,0,22.0630486011505,594046976,1800,8589934592,42949672960,580023775,2
"mv05d0_individual_raw_shard_resource_v1","SRA760933_SRS3693061",24017,7942,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA760933_SRS3693061.rds",432731959,"72ea3e040e90d575fea4fef5302a56c64728939b24647d6bcb0f59b9878eed1e","a95d4c322ccaa41eb25eb72e892ee1b033053d6babf22abdf07735eb87601025","SRA760933_SRS3693061__raw.rds",60010559,"ce7d6a5831f8542e8f9a93d90e3d25de0df38733e0a51e24d269ed770a76ed31","built_atomic","not_available","closed",FALSE,0,119.896252393723,2167316480,1800,8589934592,42949672960,670216448,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805245",22599,5651,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805245.rds",202627562,"66d0c3acfeaf2c09c8f5eba467794ff3dddfbd14210de56e7ea2a1da56f68509","70a70700c8321fc9c8b60a46d8de03def16bb6a192760225a83b20ff231b642b","SRA779509_SRS3805245__raw.rds",18321594,"ce90964f51c8fe9be5bc6c42570a9ef64cf6f757fd535b2da6a7d4aacdd14bc5","built_atomic","not_available","closed",FALSE,0,52.6028759479523,1006039040,1800,8589934592,42949672960,598345369,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805246",20069,5413,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805246.rds",172965651,"87ffd26ee83604cc7dd91c9692d6003aa3da1359ad98f04f6fa65248a7b9b637","a8bafe98bf5e5c13d46c5cdb66d2640db76dca140e1cea020c034c8a3207983e","SRA779509_SRS3805246__raw.rds",11860520,"8f7c36b330780095f2b11aff9d42eb6d65ce6f9ef9fd1f031990d85add8aebf1","built_atomic","not_available","closed",FALSE,0,41.8874886035919,847355904,1800,8589934592,42949672960,610205889,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805247",20570,5416,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805247.rds",169104501,"a9144a247952f288b0255eae1f99ea726a5a14b9a90f16304b3cf936fff39fc4","269c4494dc96ca8c0074b70fc5f42ebed0220083b8cb0ae4b9de85e1e3ea32a7","SRA779509_SRS3805247__raw.rds",10699685,"e24410a42c6c7e04685b056a2c25e1b249233162eddeb5a9008303f28d713dc1","built_atomic","not_available","closed",FALSE,0,42.4119038581848,824819712,1800,8589934592,42949672960,680916133,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805248",19726,4536,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805248.rds",140998138,"5a7dcacd4a04cdb690af2403ad13aeed862dfae789126c5d1b2e2c74d0b4d903","526bbf1be621fba29ae4ab68cf642a5f3160078c45faf49c71aef1381e6d69e0","SRA779509_SRS3805248__raw.rds",8996315,"f7ad6c35909ba3636258e9852b7c3da4d010c374278e2cf78a55f7b61c9f3644","built_atomic","not_available","closed",FALSE,0,36.7094337940216,753848320,1800,8589934592,42949672960,689912448,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805249",14609,874,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805249.rds",30710400,"2542e7894a071fc345c4ec3258e83dd6023f004f514afcc25cfc26058dcf07e5","0159c9b1afc622b8a2ceb067016dfa3b03afdf9510e5b5e6f10eb330d07edaec","SRA779509_SRS3805249__raw.rds",2162867,"9486f75edc1ea14ec933bfc5a86a564533d03837cafb31aca1380570f8d42d4c","built_atomic","not_available","closed",FALSE,0,12.7369232177734,491388928,1800,8589934592,42949672960,692075315,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805250",17525,3018,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805250.rds",95078507,"0397a6e6852159cbdf2dc06ba91e3ea59e0b2ce359081e0659a75e7042bfcc7f","1ffb2c32671387864fe27a78f9239053b3de82490cf52c8feae6b2ff2a014b87","SRA779509_SRS3805250__raw.rds",6101936,"db47322811cf5930c4cdc4c5b0aa2d3c1c0cbd306bbe7a5d8865caac4ce0d8b5","built_atomic","not_available","closed",FALSE,0,27.719705581665,645517312,1800,8589934592,42949672960,698177251,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805251",18792,2111,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805251.rds",78280671,"45dc049d7da17762daf3af0098359ad01f1437b46a3554a5393a63abef3e6a7a","17403dc16dd34bf272ded766c1cb4733bf81ca1f77e4699ab3aece5bce6f1c26","SRA779509_SRS3805251__raw.rds",7625128,"678ef75068a228e9d6d218ffce24f39ed0a2cee11fa7761c545db68b2b33597c","built_atomic","not_available","closed",FALSE,0,24.8284139633179,644460544,1800,8589934592,42949672960,705802379,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805252",20069,5071,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805252.rds",163313507,"0e9abfe25695954b5b387e7e8a29f1b4a44f33a9f5f5b7df753d581186fbbd23","31bd026d28802b5d7f14d100e260ee4e931a34f0e008d93c03a0952419db6a11","SRA779509_SRS3805252__raw.rds",10893001,"21cc74472a47839fa797ec9ecd4879d4933471549a019657f8356812dfe0d104","built_atomic","not_available","closed",FALSE,0,40.7315611839294,828211200,1800,8589934592,42949672960,716695380,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805253",19267,4111,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805253.rds",136129833,"43d2c004037e64d8c531f5b70182b584ccd798f5019d29ba6459cc47cd80550c","df734d6c3527950d2e12264be6042c8b22bd4f1f66ca4d6ddf4e91be790a1b68","SRA779509_SRS3805253__raw.rds",9767853,"caf8c340a4c9c0dbd3bca3def75065f2593eac1bf6d4e6a70bc2050a43083afb","built_atomic","not_available","closed",FALSE,0,35.2937455177307,774324224,1800,8589934592,42949672960,726463233,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805254",21287,4499,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805254.rds",154108356,"b28591f9b8f9c05182964b55e2e590036ab72555d94d74226bd2f668ef251444","36d4b27f6e52aaaf86a7572e4aeed969d2341efb913056a73ad48d6e8aa83c56","SRA779509_SRS3805254__raw.rds",12448890,"652ee32bac33c9790f2dfec02b8727d2dccee8114edc79d2015633b8b48ac7ff","built_atomic","not_available","closed",FALSE,0,40.4281713962555,835674112,1800,8589934592,42949672960,738912123,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805255",21265,7261,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805255.rds",239097400,"370244d9a7804cde46c948a8709fb17ed8d500fb36ffaa78305bca98e03d267f","c89a5b7991897bd19eb62e82158275a4befc839a9d0a4906c79ecf03e7277051","SRA779509_SRS3805255__raw.rds",16388867,"35228885399359c6213807674bc1847f2c18c849a22ab8ccaa35ef8478960a92","built_atomic","not_available","closed",FALSE,0,57.1051776409149,1048481792,1800,8589934592,42949672960,755300990,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805256",20391,4564,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805256.rds",155172022,"d7aba6391c6a57d312cd833ce39ec79e2d0d7f8647db7a0c8381c6157a0579ba","ff84aa7b923ec56d520c46bf4692626f878357922dc3f6a17e0883e23dae9db2","SRA779509_SRS3805256__raw.rds",11764533,"10eb9fc9f37e7a8cd4b06020295c28952168f7429d41e26442a3051c967925b2","built_atomic","not_available","closed",FALSE,0,39.9123051166534,841236480,1800,8589934592,42949672960,767065523,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805257",20381,3831,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805257.rds",131417650,"9fea11b2c2ee96395bfee80eccfd9506ced480c4f74f8160841ac92ccfb90b57","f2531724d6734a6195038658bc3a740129bac53b5d77788aef9cba4c7b2b5219","SRA779509_SRS3805257__raw.rds",10833033,"57f564a87f1c4b000e32885ad3885e9f8cb74feecb2cd5a268335408437dd132","built_atomic","not_available","closed",FALSE,0,34.1241934299469,774623232,1800,8589934592,42949672960,777898556,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805258",20726,5403,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805258.rds",179189367,"6d2bcba37c92a776688b4a42dfac3646053b5dae5a99699b5720d83197bf88ce","0f1b086caab53d24c3cd6dd8d2de628c911c4149b81c7c006153e924bdd9bfaa","SRA779509_SRS3805258__raw.rds",12701420,"7c1df1b918e38aae5e01b5b7d279c7c472c8acb8723ded4ad9173480bfdfc8e3","built_atomic","not_available","closed",FALSE,0,44.7050087451935,897740800,1800,8589934592,42949672960,790599976,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805259",20704,5868,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805259.rds",192195521,"969b52033a69dde38e010632b8ff1fa898940d276e9f16cc939d853b071e3946","23db9d68c9b7d518c35cfd195d44c621ac7c017432d7c829e24978f4c57f9d4e","SRA779509_SRS3805259__raw.rds",13317065,"0b036d8f9f0572416a387aabe142b2e8d539db3c45658d51b3b6d21f66ca29ea","built_atomic","not_available","closed",FALSE,0,46.0566208362579,917499904,1800,8589934592,42949672960,803917041,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805260",17597,2989,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805260.rds",95718104,"778091faaa950a2c7f8659a4823ba42ef71aac199378064968e6c435c6735b2f","0cd561a51f5930732cece6dac83d145730f98f5877dd7ae1126d8d34b62e04c2","SRA779509_SRS3805260__raw.rds",6225327,"c820ad1d5efccf9c44a3224d9fbf0e67e8e3030b4bc216c67830625b4b069d7f","built_atomic","not_available","closed",FALSE,0,24.9798018932343,654110720,1800,8589934592,42949672960,810142368,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805261",15300,1137,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805261.rds",39253721,"5f2133ea0014e5abe860ae30014d05cab326582fc4a9030ddc2c68576c2bf933","e14d3fd9c4fb7f9bec71080f38fd80d61a0f7d7a499a4b3547c9ad01291bc748","SRA779509_SRS3805261__raw.rds",2943500,"c6c18a5cab16bea583608c8918d6e61bd97221a64958ed79c48441f01149b20a","built_atomic","not_available","closed",FALSE,0,14.5026185512543,512589824,1800,8589934592,42949672960,813085868,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805262",23499,6124,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805262.rds",227831151,"2d1c0775d9cd24cbf05fc3234621659b0146d7d492e9802085a5f3b4d94f50be","f9c1fb42e71109efb2d7913bebacbb62152d297b1931e12d0236c86217d88a96","SRA779509_SRS3805262__raw.rds",22172181,"ddfb9e27dbee767a71a343aefd3bd0f1684b6f90bdbaa9d2079d4f8fd262f467","built_atomic","not_available","closed",FALSE,0,55.8445036411285,1102286848,1800,8589934592,42949672960,847495883,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805263",20571,5200,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805263.rds",171203885,"4e834220105affda7d41c5b39e2c437ecb9664a20074a68e0c788eb71705da23","3df97eb99abd8412872da51eff6934c6cd1d583e5291b1180b380ac80d4c9f2e","SRA779509_SRS3805263__raw.rds",12237834,"0de777f1cfe545af434d283e5366b900802a6db5208dc0c89a0f434d6d62f57d","built_atomic","not_available","closed",FALSE,0,41.0551464557648,871370752,1800,8589934592,42949672960,825323702,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805264",14906,979,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805264.rds",34817225,"eca46a5deaf6a4b609249121e8849c651c12f04071e90242d632b6a536314445","f82c8326e6f6c7cb858589f11ea2b0bae1e20a27d2d32c037fb80657302e6455","SRA779509_SRS3805264__raw.rds",2457767,"16ad69d3177feb23c5441f617f11cf941c3433c0790f98cf35f2008d8161960d","built_atomic","not_available","closed",FALSE,0,12.3398568630219,504803328,1800,8589934592,42949672960,849953650,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805265",21024,5646,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805265.rds",183047268,"b6c5c51901d022fac57826b9e8ca511034f1368f3e9d2d66177c10f953fd61c0","0ba67eb37c812deda33d9812843f5128011977005622c201eda3ff2249d3976f","SRA779509_SRS3805265__raw.rds",12020663,"73e3742823410c1dd0dddf8b1f00d1527afde22a25e2a22dad35b047cfe90879","built_atomic","not_available","closed",FALSE,0,43.7378220558167,891092992,1800,8589934592,42949672960,861974313,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805266",22218,5590,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805266.rds",193282087,"6a7c87e8d1535810d5ee408d36d3e9bff052dd9e8f9038a0864cfcee806482cb","08a59df13cd9cc77bc8a61e5c756eaa26e30c4ef8fdf835132ac0ced8925795f","SRA779509_SRS3805266__raw.rds",15629895,"630bfd02d9bbad6bd14b65c714e80c67f8b7a54948e911b932013c518095b2d7","built_atomic","not_available","closed",FALSE,0,47.676055431366,953651200,1800,8589934592,42949672960,877604208,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805267",17289,3427,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805267.rds",107088600,"57fcdc50e0e8d92d87623f874c1db3f9c0b1541f57a49536251e6bd0c81918e5","a674990fb2c6f6e10a6088f6d991d3d9b972975d9aab3477093aaf464c8b5a76","SRA779509_SRS3805267__raw.rds",6467065,"82beb7530ba5cdc968bc6c060592618c0c8c4c88cf6eb9eb890c1c028d8c9e43","built_atomic","not_available","closed",FALSE,0,28.1165502071381,673071104,1800,8589934592,42949672960,884071273,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805268",22062,5042,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805268.rds",178786753,"cc6c6f5e00accf71a25d60af7e45c00dd5e752d9eb78a582213e083c7e22ca9e","2cac45faf0d73ec9ab887ada68464aac43ffe1d520ce02b7c2c17ae4ebe710d4","SRA779509_SRS3805268__raw.rds",15121527,"debacc1af1194634aa64026507ca3de8952421fe8dbef69949b7abe0623fd61f","built_atomic","not_available","closed",FALSE,0,45.0090789794922,928059392,1800,8589934592,42949672960,899192800,2
"mv05d0_individual_raw_shard_resource_v1","SRA779509_SRS3805269",20855,5226,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA779509_SRS3805269.rds",173579252,"534c070d704d8b9b021fcafaf38591ff518cfee393e27a95234f3501d9d1fd24","626e775b33c1d301392579ed220aeffbe43bacea88d5be35ce6f246bea01e0b3","SRA779509_SRS3805269__raw.rds",12738003,"ab4f65725fe5ab82c33c16e18622cbea03ddeed19969cb3aeeaf1f4b376fd4de","built_atomic","not_available","closed",FALSE,0,42.1124303340912,885555200,1800,8589934592,42949672960,913699601,2
"mv05d0_individual_raw_shard_resource_v1","SRA784242_SRS3822680",14425,537,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA784242_SRS3822680.rds",21238478,"9166396e217f4e3d034f0b98d6b6f29c0636bd292948a8e77ae26e22c1fc80f6","d3951bb5637f28ef9460b80a7b2da9c05c1e807c0de4cbac37b9c7ac18671b7d","SRA784242_SRS3822680__raw.rds",1768798,"c5ad9278a0656ad8f3d21bbf4bbfdd3eed786f44c6071a66fbd0955d1cba2b0e","built_atomic","not_available","closed",FALSE,0,10.2882442474365,479084544,1800,8589934592,42949672960,900961598,2
"mv05d0_individual_raw_shard_resource_v1","SRA784242_SRS3822682",15731,574,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA784242_SRS3822682.rds",22263223,"1784fadf9a3befe557b852145b6cff2cf90dd64cab8cdb86ac6d9ad5ab5e74cf","4546d50937302cdafc009b0d7febea4d1d9d364255602008cb33a0050f19dc54","SRA784242_SRS3822682__raw.rds",1899755,"e44a5842c00ac7545b3d640b720d60995ab7d87871f824d6d3afcd2b2cce430d","built_atomic","not_available","closed",FALSE,0,11.4102365970612,485068800,1800,8589934592,42949672960,915599356,2
"mv05d0_individual_raw_shard_resource_v1","SRA784242_SRS3822683",14246,647,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA784242_SRS3822683.rds",23701211,"24130e488feb579da106821f134f43621b84efef2579c3ab342b2607da9ac141","1cecdfa60e87d7c1c4e380ea56481ae60739d25d603fc06c05464721374d0780","SRA784242_SRS3822683__raw.rds",1685854,"ffdc7621b19ce0a7fe2b9d593f837505918968117cd6a8a6b2a0d338ed8ec04e","built_atomic","not_available","closed",FALSE,0,11.3348004817963,487624704,1800,8589934592,42949672960,917285210,2
"mv05d0_individual_raw_shard_resource_v1","SRA784242_SRS3822686",13782,623,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA784242_SRS3822686.rds",22847198,"f5aa911d5d63e9a6cc59b7446b0ccfd600bf4d41a3d005e68afd05b1c02c40e3","b9b1f6c6815c77bd07adf527d257863a322c6d1e243e85033361649fde261c4c","SRA784242_SRS3822686__raw.rds",1620198,"8d228d82d76ce651c941dd8c989bead57e158d8c50cd6fb028d4fcb42deaf7c5","built_atomic","not_available","closed",FALSE,0,10.5504441261292,485629952,1800,8589934592,42949672960,918905408,2
"mv05d0_individual_raw_shard_resource_v1","SRA826293_SRS4181123",21974,4490,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA826293_SRS4181123.rds",147825491,"d818c796dee7f9f00ec9683d811c1418851f282099e8009cb7129633543f0221","e208f61fad3ce93a9403a5004152ef66ee895df2499c23df641f0f205b0b1dd1","SRA826293_SRS4181123__raw.rds",10691048,"73ff8fe4139d804527ade133da3059bbd7daa273c0e841feb3aa18a20587cd6f","built_atomic","not_available","closed",FALSE,0,38.3694059848785,806948864,1800,8589934592,42949672960,936385031,2
"mv05d0_individual_raw_shard_resource_v1","SRA826293_SRS4181124",19112,1664,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA826293_SRS4181124.rds",61563939,"038243abe24336a39a70077d5a46a2eb8a3c431de626d95f9884d2d1f886aca5","ec738f1d0540f18f8530da5d5f6f4478916b6f4aca6026e4f7022e87647cbbb2","SRA826293_SRS4181124__raw.rds",5493266,"a2cd485421d6073e69306909a5bc2e46c186e2730e6a222b0196067108a97763","built_atomic","not_available","closed",FALSE,0,19.4959120750427,591994880,1800,8589934592,42949672960,924398674,2
"mv05d0_individual_raw_shard_resource_v1","SRA826293_SRS4181125",12855,609,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA826293_SRS4181125.rds",21255840,"2b581d35673a17b547e7cdb10211611cd18f6fc3fdcd22c1443bbc1f6adaad89","1b946dc1374103d4657867d93d31a7b57ea04e22e990954ffc1aded057a4e307","SRA826293_SRS4181125__raw.rds",1295309,"71cfcdecfe80552067e3e4f4875bddaa4156c83179cdc193a25ce751617006b7","built_atomic","not_available","closed",FALSE,0,10.6484394073486,465207296,1800,8589934592,42949672960,925693983,2
"mv05d0_individual_raw_shard_resource_v1","SRA826293_SRS4181126",18542,2250,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA826293_SRS4181126.rds",76371538,"e7a4686e2da2d2d7f1520cb506599006b07255bb88c7e54e77a71b5e59c5d93f","3af425c35c3075da769b961bfa9c78737cb904e164807aa6c1c7c00c740e79ea","SRA826293_SRS4181126__raw.rds",5390754,"4f40e3ca201e1f16035e47b36332ce80413fc310cdb49de9b6843c4409922c7a","built_atomic","not_available","closed",FALSE,0,22.8347487449646,619782144,1800,8589934592,42949672960,941775785,2
"mv05d0_individual_raw_shard_resource_v1","SRA826293_SRS4181127",29048,5276,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA826293_SRS4181127.rds",219342237,"1715a714a18925e1bd8cada00ae9b7493517cfb230fc95c1bfeaad2af4234ded","4fae4c095f05c0fc0d3b77df2e008e60088ca380ba64f47010b7169206a22a9e","SRA826293_SRS4181127__raw.rds",23898205,"59c5951fef3b6894a1dceb410b55d0469432ac65c0969deae7e89382ce10347d","built_atomic","not_available","closed",FALSE,0,58.1303951740265,1150128128,1800,8589934592,42949672960,965673990,2
"mv05d0_individual_raw_shard_resource_v1","SRA826293_SRS4181128",31183,4681,"9d1917e10f65e2d40261d74973eae633df1a7bf8223f90f99fea905d8836024e","SRA826293_SRS4181128.rds",215774459,"979757fae7c232d0b744c8390166508bd05e80896b54c83b9363c7df55610423","dc74d7856a3ebb855122be32bac49cf2fb5b6fe193e16c2d8064a51fd294561c","SRA826293_SRS4181128__raw.rds",26894908,"2b0cad7e3f3109e0f3a7b8040eb60d2d2240ab5b76597eb190687274f0735fbb","built_atomic","not_available","closed",FALSE,0,58.8934078216553,1195573248,1800,8589934592,42949672960,992568898,2
