"contract_id","job_order","unit_id","dataset_scope","source_tier","fit_cells","disposition","exit_status","elapsed_seconds","peak_rss_bytes","elapsed_cap_seconds","rss_cap_bytes","cache_bytes","cache_sha256","worker_audit_sha256","stderr_bytes","stderr_class","worker_rows","all_required_geometry_valid","persistence_computed","landscapes_computed","clustering_computed","fusion_computed","outcome_label_state","biological_outcomes_computed","execution_source","attempt_number"
"mv08p_source_production_resource_v1",60,"HCA_BM_005","external8","hca_exact_reference",2571,"completed",0,372.26930642128,2998792192,1800,12884901888,3151274,"b2fe5145d84e9e7880323788fa307c3b09e09b0467148c9e672e6cb589ef5ca4","f4f811f7c66d6d1893b60a3bea93996b85fd22162853d4969fbcba79dc0711d6",338,"known_glmGamPoi_native_fallback",4,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",61,"SRA701877_SRS3279692","internal124","added34",2619,"completed",0,230.488260984421,3875262464,1800,12884901888,15633706,"2791e742818df87ae6465fb6e21767528e39a71025b96bac6babe649babe7520","91afdaf9a922e18c4fc926722a145402ad9f0788157e9c600992a874e886eeda",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",62,"SRA749327_SRS3693913","internal124","primary90",2644,"completed",0,231.815136909485,2323968000,1800,12884901888,15641386,"aa60a0672c977920aa9feec74383688a10ec07fc17a8254d499e6ceef4b0677a","f35885d4029f98ea4846b4d567ae35cf4a69b984ede62ebceabbef56fe92db02",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",63,"SRA645804_SRS2823407","internal124","primary90",2708,"completed",0,381.011382102966,4697956352,1800,12884901888,15641386,"07a278356db7e59da6ab09c52e0c8d34b174b82bbe766b876a15a9b17ad308c7","4d30b098514afc5796588ebd2c0b0350b449726eac2b6845eec44aa686cefac8",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",64,"HCA_BM_004","external8","hca_exact_reference",2769,"completed",0,405.36926817894,3105746944,1800,12884901888,3151274,"7e83b0d6417632e0a1f36e7791003d8ec90ac8d0e2dab32cf1d86624d5eb0311","a7b3d3db45e31b9b6e23b57a1322a5ae34159d073cb483d0267cc32e65d915e8",338,"known_glmGamPoi_native_fallback",4,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",65,"HCA_BM_001","external8","hca_exact_reference",2818,"completed",0,421.364714622498,2921033728,1800,12884901888,3151274,"ded83f566bcf7ac262473e832026e92750757b5479af92e22ee598fe5e2f6f2e","c3b3ccd60cc98ab93810b50748c89c18f7268f720992a3be172210609898399b",338,"known_glmGamPoi_native_fallback",4,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",66,"SRA703206_SRS3296613","internal124","primary90",2950,"completed",0,278.641346693039,3648790528,1800,12884901888,15641386,"6cb0b83b2de2b4468cd02e57d04032b7653418d4ce9e4e15fe00d18a3da0073c","d5941502fce20c46fc299cfcf257372652a2665bc3f402c825fe95316d1bccd2",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",67,"SRA779509_SRS3805260","internal124","primary90",2989,"completed",0,389.843870162964,3202531328,1800,12884901888,15641386,"0a45a3ef1505c728944f297639a4d2a7d887b8056214406e43ae5b03f23fc841","73d872aa0d0f673ca01e92b13a35fc6ebaf99f41f47f83d7f2fd3f7b9ef60288",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",68,"SRA701877_SRS3279695","internal124","added34",2992,"completed",0,183.23494887352,3487977472,1800,12884901888,15633706,"5d9fbd3ddee3e895b021da9b6547c2c707c93ca5c8225f080fb5a704a440b1ef","e0708d1a01e4f909abe37d425863347cdc95d6cea2bd0a6cb4606ba4ffcad0be",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",69,"SRA645804_SRS2823408","internal124","primary90",3006,"completed",0,406.263030052185,6390222848,1800,12884901888,15641386,"8a1fd7aa3581ecef72133fbdef769c5726a15dd2301b8440ec8ceff176ca8656","5179351fdf69da7e5f7151b96ab75a0af84e6a0bcee7ba3e0276a91dc176474a",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",70,"SRA779509_SRS3805250","internal124","primary90",3018,"completed",0,415.103916406631,2994614272,1800,12884901888,15641386,"9b7fa652ed2a52697298eff9bf0e212fd971fbc3b5d14ff31fef887b85469978","fc77f74c222b54c81ea1d35a6f3b48240c02267259b0c3d3b7067abbf5313931",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",71,"SRA628554_SRS2664365","internal124","primary90",3141,"completed",0,271.086599588394,3309690880,1800,12884901888,15641386,"f76c2c049f9460d33ae953b837ba032f829f86a286dbb50c805c057295e99e3d","cfee05e6eea88f4969f6a70790069234577a9bc0db1cfd2cd6cb1017833b2416",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",72,"SRA713577_SRS3363004","internal124","primary90",3326,"completed",0,283.517993688583,3888447488,1800,12884901888,15641386,"01b15dacd691631e1f4e4df809f39720fdbe100c1c4aed6a0b789d0d91d6058d","95923f0f073d100ab2248723f41f3100abd4eae9c0da428732bce990d9ba3db8",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",73,"HCA_BM_003","external8","hca_exact_reference",3338,"completed",0,474.713462352753,3026501632,1800,12884901888,3151274,"aa94a475c15c4e1d4fd617dad46bf951e5224a548a4a8d502be30090d043b091","0fc03d465ea9b98fa751a7296cc1d41aa9ed429f0978bdd1be9ffb0e37b1971e",338,"known_glmGamPoi_native_fallback",4,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",74,"SRA628554_SRS2664364","internal124","primary90",3410,"completed",0,242.837996006012,3153051648,1800,12884901888,15641386,"29916a33c59ac77d5ac5bb5c3f1dd2b507c80392e46d53f6895a72b3ae42d72e","1953cf30eee45f1ae592210572ba0bdcfd712669bc276ba72af06e9c8cdfcee2",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",75,"SRA779509_SRS3805267","internal124","primary90",3427,"completed",0,429.250440835953,3269246976,1800,12884901888,15641386,"7a3dc91b778bf85e7990eb4bff618cd3154d5461e52863be787541716aeb1872","fde4ffbdc99cac9eb2e8eeafa1d6be61ddd1795cd5758d670991ab3732a7abff",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",76,"SRA645804_SRS2823410","internal124","primary90",3561,"completed",0,487.752669334412,6781444096,1800,12884901888,15641386,"647eb2d214b1fca0aa96f8593d25c6356b2a196e74de28f0bf61851212e466b5","e395c7bbe103ee1b373f2c70e5cc2c44b759c8e50bdc0bc325b8aaea7d4232e8",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",77,"HCA_BM_006","external8","hca_exact_reference",3608,"completed",0,498.791328430176,3488960512,1800,12884901888,3151274,"f43aa72456ce315a3d555f3e658ea957b34cca9376743cdb50ee456ae07dc214","3a8090ef0b7411d50eeeaceea1f89f11ae64381f9160291ddaad8e2cf4698f5e",338,"known_glmGamPoi_native_fallback",4,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",78,"HCA_BM_008","external8","hca_exact_reference",3661,"completed",0,512.878585100174,3286106112,1800,12884901888,3151274,"7ef6d22953508b9e47385cf564192ec9722504f06dd8f9d3151d302dab72440d","f6ba0b6d2f2205a020d57b3bd0ea1b25564db431b82ed4fff7f2e0579ebc5f78",338,"known_glmGamPoi_native_fallback",4,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",79,"SRA645804_SRS2823405","internal124","primary90",3680,"completed",0,312.575215816498,6175477760,1800,12884901888,15641386,"298c6f09d65608f6de939bf9366d2859ee40d28a46942ef30b8ff52081496936","d6d94d84fcd269fcbd815499cc64452e158f1896abba18d473bad13325740d01",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",80,"SRA779509_SRS3805257","internal124","primary90",3831,"completed",0,534.162106752396,4270776320,1800,12884901888,15641386,"438ca7a2b2535bee6ca12322fa17e1b1a2f79437c490495b3602e47c6a9de6a2","887cd4b65207e29a2f05103fcac3b2ce81437a143d33948d67cbfc79265f339f",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",81,"SRA645804_SRS2823412","internal124","primary90",3846,"completed",0,558.544066667557,6772609024,1800,12884901888,15641386,"93596ecd19635a2164dbf0eed9a208d1398dc69568ac7430ab7870d22ce471d0","d5e51bfd89fcbda4ccb9d109a160fede3b737e1b766e227c411862d21edebd24",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",82,"SRA645804_SRS2823409","internal124","primary90",3897,"completed",0,571.714539527893,7407575040,1800,12884901888,15641386,"4986d81214d04e17df72e9663227f80c36c85e2d2b97af1c266bb8c6bb756e07","8a13d646ec8fbb16b68671e1f51228c49b699a8440d838e2a21827b3a8ca490b",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",83,"SRA645804_SRS3572594","internal124","primary90",4035,"completed",0,628.805494308472,7485906944,1800,12884901888,15641386,"25a0e0e146c1f95e3d0cfbbe4a9c54101f685cd0e158b1c8650607a548fe5133","6a70ac67e00eb298dcae4c09d7eb8b9a43ab350e71fc993caa61097314da6f59",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",84,"SRA826293_SRS4181129","internal124","primary90",4038,"completed",0,399.128540992737,5464322048,1800,12884901888,15641386,"8046368984a209983ad6614ef2bca97a2d0a397105d6040c186bb818c068f7c4","415fea90a68f55be83143d66f7c57ccf42c6e544b8bb7bba3db7f6b2f0dd2e8c",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",85,"HCA_BM_007","external8","hca_exact_reference",4076,"completed",0,518.094959497452,3861680128,1800,12884901888,3151274,"1b0f96dbf1f59594dd34cfb76b05c4a7661d3735d699e55bb71e2a3d28d2c214","c305a46f4a531d40cc838b85442d3ccbce0e688801c09e0bcbb59ab333006211",338,"known_glmGamPoi_native_fallback",4,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",86,"SRA779509_SRS3805253","internal124","primary90",4111,"completed",0,496.003093957901,4181594112,1800,12884901888,15641386,"2cbdeff8e2c7e5cee746fcad47ff750a67e4839d4d1ca2f005a2c6a30bff785b","4f563c3578b64d4646e5a1e98800aa55a68e8cd4b5f2b63723126914b70c9cf9",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",87,"SRA703206_SRS3296611","internal124","primary90",4175,"completed",0,525.81777882576,4977627136,1800,12884901888,15641386,"dd248d4a631633614deefec7b0e3c86c8025a78c1618db21096ea33e763de9aa","f7ebdaf4b081597dd40364a782a0f4b5e1346df0e8caaf84addf5f1165be7cfc",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",88,"SRA645804_SRS2823404","internal124","primary90",4205,"completed",0,359.400516986847,8319086592,1800,12884901888,15641386,"d99d63cfb7bf593eff72c7a58a331478ae742bf14acacc718c665ac8df4b822c","f278427003978dfbc17134af2a5ad1d061167633d6666e232cdf3eb56e478ab0",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",89,"SRA703206_SRS3296614","internal124","primary90",4223,"completed",0,425.883300542831,5765488640,1800,12884901888,15641386,"b2ab55c0f0c44bc31268649303c389fc8da557041533091adced44bac63441f6","e95b81fe4fb1f95a7db06283ebf71b1490ba8104c9daf4d11e79fc5831dcd8f1",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",90,"SRA645804_SRS2823406","internal124","primary90",4297,"completed",0,376.46656036377,8923181056,1800,12884901888,15641386,"14f9f28be3ce7deeec47fdc2c9f142d5a61a7a7dd0d215d92b0478bb17474f52","c5762fb04b3ab0129299be5b9bd1528dfc6920a96fe5a9b562bdbfa55c886f53",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",91,"SRA826293_SRS4181123","internal124","primary90",4490,"completed",0,501.427689313889,5003923456,1800,12884901888,15641386,"53b88eb25b332eef40d7cea36a421fd2c2ab30d26627bc56bf78a7c0454e5c5f","7513c01a63f5a50cb088df466e0ed911eb40749a7df9abfedc70db36d761bfbf",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",92,"SRA779509_SRS3805254","internal124","primary90",4499,"completed",0,615.500348806381,5004099584,1800,12884901888,15641386,"9e4b0da4198700a5d8fc7b643b4469e633a5f9ed404228940e5ba8d0b6910661","b9cb840bcb0a2e4eeb28443da180c7c42f1c8475b4ff50c3f84f74ba6b71b5e2",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",93,"SRA779509_SRS3805248","internal124","primary90",4536,"completed",0,616.131486654282,4568354816,1800,12884901888,15641386,"e8c83be92ea70f74aa5b88de49a17b66f4cb735b132a31eee4e05f929deba627","40ef375b81391aafb9bc8dc46eb8358322c93dce43bb570555808a850d051f2e",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",94,"SRA779509_SRS3805256","internal124","primary90",4564,"completed",0,484.555239439011,5196443648,1800,12884901888,15641386,"7b9535af7cac77d1c14061acdf6a20efb302f2d409466368e09f3d718eeb8b46","978b3dd9419af9c14e81255eca3191ab826172fb6547f31d8d03754a2fbf4de0",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",95,"SRA826293_SRS4181128","internal124","primary90",4681,"completed",0,432.124318122864,8000090112,1800,12884901888,15641386,"36104cad62fb7bdffe1deeb6351b55ccba08360ae52175eb241518b5c76f9609","bcc4b7b9273a13434388b1f9035173c0e9a6577f0fc029978872fea4cf2dc254",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",96,"SRA742961_SRS3565205","internal124","added34",4751,"completed",0,394.406983137131,5772992512,1800,12884901888,15641386,"48921f6cb9fb5012455934cf1c4304e6913b8ae384f734920ab1e5847ed182b0","f197cdc8250a5973ea079ad915f4f02507baf2ea6d3e4981b4dee566757030c1",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",97,"SRA742961_SRS3565204","internal124","added34",4900,"completed",0,389.267195224762,6011588608,1800,12884901888,15641386,"f69035aca0d803778c8e69b708d7863122af6fa1392e9d3076949eab0d1e1c19","6516a759a549a24cd49cd030230e30e5a1d4517f1ddc04874af7da88a8fb3f7d",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",98,"SRA779509_SRS3805268","internal124","primary90",5042,"completed",0,606.501044511795,6085033984,1800,12884901888,15641386,"9d03def3bfac1f93692b13fd8aa49d82c0a0e3884eebd74edef4615844c30a50","fe218626ab8b49a2947d0fd06810b12cffaa7eda92fbe8eb807227bbcde86312",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",99,"SRA779509_SRS3805252","internal124","primary90",5071,"completed",0,618.258012056351,5054951424,1800,12884901888,15641386,"f0443a075078d153d87f1869c3a4c8e97b9dc234c8f8b283b2b247d683f52472","4337b7a852c17ece7dcba576ecaae8cb07b2ae7301b052f93758c985fb20af5e",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",100,"SRA779509_SRS3805263","internal124","primary90",5200,"completed",0,665.562591075897,5386706944,1800,12884901888,15641386,"3dcc211ff7ad545eb80ad2988a520f9c74f9638afac611647381806b0f5e52bd","4f62dceb3f98c6842894fb49cedb91f63334290e1e098c2acdc826f89bf6ea61",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",101,"SRA779509_SRS3805269","internal124","primary90",5226,"completed",0,655.590037345886,5548818432,1800,12884901888,15641386,"cc0a4d184635cb3e3d0caecfed0ceb82a8ea037f71b2f6e999ead6dc2684e4e1","16ec1452801cbf6dcceff5b1b1f674b1a70bb9d0ca0886fa1eb514ececb78929",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",102,"SRA826293_SRS4181127","internal124","primary90",5276,"completed",0,521.37420129776,7738712064,1800,12884901888,15641386,"1d9c61d54c560680d4ce255181ad65ea15836d2e08288c34c0704a33cdf098a0","e7ca68e1c28d6679fcad1b98a4961eb72235dd37e928a2bebbf69b1f3f8120ee",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",103,"SRA779509_SRS3805258","internal124","primary90",5403,"completed",0,578.81374335289,5628055552,1800,12884901888,15641386,"7d19f06e1749afe0e8f68708b05eb0ee073678698883c32279a33b58725a8c8a","6838533bb381d7aa8d060ea881a5cef6da9812bb8c5e5546f5fa9332aa57d34c",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",104,"SRA779509_SRS3805246","internal124","primary90",5413,"completed",0,675.767304182053,5403250688,1800,12884901888,15641386,"e0f8ea69dac20ea8ad824a88b6eb326226bd13902976c821ace66cc151572ed4","484a97084a305b3f641a3558762802a52ef67aa93ba8c9bb85c6c15c9cd71be1",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",105,"SRA779509_SRS3805247","internal124","primary90",5416,"completed",0,651.583790302277,5989519360,1800,12884901888,15641386,"d7a4dfae2dbb54b42cca0634bf6aa87d868373a26b1d3dae588f08c02b16f7f2","5861ad15437906bbe8189af324211fd226f9ee4bef40f9df6ac78d5609ad286c",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",106,"SRA742961_SRS3565210","internal124","added34",5566,"completed",0,435.768037080765,6645186560,1800,12884901888,15641386,"b96e0ccbaed7b394913a3b334cf46ba67eb0809a7b8cd0dad7a9da7f65ddb011","c9bf3cd3d786c3758b69a38a418a39ce468ea42861f4405389731d1928440d1c",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",107,"SRA779509_SRS3805266","internal124","primary90",5590,"completed",0,610.737339735031,6298566656,1800,12884901888,15641386,"00cd424e31e045dd12f63e0b33d0d0e1a331e354989c462e1d3dab1b87cb0545","23f836263d455bf2c52de310bb31947823c5b35e5e3b70da9d6c4bd07e139ca2",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",108,"SRA779509_SRS3805265","internal124","primary90",5646,"completed",0,542.772943735123,5857988608,1800,12884901888,15641386,"8832d7d650cec675df81226488bcc8d9eecf49723ba0fe81f308f7f615cf07df","ac0c7071ed46b47501cbcd3bcf1cf1804792e7d7898859a2f51f867ad7a66ae7",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",109,"SRA779509_SRS3805245","internal124","primary90",5651,"completed",0,643.45175075531,6558527488,1800,12884901888,15641386,"28f45338a00867bcb6e8c87e890cc518b027a91ddba4575f973f9fa8edaad505","968f6e286235c8cc39f333f7a4b3b302c8730d50b3976baf59ca0ef8fce9da43",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",110,"SRA703206_SRS3296612","internal124","primary90",5705,"completed",0,549.283222675323,6989287424,1800,12884901888,15641386,"a691f396f62337f5e62a9095804eff22df43acf0d5a6191af43b700efc7f7ba3","8e627a2c3d99df899472a53e0fcaa935864b391cb56e6383f8130e3418d5519c",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",111,"SRA742961_SRS3565195","internal124","added34",5718,"completed",0,381.29363489151,6263685120,1800,12884901888,15641386,"338c7825e1617f7ba8aca693d9b0c7079a8757d15f6ddab996800fad807255cc","f153c89eaaa666bd39564c4f3371c9fc0b67087db830ad03009f69471f686ee1",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",112,"SRA742961_SRS3565202","internal124","added34",5748,"completed",0,492.940445899963,6914093056,1800,12884901888,15641386,"3fe4222f57a2ea8f9743ac2c6cb67de0e789c7565a69138e55da8140ea73a347","58741789d9ab77249e0c3259ef301a66464881eb673c4f1b647922e7abb8c0ab",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",113,"SRA779509_SRS3805259","internal124","primary90",5868,"completed",0,569.849863290787,5958832128,1800,12884901888,15641386,"09753ddb28932e36a3c6c81f557b3e09e09dfff3010a0c3811e71a4d068435ef","b0a1849c86ba6468b3670025573ac4beee725c68785d8d718a9cd4933307141b",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",114,"SRA742961_SRS3565211","internal124","added34",5981,"completed",0,438.451938867569,8454627328,1800,12884901888,15641386,"8a7e5d700c83896b6ee3b6711c2384fdd6f17a88ea3e40e7a731e90d8a0cfcaf","4b1f0c0b95ab9c54b4649f897cc54e0c5c6841a294ed68717f9d212bd9d64ed4",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",115,"SRA779509_SRS3805262","internal124","primary90",6124,"completed",0,661.082988262177,7441678336,1800,12884901888,15641386,"d0d6f56917a8ad31e43965c7e8d5d8a8e3e67436e54cacec785b01f7da571515","bab8f739437c58b4378e03131809ab6359a5aac1d4c7b8a7a6171652128800a2",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",116,"SRA742961_SRS3565207","internal124","added34",6257,"completed",0,445.232610464096,7580549120,1800,12884901888,15641386,"62b67e4f6d736485a80a615bd35be2a0d2c71ccbce2b0d7f92f2ab1d2ec9d9d3","3873ccd6ab8fb9c0b1df1ee135a96669bf92ae72ba1bd326a9ddfbcddddacbd1",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",117,"SRA742961_SRS3565203","internal124","added34",6335,"completed",0,386.250605583191,7713779712,1800,12884901888,15641386,"16cc720320ac99fafd0466eb4b10c64730623481d7add24e8d225be69e849907","2cfe4ba47ae385241742739895433bcd2464f308315015b95f2631343394893e",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",118,"SRA742961_SRS3565206","internal124","added34",6956,"completed",0,421.010917186737,7204139008,1800,12884901888,15641386,"57a60db39cfc8136b4acd498fa4b3de34ceb0feb55fc5cf55dbf7795c6734f9c","000805cf14cec2eb93507acc6872cc1fd65e6d8a19fe66b72ca317169bcfd169",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
"mv08p_source_production_resource_v1",119,"SRA742961_SRS3565209","internal124","added34",7044,"completed",0,404.635663509369,7843631104,1800,12884901888,15641386,"52052a85c231f5299dd0dd723eb4bec7f933d9f1f101f20877c3eb93195f828e","77519c3d6d9ab79bacbd9051a6dde99b6dee9ba5a6cc84c0815f3d49111a9133",338,"known_glmGamPoi_native_fallback",10,TRUE,FALSE,FALSE,FALSE,FALSE,"closed",FALSE,"mv08p_original_v1",1
