"homology","level","filtration","value","level_label"
"H0",3,2.84538721900095,2.84538721900095,"λ3"
"H0",3,2.86615646877468,2.86615646877468,"λ3"
"H0",3,2.88692571854841,2.88692571854841,"λ3"
"H0",3,2.90769496832214,2.90769496832214,"λ3"
"H0",3,2.92846421809587,2.92846421809587,"λ3"
"H0",3,2.9492334678696,2.9492334678696,"λ3"
"H0",3,2.97000271764333,2.97000271764333,"λ3"
"H0",3,2.99077196741706,2.99077196741706,"λ3"
"H0",3,3.01154121719079,3.01154121719079,"λ3"
"H0",3,3.03231046696452,3.03231046696452,"λ3"
"H0",3,3.05307971673825,3.05307971673825,"λ3"
"H0",3,3.07384896651198,3.07384896651198,"λ3"
"H0",3,3.09461821628571,3.09461821628571,"λ3"
"H0",3,3.11538746605944,3.11538746605944,"λ3"
"H0",3,3.13615671583317,3.13615671583317,"λ3"
"H0",3,3.1569259656069,3.1569259656069,"λ3"
"H0",3,3.17769521538063,3.17769521538063,"λ3"
"H0",3,3.19846446515436,3.19846446515436,"λ3"
"H0",3,3.21923371492809,3.21923371492809,"λ3"
"H0",3,3.24000296470181,3.24000296470181,"λ3"
"H0",3,3.26077221447554,3.26077221447554,"λ3"
"H0",3,3.28154146424927,3.28154146424927,"λ3"
"H0",3,3.302310714023,3.302310714023,"λ3"
"H0",3,3.32307996379673,3.32307996379673,"λ3"
"H0",3,3.34384921357046,3.34384921357046,"λ3"
"H0",3,3.36461846334419,3.36461846334419,"λ3"
"H0",3,3.38538771311792,3.38538771311792,"λ3"
"H0",3,3.40615696289165,3.40615696289165,"λ3"
"H0",3,3.42692621266538,3.42692621266538,"λ3"
"H0",3,3.44769546243911,3.44769546243911,"λ3"
"H0",3,3.46846471221284,3.46846471221284,"λ3"
"H0",3,3.48923396198657,3.48923396198657,"λ3"
"H0",3,3.5100032117603,3.5100032117603,"λ3"
"H0",3,3.53077246153403,3.53077246153403,"λ3"
"H0",3,3.55154171130776,3.55154171130776,"λ3"
"H0",3,3.57231096108149,3.57231096108149,"λ3"
"H0",3,3.59308021085522,3.59308021085522,"λ3"
"H0",3,3.61384946062895,3.61384946062895,"λ3"
"H0",3,3.63461871040268,3.63461871040268,"λ3"
"H0",3,3.65538796017641,3.65538796017641,"λ3"
"H0",3,3.67615720995014,3.67615720995014,"λ3"
"H0",3,3.69692645972387,3.69692645972387,"λ3"
"H0",3,3.7176957094976,3.7176957094976,"λ3"
"H0",3,3.73846495927133,3.73846495927133,"λ3"
"H0",3,3.75923420904505,3.75923420904505,"λ3"
"H0",3,3.78000345881878,3.78000345881878,"λ3"
"H0",3,3.80077270859251,3.80077270859251,"λ3"
"H0",3,3.82154195836624,3.82154195836624,"λ3"
"H0",3,3.84231120813997,3.84231120813997,"λ3"
"H0",3,3.8630804579137,3.8630804579137,"λ3"
"H0",3,3.88384970768743,3.88384970768743,"λ3"
"H0",3,3.90461895746116,3.90461895746116,"λ3"
"H0",3,3.92538820723489,3.92538820723489,"λ3"
"H0",3,3.94615745700862,3.94615745700862,"λ3"
"H0",3,3.96692670678235,3.96692670678235,"λ3"
"H0",3,3.98769595655608,3.98769595655608,"λ3"
"H0",3,4.00846520632981,4.00846520632981,"λ3"
"H0",3,4.02923445610354,4.02923445610354,"λ3"
"H0",3,4.05000370587727,4.05000370587727,"λ3"
"H0",3,4.070772955651,4.070772955651,"λ3"
"H0",3,4.09154220542473,4.09154220542473,"λ3"
"H0",3,4.11231145519846,4.11231145519846,"λ3"
"H0",3,4.13308070497219,4.13308070497219,"λ3"
"H0",3,4.15384995474592,4.15384995474592,"λ3"
"H0",3,4.17461920451965,4.17461920451965,"λ3"
"H0",3,4.19538845429338,4.19538845429338,"λ3"
"H0",3,4.21615770406711,4.21615770406711,"λ3"
"H0",3,4.23692695384084,4.23692695384084,"λ3"
"H0",3,4.25769620361456,4.25769620361456,"λ3"
"H0",3,4.27846545338829,4.27846545338829,"λ3"
"H0",3,4.29923470316202,4.29923470316202,"λ3"
"H0",3,4.32000395293575,4.32000395293575,"λ3"
"H0",3,4.34077320270948,4.34077320270948,"λ3"
"H0",3,4.36154245248321,4.36154245248321,"λ3"
"H0",3,4.38231170225694,4.38231170225694,"λ3"
"H0",3,4.40308095203067,4.40308095203067,"λ3"
"H0",3,4.4238502018044,4.4238502018044,"λ3"
"H0",3,4.44461945157813,4.44461945157813,"λ3"
"H0",3,4.46538870135186,4.46538870135186,"λ3"
"H0",3,4.48615795112559,4.48615795112559,"λ3"
"H0",3,4.50692720089932,4.50692720089932,"λ3"
"H0",3,4.52769645067305,4.52769645067305,"λ3"
"H0",3,4.54846570044678,4.54846570044678,"λ3"
"H0",3,4.56923495022051,4.56923495022051,"λ3"
"H0",3,4.59000419999424,4.59000419999424,"λ3"
"H0",3,4.61077344976797,4.61077344976797,"λ3"
"H0",3,4.6315426995417,4.6315426995417,"λ3"
"H0",3,4.65231194931543,4.65231194931543,"λ3"
"H0",3,4.67308119908916,4.67308119908916,"λ3"
"H0",3,4.69385044886289,4.69385044886289,"λ3"
"H0",3,4.71461969863662,4.71461969863662,"λ3"
"H0",3,4.73538894841035,4.73538894841035,"λ3"
"H0",3,4.75615819818407,4.75615819818407,"λ3"
"H0",3,4.7769274479578,4.7769274479578,"λ3"
"H0",3,4.79769669773153,4.79769669773153,"λ3"
"H0",3,4.81846594750526,4.78545021295281,"λ3"
"H0",3,4.83923519727899,4.76468096317908,"λ3"
"H0",3,4.86000444705272,4.74391171340535,"λ3"
"H0",3,4.88077369682645,4.72314246363162,"λ3"
"H0",3,4.90154294660018,4.70237321385789,"λ3"
"H0",3,4.92231219637391,4.68160396408416,"λ3"
"H0",3,4.94308144614764,4.66083471431043,"λ3"
"H0",3,4.96385069592137,4.6400654645367,"λ3"
"H0",3,4.9846199456951,4.61929621476297,"λ3"
"H0",3,5.00538919546883,4.59852696498924,"λ3"
"H0",3,5.02615844524256,4.57775771521551,"λ3"
"H0",3,5.04692769501629,4.55698846544178,"λ3"
"H0",3,5.06769694479002,4.53621921566805,"λ3"
"H0",3,5.08846619456375,4.51544996589432,"λ3"
"H0",3,5.10923544433748,4.49468071612059,"λ3"
"H0",3,5.13000469411121,4.47391146634686,"λ3"
"H0",3,5.15077394388494,4.45314221657313,"λ3"
"H0",3,5.17154319365867,4.4323729667994,"λ3"
"H0",3,5.1923124434324,4.41160371702567,"λ3"
"H0",3,5.21308169320613,4.39083446725194,"λ3"
"H0",3,5.23385094297986,4.37006521747821,"λ3"
"H0",3,5.25462019275358,4.34929596770449,"λ3"
"H0",3,5.27538944252731,4.32852671793076,"λ3"
"H0",3,5.29615869230104,4.30775746815703,"λ3"
"H0",3,5.31692794207477,4.2869882183833,"λ3"
"H0",3,5.3376971918485,4.26621896860957,"λ3"
"H0",3,5.35846644162223,4.24544971883584,"λ3"
"H0",3,5.37923569139596,4.22468046906211,"λ3"
"H0",3,5.40000494116969,4.20391121928838,"λ3"
"H0",3,5.42077419094342,4.18314196951465,"λ3"
"H0",3,5.44154344071715,4.16237271974092,"λ3"
"H0",3,5.46231269049088,4.14160346996719,"λ3"
"H0",3,5.48308194026461,4.12083422019346,"λ3"
"H0",3,5.50385119003834,4.10006497041973,"λ3"
"H0",3,5.52462043981207,4.079295720646,"λ3"
"H0",3,5.5453896895858,4.05852647087227,"λ3"
"H0",3,5.56615893935953,4.03775722109854,"λ3"
"H0",3,5.58692818913326,4.01698797132481,"λ3"
"H0",3,5.60769743890699,3.99621872155108,"λ3"
"H0",3,5.62846668868072,3.97544947177735,"λ3"
"H0",3,5.64923593845445,3.95468022200362,"λ3"
"H0",3,5.67000518822818,3.93391097222989,"λ3"
"H0",3,5.69077443800191,3.91314172245616,"λ3"
"H0",3,5.71154368777564,3.89237247268243,"λ3"
"H0",3,5.73231293754937,3.8716032229087,"λ3"
"H0",3,5.75308218732309,3.85083397313497,"λ3"
"H0",3,5.77385143709682,3.83006472336125,"λ3"
"H0",3,5.79462068687055,3.80929547358752,"λ3"
"H0",3,5.81538993664428,3.78852622381379,"λ3"
"H0",3,5.83615918641801,3.76775697404006,"λ3"
"H0",3,5.85692843619174,3.74698772426633,"λ3"
"H0",3,5.87769768596547,3.7262184744926,"λ3"
"H0",3,5.8984669357392,3.70544922471887,"λ3"
"H0",3,5.91923618551293,3.68467997494514,"λ3"
"H0",3,5.94000543528666,3.66391072517141,"λ3"
"H0",3,5.96077468506039,3.64314147539768,"λ3"
"H0",3,5.98154393483412,3.62237222562395,"λ3"
"H0",3,6.00231318460785,3.60160297585022,"λ3"
"H0",3,6.02308243438158,3.58083372607649,"λ3"
"H0",3,6.04385168415531,3.56006447630276,"λ3"
"H0",3,6.06462093392904,3.53929522652903,"λ3"
"H0",3,6.08539018370277,3.5185259767553,"λ3"
"H0",3,6.1061594334765,3.49775672698157,"λ3"
"H0",3,6.12692868325023,3.47698747720784,"λ3"
"H0",3,6.14769793302396,3.45621822743411,"λ3"
"H0",3,6.16846718279769,3.43544897766038,"λ3"
"H0",3,6.18923643257142,3.41467972788665,"λ3"
"H0",3,6.21000568234515,3.39391047811292,"λ3"
"H0",3,6.23077493211887,3.3731412283392,"λ3"
"H0",3,6.2515441818926,3.35237197856546,"λ3"
"H0",3,6.27231343166633,3.33160272879174,"λ3"
"H0",3,6.29308268144006,3.31083347901801,"λ3"
"H0",3,6.31385193121379,3.29006422924428,"λ3"
"H0",3,6.33462118098752,3.26929497947055,"λ3"
"H0",3,6.35539043076125,3.24852572969682,"λ3"
"H0",3,6.37615968053498,3.22775647992309,"λ3"
"H0",3,6.39692893030871,3.20698723014936,"λ3"
"H0",3,6.41769818008244,3.18621798037563,"λ3"
"H0",3,6.43846742985617,3.1654487306019,"λ3"
"H0",3,6.4592366796299,3.14467948082817,"λ3"
"H0",3,6.48000592940363,3.12391023105444,"λ3"
"H0",3,6.50077517917736,3.10314098128071,"λ3"
"H0",3,6.52154442895109,3.08237173150698,"λ3"
"H0",3,6.54231367872482,3.06160248173325,"λ3"
"H0",3,6.56308292849855,3.04083323195952,"λ3"
"H0",3,6.58385217827228,3.02006398218579,"λ3"
"H0",3,6.60462142804601,2.99929473241206,"λ3"
"H0",3,6.62539067781974,2.97852548263833,"λ3"
"H0",3,6.64615992759347,2.9577562328646,"λ3"
"H0",3,6.6669291773672,2.93698698309087,"λ3"
"H0",3,6.68769842714093,2.91621773331714,"λ3"
"H0",3,6.70846767691466,2.89544848354341,"λ3"
"H0",3,6.72923692668838,2.87467923376968,"λ3"
"H0",3,6.75000617646212,2.85390998399595,"λ3"
"H0",3,6.77077542623584,2.83314073422223,"λ3"
"H0",3,6.79154467600957,2.8123714844485,"λ3"
"H0",3,6.8123139257833,2.79160223467477,"λ3"
"H0",3,6.83308317555703,2.77083298490104,"λ3"
"H0",3,6.85385242533076,2.75006373512731,"λ3"
"H0",3,6.87462167510449,2.72929448535358,"λ3"
"H0",3,6.89539092487822,2.70852523557985,"λ3"
"H0",3,6.91616017465195,2.68775598580612,"λ3"
"H0",3,6.93692942442568,2.66698673603239,"λ3"
"H0",3,6.95769867419941,2.64621748625866,"λ3"
"H0",3,6.97846792397314,2.62544823648493,"λ3"
"H0",3,6.99923717374687,2.6046789867112,"λ3"
"H0",3,7.0200064235206,2.58390973693747,"λ3"
"H0",3,7.04077567329433,2.56314048716374,"λ3"
"H0",3,7.06154492306806,2.54237123739001,"λ3"
"H0",3,7.08231417284179,2.52160198761628,"λ3"
"H0",3,7.10308342261552,2.50083273784255,"λ3"
"H0",3,7.12385267238925,2.48006348806882,"λ3"
"H0",3,7.14462192216298,2.45929423829509,"λ3"
"H0",3,7.16539117193671,2.43852498852136,"λ3"
"H0",3,7.18616042171044,2.41775573874763,"λ3"
"H0",3,7.20692967148417,2.3969864889739,"λ3"
"H0",3,7.2276989212579,2.37621723920017,"λ3"
"H0",3,7.24846817103163,2.35544798942644,"λ3"
"H0",3,7.26923742080535,2.33467873965272,"λ3"
"H0",3,7.29000667057908,2.31390948987899,"λ3"
"H0",3,7.31077592035281,2.29314024010526,"λ3"
"H0",3,7.33154517012654,2.27237099033153,"λ3"
"H0",3,7.35231441990027,2.2516017405578,"λ3"
"H0",3,7.373083669674,2.23083249078407,"λ3"
"H0",3,7.39385291944773,2.21006324101034,"λ3"
"H0",3,7.41462216922146,2.18929399123661,"λ3"
"H0",3,7.43539141899519,2.16852474146288,"λ3"
"H0",3,7.45616066876892,2.14775549168915,"λ3"
"H0",3,7.47692991854265,2.12698624191542,"λ3"
"H0",3,7.49769916831638,2.10621699214169,"λ3"
"H0",3,7.51846841809011,2.08544774236796,"λ3"
"H0",3,7.53923766786384,2.06467849259423,"λ3"
"H0",3,7.56000691763757,2.0439092428205,"λ3"
"H0",3,7.5807761674113,2.02313999304677,"λ3"
"H0",3,7.60154541718503,2.00237074327304,"λ3"
"H0",3,7.62231466695876,1.98160149349931,"λ3"
"H0",3,7.64308391673249,1.96083224372558,"λ3"
"H0",3,7.66385316650622,1.94006299395185,"λ3"
"H0",3,7.68462241627995,1.91929374417812,"λ3"
"H0",3,7.70539166605368,1.89852449440439,"λ3"
"H0",3,7.72616091582741,1.87775524463066,"λ3"
"H0",3,7.74693016560113,1.85698599485694,"λ3"
"H0",3,7.76769941537486,1.83621674508321,"λ3"
"H0",3,7.78846866514859,1.81544749530948,"λ3"
"H0",3,7.80923791492232,1.79467824553575,"λ3"
"H0",3,7.83000716469605,1.77390899576202,"λ3"
"H0",3,7.85077641446978,1.75313974598829,"λ3"
"H0",3,7.87154566424351,1.73237049621456,"λ3"
"H0",3,7.89231491401724,1.71160124644083,"λ3"
"H0",3,7.91308416379097,1.6908319966671,"λ3"
"H0",3,7.9338534135647,1.67006274689337,"λ3"
"H0",3,7.95462266333843,1.64929349711964,"λ3"
"H0",3,7.97539191311216,1.62852424734591,"λ3"
"H0",3,7.99616116288589,1.60775499757218,"λ3"
"H0",3,8.01693041265962,1.58698574779845,"λ3"
"H0",3,8.03769966243335,1.56621649802472,"λ3"
"H0",3,8.05846891220708,1.54544724825099,"λ3"
"H0",3,8.07923816198081,1.52467799847726,"λ3"
"H0",3,8.10000741175454,1.50390874870353,"λ3"
"H0",3,8.12077666152827,1.4831394989298,"λ3"
"H0",3,8.141545911302,1.46237024915607,"λ3"
"H0",3,8.16231516107573,1.44160099938234,"λ3"
"H0",3,8.18308441084946,1.42083174960861,"λ3"
"H0",3,8.20385366062319,1.40006249983488,"λ3"
"H0",3,8.22462291039692,1.37929325006115,"λ3"
"H0",3,8.24539216017065,1.35852400028742,"λ3"
"H0",3,8.26616140994437,1.3377547505137,"λ3"
"H0",3,8.2869306597181,1.31698550073997,"λ3"
"H0",3,8.30769990949183,1.29621625096624,"λ3"
"H0",3,8.32846915926556,1.27544700119251,"λ3"
"H0",3,8.34923840903929,1.25467775141878,"λ3"
"H0",3,8.37000765881302,1.23390850164505,"λ3"
"H0",3,8.39077690858675,1.21313925187132,"λ3"
"H0",3,8.41154615836048,1.19237000209759,"λ3"
"H0",3,8.43231540813421,1.17160075232386,"λ3"
"H0",3,8.45308465790794,1.15083150255013,"λ3"
"H0",3,8.47385390768167,1.1300622527764,"λ3"
"H0",3,8.4946231574554,1.10929300300267,"λ3"
"H0",3,8.51539240722913,1.08852375322894,"λ3"
"H0",3,8.53616165700286,1.06775450345521,"λ3"
"H0",3,8.55693090677659,1.04698525368148,"λ3"
"H0",3,8.57770015655032,1.02621600390775,"λ3"
"H0",3,8.59846940632405,1.00544675413402,"λ3"
"H0",3,8.61923865609778,0.984677504360292,"λ3"
"H0",3,8.64000790587151,0.963908254586563,"λ3"
"H0",3,8.66077715564524,0.943139004812833,"λ3"
"H0",3,8.68154640541897,0.922369755039103,"λ3"
"H0",3,8.7023156551927,0.901600505265375,"λ3"
"H0",3,8.72308490496643,0.880831255491644,"λ3"
"H0",3,8.74385415474016,0.860062005717914,"λ3"
"H0",3,8.76462340451388,0.839292755944186,"λ3"
"H0",3,8.78539265428761,0.818523506170456,"λ3"
"H0",3,8.80616190406134,0.797754256396725,"λ3"
"H0",3,8.82693115383507,0.776985006622997,"λ3"
"H0",3,8.8477004036088,0.756215756849267,"λ3"
"H0",3,8.86846965338253,0.735446507075537,"λ3"
"H0",3,8.88923890315626,0.714677257301808,"λ3"
"H0",3,8.91000815292999,0.693908007528078,"λ3"
"H0",3,8.93077740270372,0.673138757754348,"λ3"
"H0",3,8.95154665247745,0.65236950798062,"λ3"
"H0",3,8.97231590225118,0.631600258206889,"λ3"
"H0",3,8.99308515202491,0.610831008433159,"λ3"
"H0",3,9.01385440179864,0.590061758659431,"λ3"
"H0",3,9.03462365157237,0.569292508885701,"λ3"
"H0",3,9.0553929013461,0.54852325911197,"λ3"
"H0",3,9.07616215111983,0.527754009338242,"λ3"
"H0",3,9.09693140089356,0.506984759564512,"λ3"
"H0",3,9.11770065066729,0.486215509790782,"λ3"
"H0",3,9.13846990044102,0.465446260017053,"λ3"
"H0",3,9.15923915021475,0.444677010243323,"λ3"
"H0",3,9.18000839998848,0.423907760469593,"λ3"
"H0",3,9.20077764976221,0.403138510695864,"λ3"
"H0",3,9.22154689953594,0.382369260922134,"λ3"
"H0",3,9.24231614930967,0.361600011148404,"λ3"
"H0",3,9.26308539908339,0.340830761374676,"λ3"
"H0",3,9.28385464885712,0.320061511600946,"λ3"
"H0",3,9.30462389863085,0.299292261827215,"λ3"
"H0",3,9.32539314840458,0.278523012053487,"λ3"
"H0",3,9.34616239817831,0.257753762279757,"λ3"
"H0",3,9.36693164795204,0.236984512506028,"λ3"
"H0",3,9.38770089772577,0.216215262732298,"λ3"
"H0",3,9.4084701474995,0.195446012958568,"λ3"
"H0",3,9.42923939727323,0.17467676318484,"λ3"
"H0",3,9.45000864704696,0.153907513411109,"λ3"
"H0",3,9.47077789682069,0.133138263637379,"λ3"
"H0",3,9.49154714659442,0.112369013863651,"λ3"
"H0",3,9.51231639636815,0.0915997640899207,"λ3"
"H0",3,9.53308564614188,0.0708305143161905,"λ3"
"H0",3,9.55385489591561,0.0500612645424621,"λ3"
"H0",3,9.57462414568934,0.0292920147687319,"λ3"
"H0",3,9.59539339546307,0.00852276499500171,"λ3"
"H0",3,9.6161626452368,0,"λ3"
"H0",3,9.63693189501053,0,"λ3"
"H0",3,9.65770114478426,0,"λ3"
"H0",3,9.67847039455799,0,"λ3"
"H0",3,9.69923964433172,0,"λ3"
"H0",3,9.72000889410545,0,"λ3"
"H0",3,9.74077814387917,0,"λ3"
"H0",3,9.7615473936529,0,"λ3"
"H0",3,9.78231664342663,0,"λ3"
"H0",3,9.80308589320036,0,"λ3"
"H0",3,9.82385514297409,0,"λ3"
"H0",3,9.84462439274782,0,"λ3"
"H0",3,9.86539364252155,0,"λ3"
"H0",3,9.88616289229528,0,"λ3"
"H0",3,9.90693214206901,0,"λ3"
"H0",3,9.92770139184274,0,"λ3"
"H0",3,9.94847064161647,0,"λ3"
"H0",3,9.9692398913902,0,"λ3"
"H0",3,9.99000914116393,0,"λ3"
"H0",3,10.0107783909377,0,"λ3"
"H0",3,10.0315476407114,0,"λ3"
"H0",3,10.0523168904851,0,"λ3"
"H0",3,10.0730861402588,0,"λ3"
"H0",3,10.0938553900326,0,"λ3"
"H0",3,10.1146246398063,0,"λ3"
"H0",3,10.13539388958,0,"λ3"
"H0",3,10.1561631393538,0,"λ3"
"H0",3,10.1769323891275,0,"λ3"
"H0",3,10.1977016389012,0,"λ3"
"H0",3,10.218470888675,0,"λ3"
"H0",3,10.2392401384487,0,"λ3"
"H0",3,10.2600093882224,0,"λ3"
"H0",3,10.2807786379961,0,"λ3"
"H0",3,10.3015478877699,0,"λ3"
"H0",3,10.3223171375436,0,"λ3"
"H0",3,10.3430863873173,0,"λ3"
"H0",3,10.3638556370911,0,"λ3"
"H0",3,10.3846248868648,0,"λ3"
"H0",3,10.4053941366385,0,"λ3"
"H0",3,10.4261633864123,0,"λ3"
"H0",3,10.446932636186,0,"λ3"
"H0",3,10.4677018859597,0,"λ3"
"H0",3,10.4884711357334,0,"λ3"
"H0",3,10.5092403855072,0,"λ3"
"H0",3,10.5300096352809,0,"λ3"
"H0",3,10.5507788850546,0,"λ3"
"H0",3,10.5715481348284,0,"λ3"
"H0",3,10.5923173846021,0,"λ3"
"H0",3,10.6130866343758,0,"λ3"
"H0",3,10.6338558841495,0,"λ3"
"H0",3,10.6546251339233,0,"λ3"
"H0",3,10.675394383697,0,"λ3"
"H0",3,10.6961636334707,0,"λ3"
"H0",3,10.7169328832445,0,"λ3"
"H0",3,10.7377021330182,0,"λ3"
"H0",3,10.7584713827919,0,"λ3"
"H0",3,10.7792406325657,0,"λ3"
"H0",3,10.8000098823394,0,"λ3"
"H0",3,10.8207791321131,0,"λ3"
"H0",3,10.8415483818868,0,"λ3"
"H0",3,10.8623176316606,0,"λ3"
"H0",3,10.8830868814343,0,"λ3"
"H0",3,10.903856131208,0,"λ3"
"H0",3,10.9246253809818,0,"λ3"
"H0",3,10.9453946307555,0,"λ3"
"H0",3,10.9661638805292,0,"λ3"
"H0",3,10.9869331303029,0,"λ3"
"H0",3,11.0077023800767,0,"λ3"
"H0",3,11.0284716298504,0,"λ3"
"H0",3,11.0492408796241,0,"λ3"
"H0",3,11.0700101293979,0,"λ3"
"H0",3,11.0907793791716,0,"λ3"
"H0",3,11.1115486289453,0,"λ3"
"H0",3,11.1323178787191,0,"λ3"
"H0",3,11.1530871284928,0,"λ3"
"H0",3,11.1738563782665,0,"λ3"
"H0",3,11.1946256280402,0,"λ3"
"H0",3,11.215394877814,0,"λ3"
"H0",3,11.2361641275877,0,"λ3"
"H0",3,11.2569333773614,0,"λ3"
"H0",3,11.2777026271352,0,"λ3"
"H0",3,11.2984718769089,0,"λ3"
"H0",3,11.3192411266826,0,"λ3"
"H0",3,11.3400103764564,0,"λ3"
"H0",3,11.3607796262301,0,"λ3"
"H0",3,11.3815488760038,0,"λ3"
"H0",3,11.4023181257775,0,"λ3"
"H0",3,11.4230873755513,0,"λ3"
"H0",3,11.443856625325,0,"λ3"
"H0",3,11.4646258750987,0,"λ3"
"H0",3,11.4853951248725,0,"λ3"
"H0",3,11.5061643746462,0,"λ3"
"H0",3,11.5269336244199,0,"λ3"
"H0",3,11.5477028741936,0,"λ3"
"H0",3,11.5684721239674,0,"λ3"
"H0",3,11.5892413737411,0,"λ3"
"H0",3,11.6100106235148,0,"λ3"
"H0",3,11.6307798732886,0,"λ3"
"H0",3,11.6515491230623,0,"λ3"
"H0",3,11.672318372836,0,"λ3"
"H0",3,11.6930876226098,0,"λ3"
"H0",3,11.7138568723835,0,"λ3"
"H0",3,11.7346261221572,0,"λ3"
"H0",3,11.7553953719309,0,"λ3"
"H0",3,11.7761646217047,0,"λ3"
"H0",3,11.7969338714784,0,"λ3"
"H0",3,11.8177031212521,0,"λ3"
"H0",3,11.8384723710259,0,"λ3"
"H0",3,11.8592416207996,0,"λ3"
"H0",3,11.8800108705733,0,"λ3"
"H0",3,11.9007801203471,0,"λ3"
"H0",3,11.9215493701208,0,"λ3"
"H0",3,11.9423186198945,0,"λ3"
"H0",3,11.9630878696682,0,"λ3"
"H0",3,11.983857119442,0,"λ3"
"H0",3,12.0046263692157,0,"λ3"
"H0",3,12.0253956189894,0,"λ3"
"H0",3,12.0461648687632,0,"λ3"
"H0",3,12.0669341185369,0,"λ3"
"H0",3,12.0877033683106,0,"λ3"
"H0",3,12.1084726180843,0,"λ3"
"H0",3,12.1292418678581,0,"λ3"
"H0",3,12.1500111176318,0,"λ3"
"H0",3,12.1707803674055,0,"λ3"
"H0",3,12.1915496171793,0,"λ3"
"H0",3,12.212318866953,0,"λ3"
"H0",3,12.2330881167267,0,"λ3"
"H0",3,12.2538573665005,0,"λ3"
"H0",3,12.2746266162742,0,"λ3"
"H0",3,12.2953958660479,0,"λ3"
"H0",3,12.3161651158216,0,"λ3"
"H0",3,12.3369343655954,0,"λ3"
"H0",3,12.3577036153691,0,"λ3"
"H0",3,12.3784728651428,0,"λ3"
"H0",3,12.3992421149166,0,"λ3"
"H0",3,12.4200113646903,0,"λ3"
"H0",3,12.440780614464,0,"λ3"
"H0",4,0,0,"λ4"
"H0",4,0.0207692497737296,0.0207692497737296,"λ4"
"H0",4,0.0415384995474592,0.0415384995474592,"λ4"
"H0",4,0.0623077493211888,0.0623077493211888,"λ4"
"H0",4,0.0830769990949183,0.0830769990949183,"λ4"
"H0",4,0.103846248868648,0.103846248868648,"λ4"
"H0",4,0.124615498642378,0.124615498642378,"λ4"
"H0",4,0.145384748416107,0.145384748416107,"λ4"
"H0",4,0.166153998189837,0.166153998189837,"λ4"
"H0",4,0.186923247963566,0.186923247963566,"λ4"
"H0",4,0.207692497737296,0.207692497737296,"λ4"
"H0",4,0.228461747511025,0.228461747511025,"λ4"
"H0",4,0.249230997284755,0.249230997284755,"λ4"
"H0",4,0.270000247058485,0.270000247058485,"λ4"
"H0",4,0.290769496832214,0.290769496832214,"λ4"
"H0",4,0.311538746605944,0.311538746605944,"λ4"
"H0",4,0.332307996379673,0.332307996379673,"λ4"
"H0",4,0.353077246153403,0.353077246153403,"λ4"
"H0",4,0.373846495927132,0.373846495927132,"λ4"
"H0",4,0.394615745700862,0.394615745700862,"λ4"
"H0",4,0.415384995474592,0.415384995474592,"λ4"
"H0",4,0.436154245248321,0.436154245248321,"λ4"
"H0",4,0.456923495022051,0.456923495022051,"λ4"
"H0",4,0.47769274479578,0.47769274479578,"λ4"
"H0",4,0.49846199456951,0.49846199456951,"λ4"
"H0",4,0.51923124434324,0.51923124434324,"λ4"
"H0",4,0.540000494116969,0.540000494116969,"λ4"
"H0",4,0.560769743890699,0.560769743890699,"λ4"
"H0",4,0.581538993664428,0.581538993664428,"λ4"
"H0",4,0.602308243438158,0.602308243438158,"λ4"
"H0",4,0.623077493211888,0.623077493211888,"λ4"
"H0",4,0.643846742985617,0.643846742985617,"λ4"
"H0",4,0.664615992759347,0.664615992759347,"λ4"
"H0",4,0.685385242533076,0.685385242533076,"λ4"
"H0",4,0.706154492306806,0.706154492306806,"λ4"
"H0",4,0.726923742080535,0.726923742080535,"λ4"
"H0",4,0.747692991854265,0.747692991854265,"λ4"
"H0",4,0.768462241627995,0.768462241627995,"λ4"
"H0",4,0.789231491401724,0.789231491401724,"λ4"
"H0",4,0.810000741175454,0.810000741175454,"λ4"
"H0",4,0.830769990949183,0.830769990949183,"λ4"
"H0",4,0.851539240722913,0.851539240722913,"λ4"
"H0",4,0.872308490496642,0.872308490496642,"λ4"
"H0",4,0.893077740270372,0.893077740270372,"λ4"
"H0",4,0.913846990044102,0.913846990044102,"λ4"
"H0",4,0.934616239817831,0.934616239817831,"λ4"
"H0",4,0.955385489591561,0.955385489591561,"λ4"
"H0",4,0.97615473936529,0.97615473936529,"λ4"
"H0",4,0.99692398913902,0.99692398913902,"λ4"
"H0",4,1.01769323891275,1.01769323891275,"λ4"
"H0",4,1.03846248868648,1.03846248868648,"λ4"
"H0",4,1.05923173846021,1.05923173846021,"λ4"
"H0",4,1.08000098823394,1.08000098823394,"λ4"
"H0",4,1.10077023800767,1.10077023800767,"λ4"
"H0",4,1.1215394877814,1.1215394877814,"λ4"
"H0",4,1.14230873755513,1.14230873755513,"λ4"
"H0",4,1.16307798732886,1.16307798732886,"λ4"
"H0",4,1.18384723710259,1.18384723710259,"λ4"
"H0",4,1.20461648687632,1.20461648687632,"λ4"
"H0",4,1.22538573665005,1.22538573665005,"λ4"
"H0",4,1.24615498642378,1.24615498642378,"λ4"
"H0",4,1.2669242361975,1.2669242361975,"λ4"
"H0",4,1.28769348597123,1.28769348597123,"λ4"
"H0",4,1.30846273574496,1.30846273574496,"λ4"
"H0",4,1.32923198551869,1.32923198551869,"λ4"
"H0",4,1.35000123529242,1.35000123529242,"λ4"
