"contract_id","evaluation_unit_id","execution_order","endpoint_id","population_id","label_axis","stack_id","homology_dimension","method_id","method_role","selected_k","metric_id","partition_group_sha256","expected_seeds","expected_samples_per_seed","cluster_metadata_join_executed","association_computed","method_selection_executed"
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:85ffefae07f64dcd8affdfb7b24083197f3a11f244d3b20b1d719d00c306ab1e",67,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index","974efc3093fa32ded53bdf9926adfd976d045b87a58ef04de1302df3603d4e17",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:61bf7c74c5a9bfbc7bb50c0d948b797310d53fcc53405a21b451247d097bb134",68,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max","974efc3093fa32ded53bdf9926adfd976d045b87a58ef04de1302df3603d4e17",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:16f79907d3a36dd216bec147c8245940bd26283cea23e3ead07240a2c4066fe6",69,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index","4b4445525bf912433f83868c46273e07ab67ff4729eea0c954ebb1369bee44b2",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:757a3e3cf6b8808391fa55cff8e1541245566260887133875c5ab4d1bef264b9",70,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max","4b4445525bf912433f83868c46273e07ab67ff4729eea0c954ebb1369bee44b2",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:c5d2ccc019d99aac8b8b5e4293d3ee0ed74fbe66f04ba66e1c913669020eea3b",71,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index","6a5a59784766507acacbed6b6ea7208febf488b03c0df3c88abde24eee356505",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:c1887dc78ceb4a62bfa17908202f7c1aa0ee7625d1f6becd33d12fa7aaba30e3",72,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H1","pam_dissimilarity_v1","primary",3,"normalized_mutual_information_max","6a5a59784766507acacbed6b6ea7208febf488b03c0df3c88abde24eee356505",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:a9452b2ae2c801ce8f1044a7ddac658d6f3d995492bde63678f545a5b63e897a",73,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H1","hclust_average_v1","sensitivity",3,"adjusted_rand_index","2173397c591393e62b3ce010a85b6c30da57856066a3c9652390249261961f73",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:d93bf6d546f0229030770001005e37455e924d60a8fd2062ad32da55fd4c27c9",74,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H1","hclust_average_v1","sensitivity",3,"normalized_mutual_information_max","2173397c591393e62b3ce010a85b6c30da57856066a3c9652390249261961f73",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:eb201ae84f21b93dd3d2cb2aca835d88deb68ef8a0d3972b7a4050733d448b01",75,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index","dd63d0508a1f8782e6c128b0c2c75c726f60eb98a133ee24a111d5ccbe39e8ed",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:913d9249717ba7092e5baaf07d24973f699038f16132440563a24ef5861018b6",76,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max","dd63d0508a1f8782e6c128b0c2c75c726f60eb98a133ee24a111d5ccbe39e8ed",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:9f650b2aed6a24126eabf43ef6bc975ca1d5321b27e701a214da1e4c5315b8d1",77,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index","c10a69489ba965599c1b99974c2b4e7ea5abb1d9ad29fa972508e6f6b2db9d03",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:ec932f156444a205bf27427baf58ac1c706a595c435388bfb6917c3d0967c8e0",78,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"normalized_mutual_information_max","c10a69489ba965599c1b99974c2b4e7ea5abb1d9ad29fa972508e6f6b2db9d03",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:dcf271bf34c13924e53027bad2d4d4101533ce743054c79e03133edc53cc188e",79,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"adjusted_rand_index","8b8515e278af298f2ddc5843e902bfa8cdd58a1d9c2b424d2df0e45437b05463",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:4cffb259b3808ee430410927c4c244db6c39837d8bc7b595882df19f51639e91",80,"full124_descriptive__study","full124_descriptive","study","allqc_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"normalized_mutual_information_max","8b8515e278af298f2ddc5843e902bfa8cdd58a1d9c2b424d2df0e45437b05463",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:4b4df675ca873c8e7f48a335130563ce3f6d3f2c64df107a58eac70478e324c3",81,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H0","pam_dissimilarity_v1","primary",2,"adjusted_rand_index","5afd3d15a274f9dd81b4f2ce7030b8fbcb43a64ca148cc4a0bb752050364313b",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:71d56eb14712e0019baa43b2a487dcee8073fca3722c05dc5a353bd9e384e0f3",82,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H0","pam_dissimilarity_v1","primary",2,"normalized_mutual_information_max","5afd3d15a274f9dd81b4f2ce7030b8fbcb43a64ca148cc4a0bb752050364313b",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:810d8cb3ff3b435b873bec9d43349e023624ce4cbc466cc309287be27e3b5ba7",83,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H0","hclust_average_v1","sensitivity",2,"adjusted_rand_index","7cd11ce8f91fc11d1a26804bb56a834a256e3dcc3df27cf7bdf50b5aaae871d3",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:9ccf6c463456065f55e174a5058e25360b6d734db46d5019ae2881b9f10f571b",84,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H0","hclust_average_v1","sensitivity",2,"normalized_mutual_information_max","7cd11ce8f91fc11d1a26804bb56a834a256e3dcc3df27cf7bdf50b5aaae871d3",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:ba2a746f483f05e6349cffb3913dd6ebaffc299ce02671e5e1b3acb2bae9bd0e",85,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H0","hclust_complete_v1","sensitivity",2,"adjusted_rand_index","9400a37d84ffba0e049c130a59be5f91deb9c816732f823ae16d7a45df09b85d",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:db6c42b5e5218f8440a9e3091060cd95d0acb9429cafdb7dbec3206387ef8a04",86,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H0","hclust_complete_v1","sensitivity",2,"normalized_mutual_information_max","9400a37d84ffba0e049c130a59be5f91deb9c816732f823ae16d7a45df09b85d",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:006b55367f6a075ba81b5e68acfb7d90e64dd2a96cf798042d464d3c4991ef25",87,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index","f2ed4d3bf16a83a32d8532d28aeeecfc67e350bea6718ff5d621fa7fb9b87766",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:524a80239383effc7238af0e8e08df10e5e0449c17891aa9a09bb06343186ad9",88,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max","f2ed4d3bf16a83a32d8532d28aeeecfc67e350bea6718ff5d621fa7fb9b87766",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:3027287debfb03bb2d78a607907c6e1bb9e3b7b9b0cb6eef309ab9e4163bf8b5",89,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index","f196a0dd5873d3ec9ac8cfd30d80ef1862ab067fd4438276559ef9f5d85515b6",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:b704c8ac211f3c70ad3a133c69058e3a5caa011dff863e2e3869c1f0c96739c0",90,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max","f196a0dd5873d3ec9ac8cfd30d80ef1862ab067fd4438276559ef9f5d85515b6",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:d5e1eb0f43b72078fb3319e2a119e9060935b162a62e8850a7ab923839978814",91,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index","b3db070d93a66087fe4fa4d84a6b8d2ec0a2075ef8c96fec5b7972a5a6943d93",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:08cc560212a06d5e50c79a85eec86eb7e3c9b91144e7cf6f26a9f2da5789a90d",92,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H1","pam_dissimilarity_v1","primary",3,"normalized_mutual_information_max","b3db070d93a66087fe4fa4d84a6b8d2ec0a2075ef8c96fec5b7972a5a6943d93",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:47819f5aef1cddb12023e4ed4f0476f696b12c72ee3059398efdb4b0099b8d8a",93,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H1","hclust_average_v1","sensitivity",3,"adjusted_rand_index","85732f7496900343d8400c01778bd44cc9bcfa3acf7857ed92fc3a783cfd3bcb",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:b2308652bf006d07cb9edda68c31f3abf41628a608c0ca395d43dde57eed1348",94,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H1","hclust_average_v1","sensitivity",3,"normalized_mutual_information_max","85732f7496900343d8400c01778bd44cc9bcfa3acf7857ed92fc3a783cfd3bcb",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:cb60909c020e9f7b297d2a105049d752c5b2deb3888089892bc63e39039b2f8c",95,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index","43c213d40b3e25de9b17df3cc6e58f2dd37eb6916c7a3735dacd7c4fb57f3afa",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:8f8c0a6f9036ddaff6b55a9dd13b14742cb7f082d70e41a42dcd12e0e2cd60f7",96,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max","43c213d40b3e25de9b17df3cc6e58f2dd37eb6916c7a3735dacd7c4fb57f3afa",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:d84dbabeec30c4a5aa4042ae66b7b900a7f312f23a0ff2206ac0fc858ed79fac",97,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index","ab65a6f1919484837c43bb59a50b7fd9bd439d38a17d33093cb139991ae91011",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:d1724e4990c6628b7a6a0e8ef63252307e6c35ba458c62d23820251eea4b7b8b",98,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"normalized_mutual_information_max","ab65a6f1919484837c43bb59a50b7fd9bd439d38a17d33093cb139991ae91011",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:2dcf4eaacca7db7b5257fa46a21eca635b00fc9e27a602aab57795f38269d801",99,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"adjusted_rand_index","e280ac74ef3f5321af7332c244408a5013a6d7ac90170511acff43fc5166a778",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:e8b8a3506a5de10856446f36d3bf95fe7f2f659df1f3c99c84d8aa9f41e65433",100,"full124_descriptive__study","full124_descriptive","study","allqc_residual_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"normalized_mutual_information_max","e280ac74ef3f5321af7332c244408a5013a6d7ac90170511acff43fc5166a778",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:37e2d7732ee5b78c855befc39f48028767fae2d43fa1b683057649acf28cf78b",101,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","primary",2,"adjusted_rand_index","dc16f3d5a083249b9751c49a45b3fc993081b7335e9c34f818216beb064569b7",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:5f1f15842a67373380e23e11108945d6017848c0984c135ec9dc3e8fee524a3f",102,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","primary",2,"normalized_mutual_information_max","dc16f3d5a083249b9751c49a45b3fc993081b7335e9c34f818216beb064569b7",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:65a3a1bd4a03309329a7a103903fb89858224d5f1413f946f7c0dcc688182340",103,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H0","hclust_average_v1","sensitivity",2,"adjusted_rand_index","5b560413807886c6b11cbb58b893c5862cba7bf32a22667514725d01280e7895",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:1b506d02cdb0180db8cc87c02c3596143b294c337b5edb2a1ae631fee04547ff",104,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H0","hclust_average_v1","sensitivity",2,"normalized_mutual_information_max","5b560413807886c6b11cbb58b893c5862cba7bf32a22667514725d01280e7895",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:02eafbf6a522ddf43c7ad64d150dfda30d713c83851adef06caf566adc145814",105,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H0","hclust_complete_v1","sensitivity",2,"adjusted_rand_index","5583d7bbfcda751d7d69630ab8896eda591439cf3e4d8e6113be13375009f94a",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:d49d7b66af2be19de28dea4268144f674c1067ba6ff6a2691b9ea251bbbffc92",106,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H0","hclust_complete_v1","sensitivity",2,"normalized_mutual_information_max","5583d7bbfcda751d7d69630ab8896eda591439cf3e4d8e6113be13375009f94a",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:5b55fc4874268d2e81f152c35d56d95379ca41deab5a81417569b839da3daaa8",107,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index","22b9f359eb71c49f89e1a408cb38b08485b5c482d84bd7e874fe3f87b19295c6",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:3ab9ce6e7c15851418a740a40220f2d7430742d0c6070930891d9ef5e9574eed",108,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max","22b9f359eb71c49f89e1a408cb38b08485b5c482d84bd7e874fe3f87b19295c6",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:af0320b9270eacfdad05c0c5d342e4f232a82d65d7461d177b0112b063392c38",109,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index","6bc8772d12da52ca121ba3a5abbd0873b20f71227c372a020302c02c527365dd",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:b4974809c16638845c0ff19a7ae14791f002792eb1511099c56972c228c54f3e",110,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max","6bc8772d12da52ca121ba3a5abbd0873b20f71227c372a020302c02c527365dd",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:79940dda7c16a99e70c0f941bd65e37fa0016a6435ef389915a7c4a1638c9bfa",111,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index","5752a7b31773ffa28871eb95e639a6b7ffa3c486e03ff9e917918d359c48bee4",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:3328a2b0954b687ff065f091c09a77c1def9ee4ee504b15a09ca19157ab27a3e",112,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","primary",3,"normalized_mutual_information_max","5752a7b31773ffa28871eb95e639a6b7ffa3c486e03ff9e917918d359c48bee4",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:8e50989fe269ddb327a3de5ec45abe2c6471a326425002726ee58f86cfa89c1b",113,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H1","hclust_average_v1","sensitivity",3,"adjusted_rand_index","c0f3b26db62eaf555834e5b6b0e40143c626f64da360e92aa6e16ec953f514b3",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:e0661693292cac562a63ec8234679843959e118e80ad18e11213c1af37e23d73",114,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H1","hclust_average_v1","sensitivity",3,"normalized_mutual_information_max","c0f3b26db62eaf555834e5b6b0e40143c626f64da360e92aa6e16ec953f514b3",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:a43bd1611530939b705cb4356091219438555be606515f3b2c76a8c4565491f1",115,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index","5d88e582f6756d1436e12b05da4249b06f00a0fbe7216268b08cd3660d46e698",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:bf599aced4b0d75505413301035a7e67ed739d0b604764c55c5d124a5b7cb1ab",116,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max","5d88e582f6756d1436e12b05da4249b06f00a0fbe7216268b08cd3660d46e698",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:e7b73a7b465efc25b8d74213d44c522f8e185a56d5b9e802ec903ecb2a04e241",117,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index","d7e8a0a74645aa0f8e4d1566eec7109c97a447b0f79cf2aba232fc4c86cbc1ca",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:cd91930ac0b75d294f00b057e34429a98f24e420ae80d51317f0100838d807cc",118,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"normalized_mutual_information_max","d7e8a0a74645aa0f8e4d1566eec7109c97a447b0f79cf2aba232fc4c86cbc1ca",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:1547d31c611ca8feb02246c3f5d4de484632bd865173754b5f1a1880536bdb1e",119,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"adjusted_rand_index","65e3c3af3680fb6436904739a80cdaab9bb1315d220ff52c2a4e413040b11664",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:1c0f2b9118a9994a394b19e85f1d647b05ffd3fb3e6ec9dec11015e78445231f",120,"full124_descriptive__study","full124_descriptive","study","existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"normalized_mutual_information_max","65e3c3af3680fb6436904739a80cdaab9bb1315d220ff52c2a4e413040b11664",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:18f1b685ee868551df6db8128aae9d0cb185f75a33ce7ca48b0462de944557c0",121,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H0","pam_dissimilarity_v1","primary",2,"adjusted_rand_index","c20a4fc53b62b99cd496910f721e7db0c21e0ddd900814e86ef265ab295a5ecb",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:cf4f1ccf7e15be971b11997e3da3c9897312524ff147aa4695183b21c60c5f54",122,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H0","pam_dissimilarity_v1","primary",2,"normalized_mutual_information_max","c20a4fc53b62b99cd496910f721e7db0c21e0ddd900814e86ef265ab295a5ecb",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:0a62e761b6bf3c2c93fec559d83f8a180453841904699bfbd8d39af72a88e1e9",123,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H0","hclust_average_v1","sensitivity",2,"adjusted_rand_index","2bcaee719adcd572e98475f272e338906c9c248d046b670c6fb6509fb242ee7d",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:361d0370f69d3ba6c635b109ef4582ae8d56b20661e293b110f7b597a144731a",124,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H0","hclust_average_v1","sensitivity",2,"normalized_mutual_information_max","2bcaee719adcd572e98475f272e338906c9c248d046b670c6fb6509fb242ee7d",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:1ae6a9709f0b2a5e351697c65902a37005cde20dfd596afb8d69d4980bd738eb",125,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H0","hclust_complete_v1","sensitivity",2,"adjusted_rand_index","18d1c9cb0b8744c7ea5ac3bec9f9532eb58182610832a54e5722485c03f9a64c",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:f10fef8233907f894b5453c109720ca58da419f47f2d01f32116d894d145df9c",126,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H0","hclust_complete_v1","sensitivity",2,"normalized_mutual_information_max","18d1c9cb0b8744c7ea5ac3bec9f9532eb58182610832a54e5722485c03f9a64c",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:5540499f3d6dac7494ac0775a36d0009e710e58922ef7835cce574bafb4a8bb6",127,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index","974efc3093fa32ded53bdf9926adfd976d045b87a58ef04de1302df3603d4e17",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:26e80f10746d18cfb167c6149bb8c9d8a29d1f076fee87395580ea6f355a9d50",128,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max","974efc3093fa32ded53bdf9926adfd976d045b87a58ef04de1302df3603d4e17",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:1d224d8ea54f8426dae69437cdd385ffd35a713206a1f81c3c981f89cf1f5467",129,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index","4b4445525bf912433f83868c46273e07ab67ff4729eea0c954ebb1369bee44b2",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:8663a5ee9792cdde462d28a2304cd9939b5917fa717f9036aa4cbb485b24e60b",130,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max","4b4445525bf912433f83868c46273e07ab67ff4729eea0c954ebb1369bee44b2",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:60781da600c8112571dedf8aa402e59d8be3de005bbf2048ac3744142bcf61f7",131,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index","6a5a59784766507acacbed6b6ea7208febf488b03c0df3c88abde24eee356505",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:4065192140c45017bf41ed0c17c4ea495f9a757855d8466059519b7be7312559",132,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H1","pam_dissimilarity_v1","primary",3,"normalized_mutual_information_max","6a5a59784766507acacbed6b6ea7208febf488b03c0df3c88abde24eee356505",5,124,FALSE,FALSE,FALSE
"mv10p_outcome_execution_queue_v1","mv10p_outcome_v1:a2b8cac969fcd6bf76f3806c6ae58872933644d018902332c7461f8389bbc286",133,"full124_descriptive__canonical_approach","full124_descriptive","canonical_approach","allqc_data_exact500","H1","hclust_average_v1","sensitivity",3,"adjusted_rand_index","2173397c591393e62b3ce010a85b6c30da57856066a3c9652390249261961f73",5,124,FALSE,FALSE,FALSE
