"contract_id","job_id","attempt_scope","stage","seed","sample_id","view_id","ph_engine","disposition","exit_status","elapsed_seconds","peak_process_tree_rss_bytes","elapsed_cap_seconds","rss_cap_bytes","outcome_label_state","biological_outcomes_computed"
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA621638_SRS2610285__gene_topology_v1","primary","gene_ph",20260806,"SRA621638_SRS2610285","gene_topology_v1","ripserr","completed",0,12.7281005382538,724119552,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA628554_SRS2664364__cell_topology_v1","primary","cell_ph",20260806,"SRA628554_SRS2664364","cell_topology_v1","ripserr","completed",0,12.7237782478333,599068672,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA628554_SRS2664364__gene_topology_v1","primary","gene_ph",20260806,"SRA628554_SRS2664364","gene_topology_v1","ripserr","rss_cap_exceeded",-9,189.151789188385,8723558400,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA628554_SRS2664365__cell_topology_v1","primary","cell_ph",20260806,"SRA628554_SRS2664365","cell_topology_v1","ripserr","completed",0,11.693461894989,699179008,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA628554_SRS2664365__gene_topology_v1","primary","gene_ph",20260806,"SRA628554_SRS2664365","gene_topology_v1","ripserr","completed",0,13.4816520214081,653582336,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823404__cell_topology_v1","primary","cell_ph",20260806,"SRA645804_SRS2823404","cell_topology_v1","ripserr","completed",0,11.4367833137512,692236288,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823404__gene_topology_v1","primary","gene_ph",20260806,"SRA645804_SRS2823404","gene_topology_v1","ripserr","completed",0,11.4261105060577,592576512,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823405__cell_topology_v1","primary","cell_ph",20260806,"SRA645804_SRS2823405","cell_topology_v1","ripserr","completed",0,11.4230794906616,726761472,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823405__gene_topology_v1","primary","gene_ph",20260806,"SRA645804_SRS2823405","gene_topology_v1","ripserr","completed",0,11.4307935237885,582164480,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823406__cell_topology_v1","primary","cell_ph",20260806,"SRA645804_SRS2823406","cell_topology_v1","ripserr","completed",0,11.4863839149475,664854528,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823406__gene_topology_v1","primary","gene_ph",20260806,"SRA645804_SRS2823406","gene_topology_v1","ripserr","completed",0,11.4430208206177,655089664,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823407__cell_topology_v1","primary","cell_ph",20260806,"SRA645804_SRS2823407","cell_topology_v1","ripserr","completed",0,11.6675724983215,725450752,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823407__gene_topology_v1","primary","gene_ph",20260806,"SRA645804_SRS2823407","gene_topology_v1","ripserr","completed",0,11.7012665271759,660369408,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823408__cell_topology_v1","primary","cell_ph",20260806,"SRA645804_SRS2823408","cell_topology_v1","ripserr","completed",0,11.4201014041901,582008832,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823408__gene_topology_v1","primary","gene_ph",20260806,"SRA645804_SRS2823408","gene_topology_v1","ripserr","completed",0,11.694596529007,613621760,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823409__cell_topology_v1","primary","cell_ph",20260806,"SRA645804_SRS2823409","cell_topology_v1","ripserr","completed",0,11.4747653007507,581906432,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823409__gene_topology_v1","primary","gene_ph",20260806,"SRA645804_SRS2823409","gene_topology_v1","ripserr","completed",0,11.5130069255829,606834688,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823410__cell_topology_v1","primary","cell_ph",20260806,"SRA645804_SRS2823410","cell_topology_v1","ripserr","completed",0,11.4377880096436,664502272,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823410__gene_topology_v1","primary","gene_ph",20260806,"SRA645804_SRS2823410","gene_topology_v1","ripserr","completed",0,12.2702393531799,692957184,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823411__cell_topology_v1","primary","cell_ph",20260806,"SRA645804_SRS2823411","cell_topology_v1","ripserr","completed",0,11.7688415050507,627200000,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823411__gene_topology_v1","primary","gene_ph",20260806,"SRA645804_SRS2823411","gene_topology_v1","ripserr","completed",0,12.5540623664856,609288192,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823412__cell_topology_v1","primary","cell_ph",20260806,"SRA645804_SRS2823412","cell_topology_v1","ripserr","completed",0,12.28537774086,655015936,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS2823412__gene_topology_v1","primary","gene_ph",20260806,"SRA645804_SRS2823412","gene_topology_v1","ripserr","completed",0,12.8150231838226,613023744,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS3572594__cell_topology_v1","primary","cell_ph",20260806,"SRA645804_SRS3572594","cell_topology_v1","ripserr","completed",0,12.3651969432831,646582272,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA645804_SRS3572594__gene_topology_v1","primary","gene_ph",20260806,"SRA645804_SRS3572594","gene_topology_v1","ripserr","completed",0,12.8261749744415,680620032,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA667709_SRS3065426__cell_topology_v1","primary","cell_ph",20260806,"SRA667709_SRS3065426","cell_topology_v1","ripserr","completed",0,12.3005514144897,711483392,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA667709_SRS3065426__gene_topology_v1","primary","gene_ph",20260806,"SRA667709_SRS3065426","gene_topology_v1","ripserr","completed",0,12.5610251426697,577466368,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA667709_SRS3065427__cell_topology_v1","primary","cell_ph",20260806,"SRA667709_SRS3065427","cell_topology_v1","ripserr","completed",0,12.0488264560699,638193664,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA667709_SRS3065427__gene_topology_v1","primary","gene_ph",20260806,"SRA667709_SRS3065427","gene_topology_v1","ripserr","completed",0,12.8519785404205,650960896,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA667709_SRS3065428__cell_topology_v1","primary","cell_ph",20260806,"SRA667709_SRS3065428","cell_topology_v1","ripserr","completed",0,11.892421245575,581898240,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA667709_SRS3065428__gene_topology_v1","primary","gene_ph",20260806,"SRA667709_SRS3065428","gene_topology_v1","ripserr","completed",0,12.9604814052582,577753088,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA667709_SRS3065429__cell_topology_v1","primary","cell_ph",20260806,"SRA667709_SRS3065429","cell_topology_v1","ripserr","completed",0,12.457793712616,592449536,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA667709_SRS3065429__gene_topology_v1","primary","gene_ph",20260806,"SRA667709_SRS3065429","gene_topology_v1","ripserr","completed",0,12.4438142776489,602263552,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA667709_SRS3065430__cell_topology_v1","primary","cell_ph",20260806,"SRA667709_SRS3065430","cell_topology_v1","ripserr","completed",0,12.4527683258057,597209088,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA667709_SRS3065430__gene_topology_v1","primary","gene_ph",20260806,"SRA667709_SRS3065430","gene_topology_v1","ripserr","completed",0,12.4529371261597,577155072,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA667709_SRS3065431__cell_topology_v1","primary","cell_ph",20260806,"SRA667709_SRS3065431","cell_topology_v1","ripserr","completed",0,12.9916031360626,701919232,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA667709_SRS3065431__gene_topology_v1","primary","gene_ph",20260806,"SRA667709_SRS3065431","gene_topology_v1","ripserr","completed",0,12.5380673408508,688197632,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279684__cell_topology_v1","primary","cell_ph",20260806,"SRA701877_SRS3279684","cell_topology_v1","ripserr","completed",0,12.2677702903748,661790720,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279684__gene_topology_v1","primary","gene_ph",20260806,"SRA701877_SRS3279684","gene_topology_v1","ripserr","completed",0,12.516832113266,706994176,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279685__cell_topology_v1","primary","cell_ph",20260806,"SRA701877_SRS3279685","cell_topology_v1","ripserr","completed",0,12.4778573513031,581914624,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279685__gene_topology_v1","primary","gene_ph",20260806,"SRA701877_SRS3279685","gene_topology_v1","ripserr","completed",0,12.7577612400055,670138368,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279686__cell_topology_v1","primary","cell_ph",20260806,"SRA701877_SRS3279686","cell_topology_v1","ripserr","completed",0,12.2139620780945,615473152,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279686__gene_topology_v1","primary","gene_ph",20260806,"SRA701877_SRS3279686","gene_topology_v1","ripserr","completed",0,12.5387842655182,723120128,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279687__cell_topology_v1","primary","cell_ph",20260806,"SRA701877_SRS3279687","cell_topology_v1","ripserr","completed",0,12.7673254013062,621535232,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279687__gene_topology_v1","primary","gene_ph",20260806,"SRA701877_SRS3279687","gene_topology_v1","ripserr","completed",0,12.5121717453003,610844672,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279688__cell_topology_v1","primary","cell_ph",20260806,"SRA701877_SRS3279688","cell_topology_v1","ripserr","completed",0,12.2742583751678,673353728,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279688__gene_topology_v1","primary","gene_ph",20260806,"SRA701877_SRS3279688","gene_topology_v1","ripserr","completed",0,12.5155260562897,579403776,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279689__cell_topology_v1","primary","cell_ph",20260806,"SRA701877_SRS3279689","cell_topology_v1","ripserr","completed",0,12.512984752655,577605632,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279689__gene_topology_v1","primary","gene_ph",20260806,"SRA701877_SRS3279689","gene_topology_v1","ripserr","completed",0,12.5558052062988,671842304,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279690__cell_topology_v1","primary","cell_ph",20260806,"SRA701877_SRS3279690","cell_topology_v1","ripserr","completed",0,12.3310279846191,581775360,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279690__gene_topology_v1","primary","gene_ph",20260806,"SRA701877_SRS3279690","gene_topology_v1","ripserr","completed",0,12.8019526004791,686297088,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279691__cell_topology_v1","primary","cell_ph",20260806,"SRA701877_SRS3279691","cell_topology_v1","ripserr","completed",0,12.2779240608215,582074368,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279691__gene_topology_v1","primary","gene_ph",20260806,"SRA701877_SRS3279691","gene_topology_v1","ripserr","completed",0,12.5523064136505,582524928,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279692__cell_topology_v1","primary","cell_ph",20260806,"SRA701877_SRS3279692","cell_topology_v1","ripserr","completed",0,12.5444195270538,582041600,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279692__gene_topology_v1","primary","gene_ph",20260806,"SRA701877_SRS3279692","gene_topology_v1","ripserr","completed",0,12.8377041816711,595030016,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279693__cell_topology_v1","primary","cell_ph",20260806,"SRA701877_SRS3279693","cell_topology_v1","ripserr","completed",0,12.3353996276855,710017024,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279693__gene_topology_v1","primary","gene_ph",20260806,"SRA701877_SRS3279693","gene_topology_v1","ripserr","completed",0,12.5716934204102,706744320,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279694__cell_topology_v1","primary","cell_ph",20260806,"SRA701877_SRS3279694","cell_topology_v1","ripserr","completed",0,12.2933208942413,581791744,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279694__gene_topology_v1","primary","gene_ph",20260806,"SRA701877_SRS3279694","gene_topology_v1","ripserr","completed",0,12.8439924716949,672657408,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279695__cell_topology_v1","primary","cell_ph",20260806,"SRA701877_SRS3279695","cell_topology_v1","ripserr","completed",0,12.3005588054657,699314176,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA701877_SRS3279695__gene_topology_v1","primary","gene_ph",20260806,"SRA701877_SRS3279695","gene_topology_v1","ripserr","completed",0,12.6056041717529,602370048,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA703206_SRS3296611__cell_topology_v1","primary","cell_ph",20260806,"SRA703206_SRS3296611","cell_topology_v1","ripserr","completed",0,12.4161767959595,677171200,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA703206_SRS3296611__gene_topology_v1","primary","gene_ph",20260806,"SRA703206_SRS3296611","gene_topology_v1","ripserr","completed",0,12.5779049396515,578818048,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA703206_SRS3296612__cell_topology_v1","primary","cell_ph",20260806,"SRA703206_SRS3296612","cell_topology_v1","ripserr","completed",0,12.5775244235992,688193536,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA703206_SRS3296612__gene_topology_v1","primary","gene_ph",20260806,"SRA703206_SRS3296612","gene_topology_v1","ripserr","completed",0,12.3119802474976,579383296,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA703206_SRS3296613__cell_topology_v1","primary","cell_ph",20260806,"SRA703206_SRS3296613","cell_topology_v1","ripserr","completed",0,11.769700050354,644812800,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA703206_SRS3296613__gene_topology_v1","primary","gene_ph",20260806,"SRA703206_SRS3296613","gene_topology_v1","ripserr","completed",0,13.1560323238373,580988928,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA703206_SRS3296614__cell_topology_v1","primary","cell_ph",20260806,"SRA703206_SRS3296614","cell_topology_v1","ripserr","completed",0,11.8172743320465,692965376,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA703206_SRS3296614__gene_topology_v1","primary","gene_ph",20260806,"SRA703206_SRS3296614","gene_topology_v1","ripserr","completed",0,12.4671783447266,696000512,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA713577_SRS3363004__cell_topology_v1","primary","cell_ph",20260806,"SRA713577_SRS3363004","cell_topology_v1","ripserr","completed",0,12.4326655864716,577720320,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA713577_SRS3363004__gene_topology_v1","primary","gene_ph",20260806,"SRA713577_SRS3363004","gene_topology_v1","ripserr","completed",0,13.2312762737274,617938944,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA716608_SRS3391629__cell_topology_v1","primary","cell_ph",20260806,"SRA716608_SRS3391629","cell_topology_v1","ripserr","completed",0,12.9931266307831,582012928,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA716608_SRS3391629__gene_topology_v1","primary","gene_ph",20260806,"SRA716608_SRS3391629","gene_topology_v1","ripserr","completed",0,13.2782998085022,672751616,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA716608_SRS3391630__cell_topology_v1","primary","cell_ph",20260806,"SRA716608_SRS3391630","cell_topology_v1","ripserr","completed",0,12.4591915607452,632242176,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA716608_SRS3391630__gene_topology_v1","primary","gene_ph",20260806,"SRA716608_SRS3391630","gene_topology_v1","ripserr","completed",0,14.1295738220215,715210752,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA716608_SRS3391631__cell_topology_v1","primary","cell_ph",20260806,"SRA716608_SRS3391631","cell_topology_v1","ripserr","completed",0,12.789076089859,649551872,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA716608_SRS3391631__gene_topology_v1","primary","gene_ph",20260806,"SRA716608_SRS3391631","gene_topology_v1","ripserr","completed",0,12.7573192119598,685305856,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA716608_SRS3391632__cell_topology_v1","primary","cell_ph",20260806,"SRA716608_SRS3391632","cell_topology_v1","ripserr","completed",0,12.4878022670746,595243008,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA716608_SRS3391632__gene_topology_v1","primary","gene_ph",20260806,"SRA716608_SRS3391632","gene_topology_v1","ripserr","completed",0,12.7489035129547,672649216,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA716608_SRS3391633__cell_topology_v1","primary","cell_ph",20260806,"SRA716608_SRS3391633","cell_topology_v1","ripserr","completed",0,12.7319753170013,594800640,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA716608_SRS3391633__gene_topology_v1","primary","gene_ph",20260806,"SRA716608_SRS3391633","gene_topology_v1","ripserr","completed",0,12.8058862686157,656564224,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454421__cell_topology_v1","primary","cell_ph",20260806,"SRA728025_SRS3454421","cell_topology_v1","ripserr","completed",0,12.7621214389801,581947392,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454421__gene_topology_v1","primary","gene_ph",20260806,"SRA728025_SRS3454421","gene_topology_v1","ripserr","completed",0,12.7733190059662,581586944,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454422__cell_topology_v1","primary","cell_ph",20260806,"SRA728025_SRS3454422","cell_topology_v1","ripserr","completed",0,12.2489199638367,662216704,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454422__gene_topology_v1","primary","gene_ph",20260806,"SRA728025_SRS3454422","gene_topology_v1","ripserr","completed",0,12.510226726532,606232576,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454423__cell_topology_v1","primary","cell_ph",20260806,"SRA728025_SRS3454423","cell_topology_v1","ripserr","completed",0,12.50648021698,706244608,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454423__gene_topology_v1","primary","gene_ph",20260806,"SRA728025_SRS3454423","gene_topology_v1","ripserr","completed",0,12.2828893661499,716746752,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454424__cell_topology_v1","primary","cell_ph",20260806,"SRA728025_SRS3454424","cell_topology_v1","ripserr","completed",0,12.3603692054749,695799808,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454424__gene_topology_v1","primary","gene_ph",20260806,"SRA728025_SRS3454424","gene_topology_v1","ripserr","completed",0,12.2921884059906,640827392,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454425__cell_topology_v1","primary","cell_ph",20260806,"SRA728025_SRS3454425","cell_topology_v1","ripserr","completed",0,12.2655079364777,577617920,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454425__gene_topology_v1","primary","gene_ph",20260806,"SRA728025_SRS3454425","gene_topology_v1","ripserr","completed",0,12.5620222091675,577183744,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454426__cell_topology_v1","primary","cell_ph",20260806,"SRA728025_SRS3454426","cell_topology_v1","ripserr","completed",0,12.2633805274963,581906432,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454426__gene_topology_v1","primary","gene_ph",20260806,"SRA728025_SRS3454426","gene_topology_v1","ripserr","completed",0,12.5477821826935,648929280,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454427__cell_topology_v1","primary","cell_ph",20260806,"SRA728025_SRS3454427","cell_topology_v1","ripserr","completed",0,12.6527760028839,674906112,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454427__gene_topology_v1","primary","gene_ph",20260806,"SRA728025_SRS3454427","gene_topology_v1","ripserr","completed",0,12.8323719501495,581935104,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454428__cell_topology_v1","primary","cell_ph",20260806,"SRA728025_SRS3454428","cell_topology_v1","ripserr","completed",0,12.5325608253479,582025216,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454428__gene_topology_v1","primary","gene_ph",20260806,"SRA728025_SRS3454428","gene_topology_v1","ripserr","completed",0,12.5318086147308,581976064,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454430__cell_topology_v1","primary","cell_ph",20260806,"SRA728025_SRS3454430","cell_topology_v1","ripserr","completed",0,12.5826194286346,727896064,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA728025_SRS3454430__gene_topology_v1","primary","gene_ph",20260806,"SRA728025_SRS3454430","gene_topology_v1","ripserr","completed",0,12.5578582286835,584040448,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA740174_SRS3548780__cell_topology_v1","primary","cell_ph",20260806,"SRA740174_SRS3548780","cell_topology_v1","ripserr","completed",0,12.6102313995361,649101312,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA740174_SRS3548780__gene_topology_v1","primary","gene_ph",20260806,"SRA740174_SRS3548780","gene_topology_v1","ripserr","completed",0,12.5690989494324,582131712,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA740174_SRS3548781__cell_topology_v1","primary","cell_ph",20260806,"SRA740174_SRS3548781","cell_topology_v1","ripserr","completed",0,12.283543586731,593928192,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA740174_SRS3548781__gene_topology_v1","primary","gene_ph",20260806,"SRA740174_SRS3548781","gene_topology_v1","ripserr","completed",0,12.3178772926331,712970240,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA740174_SRS3548782__cell_topology_v1","primary","cell_ph",20260806,"SRA740174_SRS3548782","cell_topology_v1","ripserr","completed",0,12.3027226924896,577716224,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA740174_SRS3548782__gene_topology_v1","primary","gene_ph",20260806,"SRA740174_SRS3548782","gene_topology_v1","ripserr","completed",0,12.5736110210419,577335296,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA740174_SRS3548783__cell_topology_v1","primary","cell_ph",20260806,"SRA740174_SRS3548783","cell_topology_v1","ripserr","completed",0,12.1647970676422,702189568,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA740174_SRS3548783__gene_topology_v1","primary","gene_ph",20260806,"SRA740174_SRS3548783","gene_topology_v1","ripserr","completed",0,12.4394800662994,593854464,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA742961_SRS3565195__cell_topology_v1","primary","cell_ph",20260806,"SRA742961_SRS3565195","cell_topology_v1","ripserr","completed",0,11.9235663414001,615682048,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA742961_SRS3565195__gene_topology_v1","primary","gene_ph",20260806,"SRA742961_SRS3565195","gene_topology_v1","ripserr","completed",0,12.1814725399017,582021120,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA742961_SRS3565196__cell_topology_v1","primary","cell_ph",20260806,"SRA742961_SRS3565196","cell_topology_v1","ripserr","completed",0,12.1713469028473,582008832,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA742961_SRS3565196__gene_topology_v1","primary","gene_ph",20260806,"SRA742961_SRS3565196","gene_topology_v1","ripserr","completed",0,14.0161354541779,609845248,1800,8589934592,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA742961_SRS3565197__cell_topology_v1","primary","cell_ph",20260806,"SRA742961_SRS3565197","cell_topology_v1","ripserr","completed",0,12.1782021522522,581824512,600,4294967296,"closed",FALSE
"mv07h_ph_engine_attempt_v1","ph__20260806__SRA742961_SRS3565197__gene_topology_v1","primary","gene_ph",20260806,"SRA742961_SRS3565197","gene_topology_v1","ripserr","completed",0,11.9167759418488,655183872,1800,8589934592,"closed",FALSE
