"contract_id","comparison_order","dataset_scope","contrast_id","seed","homology_dimension","left_stack","right_stack","unordered_pairs","metrics","interpretation","authorization_state","outcome_label_state","biological_outcomes_computed","axis_policy","left_catalog_order","right_catalog_order","view_kind","distance_transform","dimension_policy","pair_axis_policy","input_ready","blocked_reason","clustering_jobs","fusion_jobs","comparison_id","pair_axis_sha256","left_payload_set_sha256","right_payload_set_sha256"
"mv08zy_comparison_queue_v1",31,"external8","fit_scope_effect",20260805,"H0","same_axis_selectedfit_data_common475","allqc_data_common475",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","authorized_after_mv08zy_prefreeze_commit","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",37,33,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0,"mv08zy:external8:fit_scope_effect:20260805:H0","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","c59d99830a42af6bd6ab25e518d8cf30d745541106d1c9a6bb162aeefaa466ed","6fd403f796654449a06e534dd1a5dbb8ee7e8bc5d0dc8f27b8d68e71c37aa8f8"
"mv08zy_comparison_queue_v1",32,"external8","layer_effect",20260805,"H0","allqc_data_common475","allqc_residual_common475",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","authorized_after_mv08zy_prefreeze_commit","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",33,35,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0,"mv08zy:external8:layer_effect:20260805:H0","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","6fd403f796654449a06e534dd1a5dbb8ee7e8bc5d0dc8f27b8d68e71c37aa8f8","189772a8a35d5cb6c48d64dd735621c384350c563bf9c6d9cfb23c9bb596a0cb"
"mv08zy_comparison_queue_v1",33,"external8","common475_net_migration_effect",20260805,"H0","same_axis_selectedfit_data_common475","allqc_residual_common475",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","authorized_after_mv08zy_prefreeze_commit","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",37,35,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0,"mv08zy:external8:common475_net_migration_effect:20260805:H0","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","c59d99830a42af6bd6ab25e518d8cf30d745541106d1c9a6bb162aeefaa466ed","189772a8a35d5cb6c48d64dd735621c384350c563bf9c6d9cfb23c9bb596a0cb"
"mv08zy_comparison_queue_v1",34,"external8","residual_panel_effect",20260805,"H0","allqc_residual_common475","allqc_residual_exact500",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","authorized_after_mv08zy_prefreeze_commit","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",35,22,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0,"mv08zy:external8:residual_panel_effect:20260805:H0","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","189772a8a35d5cb6c48d64dd735621c384350c563bf9c6d9cfb23c9bb596a0cb","45ac35e2f3260df3c88b1b094f9a9581c624b8db3f491335aa37529eb769b658"
"mv08zy_comparison_queue_v1",35,"external8","exact500_total_migration_effect",20260805,"H0","same_axis_selectedfit_data_common475","allqc_residual_exact500",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","authorized_after_mv08zy_prefreeze_commit","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",37,22,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0,"mv08zy:external8:exact500_total_migration_effect:20260805:H0","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","c59d99830a42af6bd6ab25e518d8cf30d745541106d1c9a6bb162aeefaa466ed","45ac35e2f3260df3c88b1b094f9a9581c624b8db3f491335aa37529eb769b658"
"mv08zy_comparison_queue_v1",36,"external8","fit_scope_effect",20260805,"H1","same_axis_selectedfit_data_common475","allqc_data_common475",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","authorized_after_mv08zy_prefreeze_commit","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",38,34,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0,"mv08zy:external8:fit_scope_effect:20260805:H1","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","623a1bc38ac8f6326643f1e60976fc300c580a6c516b867b1aaf560ae35e22f7","a3c35eef190b5abb2c77d621e229cc7170391e020eae85ea83524ed3fd29d92a"
"mv08zy_comparison_queue_v1",37,"external8","layer_effect",20260805,"H1","allqc_data_common475","allqc_residual_common475",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","authorized_after_mv08zy_prefreeze_commit","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",34,36,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0,"mv08zy:external8:layer_effect:20260805:H1","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","a3c35eef190b5abb2c77d621e229cc7170391e020eae85ea83524ed3fd29d92a","2f75388ba6395fbaaba91226612f3a75095faec3b03936b3e1b0e27ebf55585e"
"mv08zy_comparison_queue_v1",38,"external8","common475_net_migration_effect",20260805,"H1","same_axis_selectedfit_data_common475","allqc_residual_common475",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","authorized_after_mv08zy_prefreeze_commit","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",38,36,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0,"mv08zy:external8:common475_net_migration_effect:20260805:H1","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","623a1bc38ac8f6326643f1e60976fc300c580a6c516b867b1aaf560ae35e22f7","2f75388ba6395fbaaba91226612f3a75095faec3b03936b3e1b0e27ebf55585e"
"mv08zy_comparison_queue_v1",39,"external8","residual_panel_effect",20260805,"H1","allqc_residual_common475","allqc_residual_exact500",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","authorized_after_mv08zy_prefreeze_commit","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",36,24,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0,"mv08zy:external8:residual_panel_effect:20260805:H1","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","2f75388ba6395fbaaba91226612f3a75095faec3b03936b3e1b0e27ebf55585e","4127206a49aab5a5a7e204d6c6fed9ab9988719af2101302ee4234cbdcdd3260"
"mv08zy_comparison_queue_v1",40,"external8","exact500_total_migration_effect",20260805,"H1","same_axis_selectedfit_data_common475","allqc_residual_exact500",28,"pearson;spearman;nonnegative_scale;relative_stress;left_right_median;median_abs_scaled_change;p95_abs_scaled_change;mean_median_p10_neighbor_overlap;input_output_hashes","descriptive_no_equivalence_or_biological_claim","authorized_after_mv08zy_prefreeze_commit","closed",FALSE,"same_exact_reference_input_and_selected384_digest_required",38,24,"gene_topology_v1","sqrt_exact_squared_L2","H0_H1_separate_no_combination","same_8_units_same_seed_28_unordered_pairs",TRUE,"none",0,0,"mv08zy:external8:exact500_total_migration_effect:20260805:H1","3b817b7927474ac18ac9d2198da8102e12d4625e537b446b52896bb30812b30e","623a1bc38ac8f6326643f1e60976fc300c580a6c516b867b1aaf560ae35e22f7","4127206a49aab5a5a7e204d6c6fed9ab9988719af2101302ee4234cbdcdd3260"
