"view_id","homology_dimension","level","finite_positive_intervals","active_level_count","integrated_lambda_squared","integration_method","level_policy","grid_policy","infinite_interval_policy","diagram_sha256","labels_outcomes_opened","fusion_computed"
"cell_topology_v1","H0",308,383,383,4.58606314048868,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",309,383,383,4.56011536858317,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",310,383,383,4.54874255623376,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",311,383,383,4.54292745866572,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",312,383,383,4.54185578902653,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",313,383,383,4.50015518289724,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",314,383,383,4.46942636310772,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",315,383,383,4.45413750474389,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",316,383,383,4.45063216424792,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",317,383,383,4.43377209849247,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",318,383,383,4.43057112502304,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",319,383,383,4.42232554857323,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",320,383,383,4.36921590596218,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",321,383,383,4.35137121030929,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",322,383,383,4.33847825619064,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",323,383,383,4.3234636044713,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",324,383,383,4.32331004734175,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",325,383,383,4.30087525432425,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",326,383,383,4.30012968460269,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",327,383,383,4.28997821945596,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",328,383,383,4.24923692284123,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",329,383,383,4.23804996470425,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",330,383,383,4.23511369834054,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",331,383,383,4.22174959123045,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",332,383,383,4.20089727752027,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",333,383,383,4.11923026713656,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",334,383,383,4.1075133070871,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",335,383,383,4.06865522737118,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",336,383,383,4.06519855634935,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",337,383,383,4.04223751941263,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",338,383,383,4.02728135459363,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",339,383,383,4.01009350025526,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",340,383,383,3.99844150123814,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",341,383,383,3.98525924157935,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",342,383,383,3.97109244795044,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",343,383,383,3.95572131120177,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",344,383,383,3.90868809044557,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",345,383,383,3.89758913588949,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",346,383,383,3.81632429572627,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",347,383,383,3.81386376904022,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",348,383,383,3.79493490308149,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",349,383,383,3.76697117229912,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",350,383,383,3.75020046763602,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",351,383,383,3.741625691691,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",352,383,383,3.70068489346411,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",353,383,383,3.68340039060076,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",354,383,383,3.65309301590087,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",355,383,383,3.64125173576975,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",356,383,383,3.64011103479219,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",357,383,383,3.61757990555419,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",358,383,383,3.54780685850155,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",359,383,383,3.50896572316713,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",360,383,383,3.49003268900823,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",361,383,383,3.48343090360107,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",362,383,383,3.39082445684721,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",363,383,383,3.36404841158371,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",364,383,383,3.35455133533631,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",365,383,383,3.32840144922494,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",366,383,383,3.30622873448164,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",367,383,383,3.27523986533132,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",368,383,383,3.23403795312896,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",369,383,383,3.227614055168,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",370,383,383,3.17483586046287,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",371,383,383,3.13126777241997,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",372,383,383,3.01207512818965,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",373,383,383,3.00224795790284,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",374,383,383,2.94914186925449,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",375,383,383,2.89126817551002,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",376,383,383,2.85745732790864,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",377,383,383,2.78920428125465,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",378,383,383,2.47355730463942,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",379,383,383,2.36189636703529,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",380,383,383,2.34739096836711,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",381,383,383,2.26527309206974,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",382,383,383,2.20359989224891,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H0",383,383,383,1.31797044162652,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",1,316,81,0.256505127444177,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",2,316,81,0.10233940355138,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",3,316,81,0.0498367402550058,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",4,316,81,0.0383965012238023,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",5,316,81,0.0319375068960508,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",6,316,81,0.0264410206323416,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",7,316,81,0.022398997123523,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",8,316,81,0.0194956891217,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",9,316,81,0.0167746709760247,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",10,316,81,0.0147376774615738,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",11,316,81,0.0130828596034828,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",12,316,81,0.0118375039390572,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",13,316,81,0.0104035915706048,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",14,316,81,0.00942550182363077,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",15,316,81,0.00799025889293506,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",16,316,81,0.00721718443757452,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",17,316,81,0.00652198936993226,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",18,316,81,0.00595807652177453,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",19,316,81,0.00538856238616175,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",20,316,81,0.00492155945600269,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",21,316,81,0.00456414255286289,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",22,316,81,0.00417180170636723,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",23,316,81,0.00382259487296181,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",24,316,81,0.00354689646324619,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",25,316,81,0.00325206305235648,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",26,316,81,0.00297291188197427,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",27,316,81,0.00275330099733091,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",28,316,81,0.00253919161596329,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",29,316,81,0.00235703449127189,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",30,316,81,0.00218810619395363,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",31,316,81,0.00202942501539925,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",32,316,81,0.00187336763018841,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",33,316,81,0.00172237139668302,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",34,316,81,0.00159212029721045,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",35,316,81,0.00145892172910224,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
"cell_topology_v1","H1",36,316,81,0.00132290038728672,"exact_critical_breakpoint_v1","all_active_consecutive_levels","none","exclude_before_landscape_construction","9eed31530de5c5197bd53bf383c201cb5872bc0bef837d4348e3d299c6ef31e5",FALSE,FALSE
